frame,step,time_ps,window_id,lambda,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
0,250,0.0125,w009,0.9,-25400.07063488443,-29564.83518623358,4164.764551349152,57518.60420768293,-111514.47406580561,0.24928732197825437,0.7507126780217457,0.041357613090366174,1,0.041357613090366174,0.2716677597036718,0.1935356370703545,0.15217802397998834
1,300,0.015,w009,0.9,-23020.662357062036,-30062.84338197549,7042.181024913454,60396.020681247224,-111308.51707062207,0.240074959172273,0.7599250408277269,0.05516884152319479,1,0.05516884152319479,0.2813145787323469,0.19423039166867723,0.13906155014548244
2,350,0.0175,w009,0.9,-25609.036018840976,-29546.678429886306,3937.64241104533,57291.482067379104,-111553.02022026444,0.25002949959711257,0.7499705004028874,0.018003999057695202,1,0.018003999057695202,0.28759164080782995,0.1721247766388622,0.154120777581167
3,400,0.02,w009,0.9,-22640.058949097904,-29765.803428286443,7125.744479188539,60479.58413552231,-110991.42658525157,0.23981266406921437,0.7601873359307856,0.04746001157600707,1,0.04746001157600707,0.2893624309127922,0.18641974979866957,0.1389597382226625
4,450,0.0225,w009,0.9,-21487.05265749068,-29387.474363907197,7900.421706416517,61254.26136275029,-110428.25817945291,0.23739503914706367,0.7626049608529364,0.054630102183837986,1,0.054630102183837986,0.28573212020068367,0.19143813652003897,0.13680803433620098
5,500,0.025,w009,0.9,-25020.39809579652,-29467.975199585417,4447.577103788895,57801.416760122665,-111347.2428216796,0.2483662473301313,0.7516337526698686,0.03276199764147178,1,0.03276199764147178,0.2796170086252865,0.18238148700066567,0.1496194893591939
6,550,0.0275,w009,0.9,-24156.20103455422,-29440.107763970074,5283.906729415856,58637.74638574963,-111112.7920521264,0.24566243859579145,0.7543375614042085,0.04158811656086411,1,0.04158811656086411,0.275217416739245,0.18611472509825708,0.14452660853739296
7,600,0.03,w009,0.9,-24431.587068772253,-29715.933925049296,5284.346856277043,58638.18651261082,-111388.51009087899,0.2456610235375178,0.7543389764624822,0.03855801619477489,1,0.03855801619477489,0.2745702700921291,0.18278724336480184,0.14422922717002695
8,650,0.0325,w009,0.9,-25647.823936401528,-29568.484286494313,3920.660350092785,57274.50000642655,-111579.07256500403,0.25008508141965335,0.7499149185803466,0.018126126258558306,1,0.018126126258558306,0.2766578724582898,0.1685149517864289,0.15038882552787058
9,700,0.035,w009,0.9,-23952.539179872827,-29933.428731987013,5980.889552114186,59334.729208447956,-111435.6690501514,0.24343187824547746,0.7565681217545226,0.028837104512023093,1,0.028837104512023093,0.27930981818105466,0.1681511252701521,0.13931402075812901
10,750,0.0375,w009,0.9,-26435.698603652898,-29458.055866797073,3022.357263144175,56376.19691947795,-111694.62223278556,0.25304283426713214,0.7469571657328679,-0.0021351717568754702,0,-0.0021351717568754702,0.281092489189198,0.1493107608904037,0.15144593264727918
11,800,0.04,w009,0.9,-24513.120623297847,-29475.320462113006,4962.199838815159,58316.03949514893,-111227.20266095175,0.24669896977472483,0.7533010302252752,0.017012038837655147,1,0.017012038837655147,0.28165662960356364,0.15780309975967033,0.14079106092201518
12,850,0.0425,w009,0.9,-25720.23887653231,-29427.068486966084,3706.829610433775,57060.66926676755,-111491.20754756822,0.25078600094980696,0.749213999050193,0.013117287570278108,1,0.013117287570278108,0.2816902789843597,0.1597137299329931,0.146596442362715
13,900,0.045,w009,0.9,-25530.788829433797,-29357.30057871507,3826.5117492812715,57180.35140561504,-111391.44853104271,0.25039345133344887,0.7496065486665511,0.027180854756186423,1,0.027180854756186423,0.2816255087949822,0.17524663771941967,0.14806578296323325
14,950,0.0475,w009,0.9,-23775.36665225785,-29723.434307320964,5948.067655063114,59301.907311396884,-111233.66623762115,0.24353645562818915,0.7564635443718108,0.05161251276262663,1,0.05161251276262663,0.28127487569160553,0.19197374381788804,0.1403612310552614
15,1000,0.05,w009,0.9,-25467.840320061092,-29383.28907098564,3915.448750924548,57269.288407258326,-111395.18073715184,0.25010214131883424,0.7498978586811658,0.037934970624651815,1,0.037934970624651815,0.280778171493896,0.1893982073151095,0.1514632366904577
16,1050,0.0525,w009,0.9,-23296.448491712934,-29497.283930494836,6200.835438781902,59554.67509511569,-110946.05938463677,0.2427322634290277,0.7572677365709723,0.04253593020334495,1,0.04253593020334495,0.2805856575159699,0.18186801036282918,0.13933208015948423
17,1100,0.055,w009,0.9,-25821.269790325754,-29320.27322813485,3499.003437809097,56852.84309414288,-111436.60313602621,0.25146911653813897,0.748530883461861,0.007114154182505772,1,0.007114154182505772,0.280977008974691,0.15722831675533674,0.15011416257283097
18,1150,0.0575,w009,0.9,-25371.92778925861,-29757.257327176972,4385.329537918362,57739.16919425213,-111651.99144334935,0.2485686840508624,0.7514313159491376,0.006763512748399897,1,0.006763512748399897,0.28138708698248344,0.15105021016325465,0.14428669741485475
19,1200,0.06,w009,0.9,-25100.763635967407,-29844.678910322702,4743.915274355295,58097.75493068907,-111650.48868407513,0.24740478891608192,0.752595211083918,0.012722062494203601,1,0.012722062494203601,0.28086129091589734,0.15615288221133294,0.14343081971712934
20,1250,0.0625,w009,0.9,-25766.66495966429,-29611.87412274862,3845.2091630843315,57199.0488194181,-111641.34093792972,0.25033218047903016,0.7496678195209698,0.01616573575696101,1,0.01616573575696101,0.2789238738733139,0.1668003222288839,0.1506345864719229
21,1300,0.065,w009,0.9,-23023.22194433852,-29671.838742476615,6648.616798138097,60002.45645447187,-111012.24100621705,0.24131426809492418,0.7586857319050758,0.05104418947841893,1,0.05104418947841893,0.27573267658496786,0.19042016543633405,0.13937597595791512
22,1350,0.0675,w009,0.9,-25019.56881033336,-29319.375490600458,4299.806680267098,57653.646336600876,-111235.37981354882,0.24884708499108238,0.7511529150089176,0.0443013868334777,1,0.0443013868334777,0.2716494352528654,0.1956122557767704,0.1513108689432927
23,1400,0.07,w009,0.9,-23283.58196732681,-29373.50750594408,6089.92553861727,59443.76519495103,-110849.22391598628,0.2430847948779874,0.7569152051220126,0.05958289888002044,1,0.05958289888002044,0.267257162531694,0.20067978343263088,0.14109688455261044
24,1450,0.0725,w009,0.9,-25242.904438916095,-29254.156906015472,4011.252467099377,57365.09212343315,-111242.10287428457,0.24978871868918012,0.7502112813108199,0.03769097764187482,1,0.03769097764187482,0.26318525110151,0.18596748400959104,0.14827650636771622
25,1500,0.075,w009,0.9,-25568.61060728273,-29307.43426509611,3738.82365781338,57092.66331414715,-111363.5513462825,0.25068100243080094,0.7493189975691991,0.024548966610590944,1,0.024548966610590944,0.2598079033666707,0.17132791384482193,0.146778947234231
26,1550,0.0775,w009,0.9,-25293.6607949037,-29503.403106216203,4209.742311312504,57563.581967646285,-111441.83290021685,0.24914060795582238,0.7508593920441776,0.022571006876724947,1,0.022571006876724947,0.2568874357281066,0.16556620294777713,0.14299519607105218
27,1600,0.08,w009,0.9,-26775.071602731907,-29343.718968644323,2568.6473659124167,55922.48702224618,-111695.43492295919,0.254549898200377,0.745450101799623,0.007188820610154301,1,0.007188820610154301,0.25449699429100214,0.15800356189169532,0.15081474128154101
28,1650,0.0825,w009,0.9,-24587.131637636343,-29669.590814776668,5082.459177140325,58436.29883347411,-111391.82849453804,0.24631098133556106,0.7536890186644389,0.03415671178160698,1,0.03415671178160698,0.25298697338866943,0.17339042583807193,0.13923371405646495
29,1700,0.085,w009,0.9,-26845.282980184165,-29527.352013609383,2682.0690334252176,56035.908689758995,-111850.21791196012,0.25417232097288966,0.7458276790271103,0.021229849821082586,1,0.021229849821082586,0.25276700468302166,0.17179026854259855,0.15056041872151596
30,1750,0.08750000000000001,w009,0.9,-25194.192310213446,-29602.229387446045,4408.037077232599,57761.87673356637,-111491.31995916244,0.24849481715992278,0.7515051828400772,0.03733938077122237,1,0.03733938077122237,0.2540594638531594,0.1794788363634962,0.14213945559227384
