frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p021,-0.032,-38723.68994291712,-6958.490317222051,-31765.199625695066,-31765.199625695066,-38723.702535308985,0.9999996035793248,3.9642067523049107e-07,-0.09856669454279081,0,0.11284545256182109,0.2114121471046119
1,1200,0.12,p021,-0.032,-38673.77069029704,-7299.860549680743,-31373.910140616295,-31373.910140616295,-38673.78343973871,0.9999995936295076,4.063704924228695e-07,-0.10311384282652293,0,0.11347440196214105,0.21658824478866398
2,1300,0.13,p021,-0.032,-38639.894985054416,-12993.858212732099,-25646.036772322317,-25646.036772322317,-38639.91058199675,0.9999993918388441,6.08161155879472e-07,-0.09458317037341514,0,0.11372074148197013,0.20830391185538527
3,1400,0.14,p021,-0.032,-38548.69430866165,-11274.921753508825,-27273.772555152827,-27273.772555152827,-38548.70897475832,0.9999994622643102,5.377356898095265e-07,-0.09979202027732141,0,0.11472058765548389,0.2145126079328053
4,1500,0.15,p021,-0.032,-38592.46790344574,-8661.451302380156,-29931.01660106558,-29931.01660106558,-38592.481267503055,0.9999995535051294,4.464948705762417e-07,-0.09284468153065606,0,0.11522733066972918,0.20807201220038524
5,1600,0.16,p021,-0.032,-38571.5229179154,-4540.367194959748,-34031.15572295565,-34031.15572295565,-38571.53467184656,0.9999996546128747,3.453871252889762e-07,-0.10181456195475345,0,0.11601003294716476,0.21782459490191822
6,1700,0.17,p021,-0.032,-38485.139826297236,-8012.82424270187,-30472.315583595366,-30472.315583595366,-38485.15295296057,0.9999995692269599,4.3077304018313e-07,-0.09348406908519741,0,0.11594809088898855,0.20943215997418596
7,1800,0.18,p021,-0.032,-38518.959718483384,-15126.101787651365,-23392.85793083202,-23392.85793083202,-38518.97681770695,0.9999992690419178,7.30958082173494e-07,-0.09892537168871544,0,0.11662627845630953,0.21555165014502498
8,1900,0.19,p021,-0.032,-38512.66371537538,-8097.236590511515,-30415.42712486387,-30415.42712486387,-38512.67686659057,0.9999995676140349,4.3238596514338923e-07,-0.09760640021779235,0,0.11738571210293366,0.21499211232072601
9,2000,0.2,p021,-0.032,-38483.74323977175,-7024.620829588966,-31459.122410182783,-31459.122410182783,-38483.755954679466,0.9999995958279677,4.0417203234222043e-07,-0.08956676671385558,0,0.11730400775096758,0.20687077446482316
10,2100,0.21,p021,-0.032,-38495.94962161759,-9170.95718361548,-29324.99243800211,-29324.99243800211,-38495.96326185347,0.9999995348601294,4.651398705646237e-07,-0.10148826898482853,0,0.11771416613057535,0.21920243511540388
11,2200,0.22,p021,-0.032,-38456.69306424729,-9310.642486192985,-29146.050578054303,-29146.050578054303,-38456.706788227166,0.9999995291311625,4.708688375321124e-07,-0.0938678904650074,0,0.11657244047335805,0.21044033093836545
12,2300,0.23,p021,-0.032,-38426.86955914693,-11249.296588594938,-27177.57297055199,-27177.57297055199,-38426.884277156656,0.9999994584507674,5.415492326243943e-07,-0.10122634514179121,0,0.11551865057503805,0.21674499571682926
13,2400,0.24,p021,-0.032,-38471.79018078791,-13980.373883054097,-24491.416297733813,-24491.416297733813,-38471.80651302972,0.9999993331451383,6.668548616639569e-07,-0.09798607302251502,0,0.11391078364783133,0.21189685667034636
14,2500,0.25,p021,-0.032,-38454.39559936972,-10544.961062394403,-27909.434536975314,-27909.434536975314,-38454.40993143345,0.9999994864801365,5.135198635208837e-07,-0.09992305021515266,0,0.11232612431030176,0.21224917452545441
15,2600,0.26,p021,-0.032,-38395.56493543909,-8714.320376218733,-29681.24455922036,-29681.24455922036,-38395.57841195681,0.9999995459588812,4.5404111881364173e-07,-0.10292944977364833,0,0.11255107354632886,0.2154805233199772
16,2700,0.27,p021,-0.032,-38389.69772248366,-10042.154614744766,-28347.543107738893,-28347.543107738893,-38389.71183304694,0.9999995022302575,4.977697424801697e-07,-0.10068310638810785,0,0.11224875473405901,0.21293186112216686
17,2800,0.28,p021,-0.032,-38286.178383218765,-9012.830067369534,-29273.34831584923,-29273.34831584923,-38286.192047518765,0.9999995332174819,4.6678251808263127e-07,-0.09806284508715356,0,0.11234704001222702,0.21040988509938058
18,2900,0.29,p021,-0.032,-38293.550163273525,-11119.480196255638,-27174.069967017887,-27174.069967017887,-38293.564883180545,0.9999994583111367,5.416888633757999e-07,-0.10278180665550397,0,0.11265291504126317,0.21543472169676714
19,3000,0.3,p021,-0.032,-38431.11282951714,-14796.356913756055,-23634.75591576108,-23634.75591576108,-38431.12975373311,0.9999992839277971,7.160722029220246e-07,-0.09364165133617204,0,0.11344197898528267,0.20708363032145471
