frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,donor_h,h_acceptor
0,220,0.022,u000,-30500.0,-38735.29850340236,-7390.683358347946,-31344.615145054413,-31344.615145054413,-38735.31126475978,0.9999995928695575,4.0713044241469376e-07,0.10876721252581686,0.26175106718860824
1,240,0.024,u000,-30500.0,-38775.94579212286,-10959.385521235294,-27816.560270887567,-27816.560270887567,-38775.96017203861,0.9999994830453247,5.169546753447385e-07,0.10752812566159964,0.25841157061871767
2,260,0.026000000000000002,u000,-30500.0,-38785.62451108624,-13272.589902769862,-25513.034608316375,-25513.034608316375,-38785.64018933699,0.9999993854815106,6.145184894834621e-07,0.10847504993129177,0.25555143476939274
3,280,0.028,u000,-30500.0,-38762.04738493418,-14196.222003092058,-24565.82538184212,-24565.82538184212,-38762.06366770623,0.9999993371787754,6.628212246284626e-07,0.11060200157305988,0.25299258970455824
4,300,0.03,u000,-30500.0,-38694.044804062316,-14049.893077700399,-24644.151726361917,-24644.151726361917,-38694.06103508301,0.9999993413853522,6.586146478193555e-07,0.11158067350098173,0.25071725201053513
5,320,0.032,u000,-30500.0,-38637.88884966052,-13262.034976559895,-25375.853873100627,-25375.853873100627,-38637.9046126671,0.9999993788194449,6.211805551048499e-07,0.11043997922183403,0.24882525663990665
6,340,0.034,u000,-30500.0,-38584.14873890742,-11921.7016074259,-26662.447131481516,-26662.447131481516,-38584.16374127284,0.999999437322896,5.626771040767586e-07,0.10815713234591887,0.2477792484038683
7,360,0.036000000000000004,u000,-30500.0,-38531.27225857176,-9741.543723846698,-28789.728534725058,-28789.728534725058,-38531.28615240916,0.9999995174034388,4.825965611021665e-07,0.10724882414111943,0.24852232138866368
8,380,0.038,u000,-30500.0,-38501.501099543384,-6989.417920363281,-31512.083179180103,-31512.083179180103,-38501.51379308182,0.9999995971853675,4.028146324830395e-07,0.10904248213204543,0.25081993053749946
9,400,0.04,u000,-30500.0,-38444.35042549932,-4471.163247226039,-33973.18717827328,-33973.18717827328,-38444.36219948623,0.9999996534332003,3.4656679970268556e-07,0.11136821559694263,0.25318289568141894
10,420,0.042,u000,-30500.0,-38378.228126658505,-3546.304675081541,-34831.923451576964,-34831.923451576964,-38378.239610373115,0.9999996703108558,3.2968914420727913e-07,0.11126379228319246,0.2543422216399622
11,440,0.044,u000,-30500.0,-38329.45433473424,-4756.808697262371,-33572.64563747187,-33572.64563747187,-38329.4662491917,0.9999996451143849,3.548856150614732e-07,0.10921890922760925,0.2540103107626458
12,460,0.046,u000,-30500.0,-38283.50900490885,-7181.410737446102,-31102.098267462745,-31102.098267462745,-38283.52186577216,0.999999586495658,4.1350434198950126e-07,0.10758317308482579,0.2528615159152581
13,480,0.048,u000,-30500.0,-38277.61958247496,-9694.579501506087,-28583.040080968873,-28583.040080968873,-38277.633576780776,0.9999995103987512,4.896012487654033e-07,0.10794472802704905,0.25200742556589933
