frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,2100,0.21,u022,-31000.0,-38938.119893336465,-8260.5753385032,-30677.544554833265,-30677.544554833265,-38938.132932184126,0.99999957497131,4.2502869002092325e-07,-0.20219526608365418,0,0.11074863687047425,0.31294390295412844
1,2200,0.22,u022,-31000.0,-38844.85731437223,-10519.838694690581,-28325.01861968165,-28325.01861968165,-38844.871436156434,0.9999995014382757,4.985617243491447e-07,-0.20757423492736982,0,0.10803612047473778,0.3156103554021076
2,2300,0.23,u022,-31000.0,-38878.141776921606,-13505.666584751598,-25372.475192170008,-25372.475192170008,-38878.157542027235,0.9999993786539974,6.213460026494033e-07,-0.20493412728286192,0,0.10600562726388514,0.31093975454674705
3,2400,0.24,u022,-31000.0,-38771.76575795445,-1636.4244387709477,-37135.3413191835,-37135.3413191835,-38771.776529361676,0.9999997099420499,2.9005795015857316e-07,-0.1987346880911131,0,0.10475056124450716,0.30348524933562027
4,2500,0.25,u022,-31000.0,-38759.609369209444,-8181.401012594375,-30578.20835661507,-30578.20835661507,-38759.622450414994,0.9999995722053363,4.277946636377372e-07,-0.20676909828081153,0,0.10573645420856999,0.3125055524893815
5,2600,0.26,u022,-31000.0,-38856.800277987204,-9802.977017579775,-29053.82326040743,-29053.82326040743,-38856.81404553191,0.9999995261370069,4.7386299312224267e-07,-0.21343908817609025,0,0.10911619761833673,0.322555285794427
6,2700,0.27,u022,-31000.0,-38829.98063162068,-11102.361674894928,-27727.618956725753,-27727.618956725753,-38829.99505766255,0.999999479723561,5.202764390421777e-07,-0.20773062043450338,0,0.11155550879530143,0.3192861292298048
7,2800,0.28,u022,-31000.0,-38639.28874468809,-4137.582549530431,-34501.70619515766,-34501.70619515766,-38639.30033831373,0.9999996639697242,3.3603027582707057e-07,-0.20190248244458486,0,0.11174049811104303,0.3136429805556279
8,2900,0.29,u022,-31000.0,-38647.18714035387,-11586.109170149895,-27061.077970203973,-27061.077970203973,-38647.20192172296,0.9999994537781177,5.462218822804843e-07,-0.20700734177681002,0,0.11198969435234879,0.3189970361291588
9,3000,0.3,u022,-31000.0,-38732.654493072856,-9767.425334563362,-28965.229158509494,-28965.229158509494,-38732.66830272743,0.9999995232338288,4.767661712090643e-07,-0.20506276073970758,0,0.11208278561126712,0.3171455463509747
10,3100,0.31,u022,-31000.0,-38701.578994268086,-6690.108768863167,-32011.47022540492,-32011.47022540492,-38701.59148978426,0.9999996096553414,3.9034465859622003e-07,-0.20078944708112834,0,0.11144206359942732,0.31223151068055566
11,3200,0.32,u022,-31000.0,-38675.90135349991,-14721.27918125593,-23954.62217224398,-23954.62217224398,-38675.918051727014,0.999999302923515,6.970764849789646e-07,-0.2052583342722721,0,0.11076710637913958,0.3160254406514117
12,3300,0.33,u022,-31000.0,-38583.20043645188,-4192.891684812203,-34390.30875163968,-34390.30875163968,-38583.212067631684,0.999999661789255,3.3821074491013903e-07,-0.21826963930077917,0,0.10837886718047482,0.326648506481254
13,3400,0.34,u022,-31000.0,-38582.968173734145,-11430.247271801054,-27152.72090193309,-27152.72090193309,-38582.98290521481,0.9999994574589879,5.425410121162599e-07,-0.20614053808513055,0,0.10766201126319536,0.3138025493483259
14,3500,0.35000000000000003,u022,-31000.0,-38565.38787254621,-10883.816906544584,-27681.57096600163,-27681.57096600163,-38565.402322585614,0.9999994779911756,5.220088243884646e-07,-0.20875523503431384,0,0.10739005535422688,0.3161452903885407
15,3600,0.36,u022,-31000.0,-38565.49194720396,-2961.6796673873905,-35603.81227981657,-35603.81227981657,-38565.50318195239,0.9999996844511694,3.1554883062057115e-07,-0.20777628299389056,0,0.10830075126735306,0.3160770342612436
16,3700,0.37,u022,-31000.0,-38548.202963630756,-4024.486279263452,-34523.716684367304,-34523.716684367304,-38548.21454986492,0.9999996643980573,3.3560194262483023e-07,-0.20659428213648415,0,0.10815992788133985,0.314754210017824
17,3800,0.38,u022,-31000.0,-38458.96505697994,-10031.545039236458,-28427.420017743483,-28427.420017743483,-38458.979127894636,0.9999995050236443,4.94976355736032e-07,-0.20801566161932988,0,0.10831079762384534,0.3163264592431752
18,3900,0.39,u022,-31000.0,-38523.22658433017,-5719.461399888765,-32803.76518444141,-32803.76518444141,-38523.238778047846,0.9999996282832614,3.717167386119158e-07,-0.197783604069796,0,0.10986904221454635,0.30765264628434236
19,4000,0.4,u022,-31000.0,-38511.83662057528,-735.8246213757375,-37776.011999199545,-37776.011999199545,-38511.847209302534,0.9999997196972163,2.803027836506544e-07,-0.2027056820415098,0,0.11134485195179651,0.3140505339933063
20,4100,0.41000000000000003,u022,-31000.0,-38431.952807232854,-10601.423096973886,-27830.52971025897,-27830.52971025897,-38431.96717993067,0.9999994835641608,5.164358391485102e-07,-0.20377875791135275,0,0.11286340221569581,0.31664216012704854
21,4200,0.42,u022,-31000.0,-38358.90969512632,-1642.2126776256773,-36716.69701750064,-36716.69701750064,-38358.92058934922,0.9999997032898567,2.9671014328824796e-07,-0.20704921151424713,0,0.11199767052386608,0.3190468820381132
22,4300,0.43,u022,-31000.0,-38322.73893953627,-7537.997895231034,-30784.741044305236,-30784.741044305236,-38322.751932980995,0.9999995779261635,4.2207383649239816e-07,-0.2068977952211304,0,0.11159910971127206,0.31849690493240246
23,4400,0.44,u022,-31000.0,-38331.46851210453,-13071.532173387968,-25259.936338716565,-25259.936338716565,-38331.484347447265,0.9999993731051946,6.268948054555246e-07,-0.19205860558752308,0,0.11071454935832288,0.30277315494584595
24,4500,0.45,u022,-31000.0,-38394.324170884385,-1433.2236643016222,-36961.10050658276,-36961.10050658276,-38394.3349930698,0.9999997072008427,2.927991572532207e-07,-0.18562633944382934,0,0.10858779542288295,0.2942141348667123
25,4600,0.46,u022,-31000.0,-38345.171634618106,-9258.321928432968,-29086.849706185138,-29086.849706185138,-38345.18538653057,0.9999995272124828,4.7278751724721957e-07,-0.18626359524275835,0,0.10654088955734362,0.29280448480010196
26,4700,0.47000000000000003,u022,-31000.0,-38338.206975549576,-8343.52670936627,-29994.680266183306,-29994.680266183306,-38338.22031124173,0.9999995553984848,4.446015151038374e-07,-0.18200429804495213,0,0.10553016344874253,0.28753446149369466
27,4800,0.48,u022,-31000.0,-38315.778763525595,-6738.058977152774,-31577.71978637282,-31577.71978637282,-38315.791430679594,0.9999995988581847,4.011418152649604e-07,-0.20073728869279586,0,0.10603001185526231,0.3067673005480582
