frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,donor_h,h_acceptor
0,30000,3.0,u050,-16000.0,-34106.37346648422,-13223.636067314626,-20882.737399169593,-20882.737399169593,-34106.392621043575,0.9999990827579808,9.172420192826714e-07,0.1100836677639739,0.24922542462305977
1,40000,4.0,u050,-16000.0,-33757.14257509142,-9249.307250286423,-24507.835324804997,-24507.835324804997,-33757.158896391455,0.9999993340383562,6.659616438309257e-07,0.10780801431526511,0.3274876847268059
2,50000,5.0,u050,-16000.0,-33435.385225503065,-10121.602181723807,-23313.783043779258,-23313.783043779258,-33435.40238272311,0.9999992640750428,7.359249571403659e-07,0.1103025986839588,0.2762418380575117
3,60000,6.0,u050,-16000.0,-33484.07362106079,-7310.340460089559,-26173.733160971227,-26173.733160971227,-33484.08890354892,0.999999416114232,5.838857679574261e-07,0.10818999354519071,0.3286895057364009
4,70000,7.0,u050,-16000.0,-33006.800359941786,-9540.423508662672,-23466.376851279114,-23466.376851279114,-33006.81740559447,0.9999992736148395,7.26385160521037e-07,0.10774190076837378,0.2761724679907699
5,80000,8.0,u050,-16000.0,-33075.247225143656,-14353.90995860161,-18721.337266542047,-18721.337266542047,-33075.268591114356,0.9999988587395428,1.1412604573046714e-06,0.11095023473883665,0.28497750575541814
6,90000,9.0,u050,-16000.0,-33160.674291966745,-10206.664121726179,-22954.010170240566,-22954.010170240566,-33160.691718102455,0.9999992408250619,7.591749381363755e-07,0.10909336486936157,0.3020661775466965
7,100000,10.0,u050,-16000.0,-33268.364947375,-8572.101172291703,-24696.263775083295,-24696.263775083295,-33268.38114414635,0.9999993441619244,6.558380756249704e-07,0.10854320333470581,0.2570139247830668
8,110000,11.0,u050,-16000.0,-33291.13173378,-7400.955696061952,-25890.176037718047,-25890.176037718047,-33291.14718364642,0.9999994032544253,5.967455746769268e-07,0.10894876917357942,0.24604556178067452
9,120000,12.0,u050,-16000.0,-33242.23109626325,-8762.28583263795,-24479.945263625297,-24479.945263625297,-33242.247436158155,0.9999993325200314,6.674799686301469e-07,0.11029289834469584,0.31368639240293517
10,130000,13.0,u050,-16000.0,-33312.66938979115,-10883.33051708428,-22429.338872706867,-22429.338872706867,-33312.68722356165,0.9999992048922064,7.95107793549743e-07,0.10873764223736976,0.26016876027927993
11,140000,14.0,u050,-16000.0,-33656.67060184153,-7848.3562366946135,-25808.314365146914,-25808.314365146914,-33656.68610071349,0.9999993994627807,6.005372192308123e-07,0.1066231180294445,0.25429481549787375
