frame,step,time_ps,window_id,lambda,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
0,250,0.0125,w002,0.2,-31749.037853632544,-27746.82293638109,-4002.2149172514546,49351.62473908231,-111845.11643361664,0.27737555178964973,0.7226244482103503,-0.07647384536911611,0,-0.07647384536911611,0.18388349122828054,0.11596347571329796,0.19243732108241407
1,300,0.015,w002,0.2,-31328.401592076432,-29765.025562957613,-1563.3760291188191,51790.46362721495,-113197.49535409722,0.2686846064197511,0.7313153935802489,-0.03259289436577947,0,-0.03259289436577947,0.1989446397308462,0.14070112852386318,0.17329402288964266
2,350,0.0175,w002,0.2,-31535.95711341385,-28905.137943810594,-2630.8191696032554,50723.020486730515,-112626.42206224512,0.27245661274822236,0.7275433872517776,-0.08141129345574821,0,-0.08141129345574821,0.2136256583143742,0.11769429243222812,0.19910558588797633
3,400,0.02,w002,0.2,-31196.46983471025,-29704.540745054142,-1491.929089656107,51861.91056667766,-113117.82280056318,0.26843390691403224,0.7315660930859678,-0.051871894009963726,0,-0.051871894009963726,0.22180293266675544,0.1340517001588326,0.18592359416879634
4,450,0.0225,w002,0.2,-31143.01946142281,-29808.42946635748,-1334.5899950653293,52019.24966126845,-113179.51975883552,0.26788260442921896,0.732117395570781,-0.04387857933391978,0,-0.04387857933391978,0.22115170566743297,0.1391611363573441,0.18303971569126387
5,500,0.025,w002,0.2,-31550.908325668628,-28659.47083664775,-2891.4374890208783,50462.40216731289,-112451.88306490472,0.2733850936797586,0.7266149063202414,-0.08490018171927345,0,-0.08490018171927345,0.21226183960685513,0.11632144742302049,0.20122162914229394
6,550,0.0275,w002,0.2,-31405.73870512175,-29686.29342930174,-1719.4452758200096,51634.39438051377,-113160.73940517128,0.2692330090710726,0.7307669909289274,-0.037449086786735225,0,-0.037449086786735225,0.19805893131647176,0.13480654297911063,0.17225562976584585
7,600,0.03,w002,0.2,-31731.405181355312,-27797.40698755255,-3933.998193802763,49419.84146253101,-111876.78724636446,0.27712893392821336,0.7228710660717866,-0.07519239261267803,0,-0.07519239261267803,0.18458679489014723,0.11209632861678022,0.18728872122945825
8,650,0.0325,w002,0.2,-31451.954965956997,-28474.336029590893,-2977.6189363661033,50376.22071996767,-112290.32223681489,0.2736927755758296,0.7263072244241704,-0.04171206167223801,0,-0.04171206167223801,0.18199188440314445,0.13099750839908336,0.17270957007132137
9,700,0.035,w002,0.2,-31597.43173093638,-28737.443351136542,-2859.9883797998373,50493.851276533926,-112521.25962609748,0.27327289580715863,0.7267271041928414,-0.06332226119094267,0,-0.06332226119094267,0.19280961945219385,0.12593839925518005,0.18926066044612272
10,750,0.0375,w002,0.2,-31403.056716588915,-28792.35601886244,-2610.7006977264755,50743.1389586073,-112508.15944637556,0.2723850615635985,0.7276149384364015,-0.0761145055729768,0,-0.0761145055729768,0.20750794636397585,0.12026059138892722,0.19637509696190403
11,800,0.04,w002,0.2,-30882.816390909,-30079.7260248432,-803.0903660658005,52550.74929026797,-113308.93015390067,0.2660282388270682,0.7339717611729317,-0.035370573551766954,0,-0.035370573551766954,0.21823191778870588,0.13536545705832873,0.17073603061009568
12,850,0.0425,w002,0.2,-31079.198400371064,-28648.164047296174,-2431.0343530748905,50922.80530325888,-112315.08639904755,0.27174686155147565,0.7282531384485244,-0.08110317902679205,0,-0.08110317902679205,0.22115517612559416,0.10843055378521478,0.18953373281200683
13,900,0.045,w002,0.2,-30872.229990219614,-30149.53838352515,-722.691606694465,52631.148049639305,-113357.36540726776,0.26574880262051837,0.7342511973794816,-0.03662620824985649,0,-0.03662620824985649,0.2154243145214285,0.13082124395018405,0.16744745220004054
14,950,0.0475,w002,0.2,-31377.921022975715,-28430.937033241968,-2946.983989733748,50406.85566660002,-112238.54035286423,0.2735833667169062,0.7264166332830938,-0.0820289863530531,0,-0.0820289863530531,0.20247954696327855,0.10988127316968728,0.19191025952274038
15,1000,0.05,w002,0.2,-31188.17163733745,-29076.105429301268,-2112.0662080361835,51241.773448297594,-112656.52945258602,0.27061730617707497,0.7293826938229251,-0.034754397513824864,0,-0.034754397513824864,0.18708588349093516,0.13635903394853816,0.17111343146236302
16,1050,0.0525,w002,0.2,-31515.43387431561,-27071.25989624566,-4444.17397806995,48909.66567826382,-111292.49587975504,0.2789782406849808,0.7210217593150192,-0.07869050628925256,0,-0.07869050628925256,0.17947190088314557,0.11728272974265302,0.19597323603190558
