frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
0,300,0.03,u000,-50000.0,27028442.603602704,39678145.47124621,-12649702.867643509,-12624702.867643509,27028442.60357102,0.9999999999974902,2.5097146583163976e-12,-0.6992550310354382,0,-0.6992550310354382,0.6416170594334387,11.407783284647321,12.10703831568276
