frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p025,0.0,311040.6198020596,-39086.695213743835,350127.31501580344,350127.31501580344,-39086.69635618539,3.262931813630132e-09,0.9999999967370682,-0.07394941893621941,0,0.12190768847322288,0.1958571074094423
1,1200,0.12,p025,0.0,390683.81345857726,-39064.644484105724,429748.457942683,429748.457942683,-39064.645414882776,2.165864709802179e-09,0.9999999978341353,-0.09283478104438538,0,0.12205852750023775,0.21489330854462313
2,1300,0.13,p025,0.0,391225.90926997736,-38955.15918784731,430181.06845782464,430181.06845782464,-38955.1601176883,2.1615107481665063e-09,0.9999999978384893,-0.08386892734036623,0,0.11982658102512277,0.203695508365489
3,1400,0.14,p025,0.0,329401.22642057063,-38936.042044493515,368337.2684650641,368337.2684650641,-38936.043130454724,2.948279509418228e-09,0.9999999970517205,-0.07957153253760794,0,0.11860018211883784,0.19817171465644579
4,1500,0.15,p025,0.0,260712.32447406466,-38942.16694093603,299654.4914150007,299654.4914150007,-38942.16827580673,4.454699442657528e-09,0.9999999955453005,-0.09566652992396957,0,0.11790690344933238,0.21357343337330195
5,1600,0.16,p025,0.0,195713.32790367256,-38932.03933344799,234645.36723712055,234645.36723712055,-38932.04103814815,7.265006596313128e-09,0.9999999927349934,-0.08749659649121375,0,0.11489129875829979,0.20238789524951353
6,1700,0.17,p025,0.0,154181.35313721103,-38829.3035447289,193010.65668193993,193010.65668193993,-38829.30561715331,1.0737357225565347e-08,0.9999999892626428,-0.08702676333375732,0,0.11205942728613723,0.19908619061989455
7,1800,0.18,p025,0.0,160716.12750071214,-38928.678196006775,199644.80569671892,199644.80569671892,-38928.68019956502,1.0035613950964972e-08,0.9999999899643861,-0.10313324955924667,0,0.11161619519530909,0.21474944475455576
8,1900,0.19,p025,0.0,186189.64439272156,-38793.266124643706,224982.91051736526,224982.91051736526,-38793.2679025565,7.90243476211927e-09,0.9999999920975653,-0.09162675955420391,0,0.1103687890955383,0.2019955486497422
9,2000,0.2,p025,0.0,253446.8939997146,-38879.344729271106,292326.2387289857,292326.2387289857,-38879.34609760533,4.680846377169701e-09,0.9999999953191536,-0.08981229084167534,0,0.11250244731362737,0.2023147381553027
10,2100,0.21,p025,0.0,345243.575485111,-38801.64053591326,384045.2160210243,384045.2160210243,-38801.64157745731,2.7120348744524847e-09,0.9999999972879652,-0.09614406336561927,0,0.11634895544783803,0.2124930188134573
11,2200,0.22,p025,0.0,379941.1940563589,-38671.88402123362,418613.07807759254,418613.07807759254,-38671.88497676997,2.282624145255596e-09,0.9999999977173759,-0.07897690181011076,0,0.11796384578849263,0.1969407475986034
12,2300,0.23,p025,0.0,367945.13740921835,-38833.766795249976,406778.90420446836,406778.90420446836,-38833.76777858517,2.417370081886361e-09,0.9999999975826299,-0.08504907692870606,0,0.11904138209671428,0.20409045902542033
13,2400,0.24,p025,0.0,324432.6654221127,-38766.57755915364,363199.24298126635,363199.24298126635,-38766.578660477535,3.0322857003106662e-09,0.9999999969677142,-0.09295691074577925,0,0.12132880814362595,0.2142857188894052
14,2500,0.25,p025,0.0,255111.84009862292,-38714.62525554825,293826.4653541712,293826.4653541712,-38714.626616896014,4.633169292667105e-09,0.9999999953668307,-0.07765137722231917,0,0.11965209262450337,0.19730346984682254
15,2600,0.26,p025,0.0,200793.9590448036,-38779.25854286397,239573.21758766758,239573.21758766758,-38779.26021249968,6.969208432572316e-09,0.9999999930307916,-0.08955767008939575,0,0.11959336922996605,0.2091510393193618
16,2700,0.27,p025,0.0,179416.7522938203,-38811.2504981035,218228.0027919238,218228.0027919238,-38811.25233104882,8.399221262944678e-09,0.9999999916007787,-0.09016996097789162,0,0.1190382423458311,0.20920820332372272
17,2800,0.28,p025,0.0,175525.14606291355,-38790.16476085814,214315.3108237717,214315.3108237717,-38790.16662726701,8.708705090398894e-09,0.9999999912912949,-0.07777230075294017,0,0.11873143682580536,0.19650373757874554
18,2900,0.29,p025,0.0,209376.26925920715,-38882.58156870431,248258.85082791146,248258.85082791146,-38882.5831799258,6.49008674580287e-09,0.9999999935099133,-0.09337711468272727,0,0.11942018957414058,0.21279730425686785
19,3000,0.3,p025,0.0,255203.4298205774,-38712.23547928786,293915.6652998653,293915.6652998653,-38712.23684022248,4.630357486323788e-09,0.9999999953696426,-0.08789786143565484,0,0.11769245637457348,0.20559031781022832
