frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p006,-0.128,-38484.27736272052,-7423.011629313813,-31061.265733406704,-31061.265733406704,-38484.29024049046,0.9999995854077753,4.145922246623357e-07,-0.133263350847878,0,0.1091101349389559,0.24237348578683388
1,1200,0.12,p006,-0.128,-38464.85637173068,-3779.177592441876,-34685.678779288806,-34685.678779288806,-38464.86790386386,0.9999996675248716,3.324751284283778e-07,-0.13099253894132307,0,0.10849919357746134,0.23949173251878442
2,1300,0.13,p006,-0.128,-38564.25011899497,-12412.137649337063,-26152.112469657906,-26152.112469657906,-38564.26541411755,0.9999994151484048,5.848515951534239e-07,-0.12482617484578494,0,0.10827566428610792,0.23310183913189286
3,1400,0.14,p006,-0.128,-38477.421346172894,-17186.4520669911,-21290.969279181794,-21290.969279181794,-38477.440133464435,0.9999991175949701,8.824050299893749e-07,-0.12883584853762325,0,0.10908438310701214,0.23792023164463538
4,1500,0.15,p006,-0.128,-38370.61568281267,-11333.969286368083,-27036.646396444587,-27036.646396444587,-38370.630477538885,0.9999994527904903,5.472095097602825e-07,-0.1319872384717491,0,0.10896248627103079,0.2409497247427799
5,1600,0.16,p006,-0.128,-38405.35683554696,-10957.716408209264,-27447.640427337697,-27447.640427337697,-38405.37140874092,0.9999994690553267,5.309446733936518e-07,-0.12540799654905022,0,0.10828094481956234,0.23368894136861254
6,1700,0.17,p006,-0.128,-38330.76006880228,-13839.46703746618,-24491.2930313361,-24491.2930313361,-38330.77640112629,0.9999993331384256,6.668615743499196e-07,-0.12830970402511083,0,0.10799346484558413,0.23630316887069494
7,1800,0.18,p006,-0.128,-38442.78813771141,-7570.098452992155,-30872.689684719255,-30872.689684719255,-38442.80109414106,0.9999995803275027,4.196724973093424e-07,-0.12828947516480088,0,0.10852767140129772,0.2368171465660986
8,1900,0.19,p006,-0.128,-38424.607261047146,-11689.818168640719,-26734.789092406427,-26734.789092406427,-38424.62222281755,0.9999994403638792,5.596361207227396e-07,-0.1261562010037487,0,0.10922346840394302,0.23537966940769173
9,2000,0.2,p006,-0.128,-38331.98475866538,-17884.27185465471,-20447.712904010667,-20447.712904010667,-38332.004320736654,0.9999990433143335,9.56685666519963e-07,-0.12699834499581633,0,0.10965682628617118,0.23665517128198751
10,2100,0.21,p006,-0.128,-38427.79320308019,-13118.92535123881,-25308.86785184138,-25308.86785184138,-38427.809007807315,0.9999993755268913,6.244731086679778e-07,-0.12135101014098729,0,0.10910674607080631,0.2304577562117936
11,2200,0.22,p006,-0.128,-38443.622145200236,9188.748759108392,-47632.37090430863,-47632.37090430863,-38443.63054284919,0.9999998236987613,1.763012386635232e-07,-0.12174231185629858,0,0.10937144759925091,0.2311137594555495
12,2300,0.23,p006,-0.128,-38348.36175479018,-11162.931902207463,-27185.429852582718,-27185.429852582718,-38348.37646854625,0.9999994587637486,5.412362513168567e-07,-0.12469646150814748,0,0.11017143911312016,0.23486790062126764
13,2400,0.24,p006,-0.128,-38323.85517420116,-20166.103229662753,-18157.75194453841,-18157.75194453841,-38323.87720333318,0.9999987867948283,1.21320517165735e-06,-0.1252330097240667,0,0.11091079944180361,0.2361438091658703
14,2500,0.25,p006,-0.128,-38329.09957903583,-11107.020117567183,-27222.079461468646,-27222.079461468646,-38329.11427298251,0.999999460220119,5.397798810702348e-07,-0.1337274638913178,0,0.11121640399535768,0.24494386788667546
15,2600,0.26,p006,-0.128,-38431.88242256016,433.12590034201276,-38865.00832290217,-38865.00832290217,-38431.89271459177,0.9999997351852836,2.648147164330261e-07,-0.1391330626183001,0,0.11158189355798105,0.25071495617628115
16,2700,0.27,p006,-0.128,-38386.498926784756,-14640.918112416868,-23745.580814367888,-23745.580814367888,-38386.51577201248,0.9999992905962607,7.094037393629016e-07,-0.1353235834798635,0,0.1115031116432817,0.2468266951231452
17,2800,0.28,p006,-0.128,-38267.169088227645,-23075.97450990032,-15191.194578327326,-15191.194578327326,-38267.19541922516,0.9999982666994292,1.7333005709052607e-06,-0.13787906081215995,0,0.11093236278748277,0.24881142359964273
18,2900,0.29,p006,-0.128,-38289.963097820204,-9673.528896032367,-28616.434201787837,-28616.434201787837,-38289.9770757953,0.9999995115407692,4.884592308962432e-07,-0.140945952917298,0,0.1109987919809018,0.2519447448981998
19,3000,0.3,p006,-0.128,-38241.96790004414,10676.86322180723,-48918.83112185137,-48918.83112185137,-38241.976076853025,0.999999832849519,1.6715048106741293e-07,-0.1453831060364726,0,0.11089331280280662,0.2562764188392792
