gap_kj_mol,free_energy_kj_mol,probability,counts
-49833.33333333333,,0.0,0
-49500.0,,0.0,0
-49166.66666666667,,0.0,0
-48833.33333333333,,0.0,0
-48500.0,,0.0,0
-48166.66666666667,,0.0,0
-47833.33333333333,,0.0,0
-47500.0,,0.0,0
-47166.66666666667,,0.0,0
-46833.33333333333,,0.0,0
-46500.0,,0.0,0
-46166.66666666667,-4.677412814118788,0.09933934520491139,1
-45833.33333333333,-4.167880769722832,0.08098519188312354,1
-45500.0,,0.0,0
-45166.66666666667,,0.0,0
-44833.33333333333,,0.0,0
-44500.0,-2.2276867827339935,0.03720441070184633,1
-44166.66666666667,-1.7668530659921942,0.030928418903514852,1
-43833.33333333333,-1.3155881446439963,0.02580994331233951,1
-43500.0,-0.8738282239808566,0.02162077801179098,1
-43166.66666666667,,0.0,0
-42833.33333333333,,0.0,0
-42500.0,,0.0,0
-42166.66666666667,0.7995550599514232,0.01105388889745504,1
-41833.333333333336,-2.2630206276472844,0.037735184583821864,4
-41500.0,-3.6056998867643397,0.06464324360712537,8
-41166.66666666667,0.22949557325911485,0.013892145739728043,2
-40833.333333333336,-0.41342597283938787,0.01797669003486671,3
-40500.0,-0.0537421301062011,0.015562681619323615,3
-40166.66666666667,-1.8161632369396372,0.031545921242631336,7
-39833.333333333336,-1.4736833302075478,0.027498773903370334,7
-39500.0,-1.4727073294618123,0.02748801611303106,8
-39166.66666666667,-1.1469690704966666,0.024122839935705215,8
-38833.333333333336,0.34293402886428836,0.013274504735559647,5
-38500.0,-1.5312775223367439,0.028141106779445188,12
-38166.66666666667,0.9540301123985504,0.01039008557426722,5
-37833.333333333336,0.4085790216381433,0.012929708724857868,7
-37500.0,1.5340628754621264,0.008234332906424096,5
-37166.66666666667,-0.9274999756100684,0.02209104281476871,15
-36833.333333333336,-1.2456821895893402,0.025096639964723774,19
-36500.0,-0.39172530233430614,0.017820971740347268,15
-36166.66666666667,-0.44655550604456096,0.018217047118033708,17
-35833.333333333336,1.127605510032046,0.009691646237147376,10
-35500.0,0.199261157391474,0.014061560100080061,16
-35166.66666666667,0.7699356518295488,0.011185932428971819,14
-34833.333333333336,0.5170368631939581,0.012379551828636466,17
-34500.0,0.21533750683542685,0.013971222881715062,21
-34166.66666666667,0.0,0.01523096006434136,25
-33833.333333333336,0.6488347086800008,0.01174241234905792,21
-33500.0,1.3844260493563372,0.008743433237695932,17
-33166.66666666667,1.1823357041573725,0.009481310426167726,20
-32833.333333333336,2.270255114266396,0.006129830541748518,14
-32500.0,1.0173944927230512,0.010129467637299385,25
-32166.666666666668,1.4141126139637308,0.008639989389063307,23
-31833.333333333336,1.598354739946652,0.008024803960043618,23
-31500.0,2.3896843879966507,0.005843248966949859,18
-31166.666666666668,1.1302629573257725,0.009681326338147828,32
-30833.333333333336,1.72573886810269,0.007625271611965637,27
-30500.0,2.085477352426917,0.00660116375981907,25
-30166.666666666668,1.8792269026512027,0.007170198830688162,29
-29833.333333333336,2.217705181046412,0.006260341812343071,27
-29500.0,2.2835726096267006,0.006097190047179586,28
-29166.666666666668,2.0267200444655735,0.006758508480621809,33
-28833.333333333336,2.4984152163718143,0.0055940074661741425,29
-28500.0,2.5596799541290007,0.005458283784428469,30
-28166.666666666668,2.620132627673529,0.005327587258627026,31
-27833.333333333336,3.012634019498071,0.0045518856450103475,28
-27500.0,2.8936972815868973,0.004774189620216371,31
-27166.666666666668,3.5614483194030946,0.0036528862680512125,25
-26833.333333333336,2.710904239486256,0.005137196034392705,37
-26500.0,2.9728943155262364,0.004624986878462855,35
-26166.666666666668,3.476687432627477,0.003779149250798065,30
-25833.333333333336,3.7638331901285724,0.003368204894047678,28
-25500.0,3.620614877390283,0.003567258151489351,31
-25166.666666666668,4.365101387375773,0.0026467349598629382,24
-24833.333333333336,3.9098697237000586,0.0031766676461571822,30
-24500.0,3.7685742870215915,0.003361808882810589,33
-24166.666666666668,4.015846690659904,0.0030445275689286906,31
-23833.333333333336,4.638422001133888,0.0023720401557709215,25
-23500.0,5.40346574335881,0.0017454953230095155,19
-23166.666666666668,6.2399870275261335,0.0012481599395957942,14
-22833.333333333336,4.670643158602115,0.0023415958757525375,27
-22500.0,6.371652717234223,0.0011839835110228896,14
-22166.666666666668,5.538459045778941,0.0016535400813352996,20
-21833.333333333336,6.862607911304366,0.0009724436180089484,12
-21500.0,6.7062437503531385,0.0010353550776721022,13
-21166.666666666668,7.953682061729726,0.0006279068989951987,8
-20833.333333333336,6.772026460112958,0.00100840677346403,13
-20500.0,6.794165529241809,0.0009994960337748496,13
