frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,donor_h,h_acceptor
0,30000,3.0,u032,-26800.0,-34387.21058891443,2762.1703455820098,-37149.38093449644,-37149.38093449644,-34387.2213562509,0.9999997101612476,2.8983875244303903e-07,0.11117528322954147,0.2850059605571514
1,40000,4.0,u032,-26800.0,-34103.592952267354,-960.9174136357324,-33142.67553863162,-33142.67553863162,-34103.605021294614,0.9999996358465855,3.641534145892855e-07,0.11191188674694404,0.3122177577102973
2,50000,5.0,u032,-26800.0,-33660.84239075068,15.468627064255998,-33676.311017814936,-33676.311017814936,-33660.85426853203,0.9999996472959001,3.527040999817821e-07,0.10145219063431742,0.3005443891752365
3,60000,6.0,u032,-26800.0,-33415.928269180935,1881.9977884745167,-35297.92605765545,-35297.92605765545,-33415.93960128784,0.9999996789584858,3.210415141507994e-07,0.1144214567923127,0.3116044151801746
4,70000,7.0,u032,-26800.0,-33429.34687080633,127.45873335882789,-33556.80560416516,-33556.80560416516,-33429.35879088784,0.9999996447792684,3.5522073160709766e-07,0.10906173595426875,0.26420938157044155
5,80000,8.0,u032,-26800.0,-33216.79742259829,-503.1777439660218,-32713.61967863227,-32713.61967863227,-33216.80964991689,0.9999996262318391,3.737681608662058e-07,0.10853760266924117,0.2549609894964946
6,90000,9.0,u032,-26800.0,-33087.78993200444,-7414.127395441465,-25673.662536562973,-25673.662536562973,-33087.80551216393,0.9999993931469432,6.068530568059671e-07,0.11294773066234266,0.26948261277083335
7,100000,10.0,u032,-26800.0,-33342.342692871345,-7445.000091709342,-25897.342601162003,-25897.342601162003,-33342.35813846233,0.9999994035846536,5.964153464987909e-07,0.11190188256539771,0.3111654850861108
8,110000,11.0,u032,-26800.0,-33378.46726941099,-4957.90314695015,-28420.56412246084,-28420.56412246084,-33378.48134372001,0.9999995047848094,4.952151905768254e-07,0.10910355334920509,0.3173301763914995
9,120000,12.0,u032,-26800.0,-33359.31874600993,-1222.4649020281795,-32136.85384398175,-32136.85384398175,-33359.331192774225,0.9999996126952962,3.87304703752811e-07,0.1061632979546612,0.30573632760980557
10,130000,13.0,u032,-26800.0,-33523.64688785223,-6021.825829055713,-27501.821058796515,-27501.821058796515,-33523.66143233594,0.9999994711452636,5.288547365034368e-07,0.1139684860109933,0.30857758838893007
11,140000,14.0,u032,-26800.0,-33111.43498947669,-2078.1253480991872,-31033.309641377506,-31033.309641377506,-33111.44787884745,0.999999584660476,4.1533952399586127e-07,0.11011417235897783,0.24623437200127413
12,150000,15.0,u032,-26800.0,-33096.75536244502,-1579.782247365918,-31516.973115079105,-31516.973115079105,-33096.76805401402,0.999999597310353,4.026896470166186e-07,0.11013141814565089,0.31149310357832233
13,160000,16.0,u032,-26800.0,-33239.56769356283,-5602.612438431941,-27636.955255130888,-27636.955255130888,-33239.58216692963,0.9999994763044082,5.236955917808928e-07,0.10764958513361987,0.2628140656663633
14,170000,17.0,u032,-26800.0,-33126.395198502985,133.4082181158592,-33259.803416618844,-33259.803416618844,-33126.40722502793,0.9999996384068752,3.6159312472028304e-07,0.10536066889652126,0.23570811881359796
15,180000,18.0,u032,-26800.0,-33212.564686583326,-2959.5884380749194,-30252.976248508407,-30252.976248508407,-33212.577908417166,0.9999995629579657,4.3704203434025146e-07,0.1080813647991726,0.2813324366352433
16,190000,19.0,u032,-26800.0,-33341.712523867,-5723.89122767697,-27617.821296190028,-27617.821296190028,-33341.727007261106,0.9999994755785129,5.244214871247266e-07,0.11149641130003833,0.33050879983025316
17,200000,20.0,u032,-26800.0,-33237.22892984087,-9640.12113104877,-23597.1077987921,-23597.1077987921,-33237.245881058625,0.9999992816410577,7.183589423309655e-07,0.11198240800926569,0.2630295374966256
18,210000,21.0,u032,-26800.0,-32683.45895981032,-2737.2092657883477,-29946.24969402197,-29946.24969402197,-32683.472317069598,0.9999995539592603,4.460407396211785e-07,0.10646789399425689,0.29286888549022166
19,220000,22.0,u032,-26800.0,-32707.701292683807,-7387.590807994071,-25320.110484689736,-25320.110484689736,-32707.717090393326,0.9999993760813242,6.239186758350002e-07,0.11205582395271765,0.24084374850804455
20,230000,23.0,u032,-26800.0,-33174.92069503345,2655.4113784702495,-35830.3320735037,-35830.3320735037,-33174.9318587557,0.9999996884283608,3.115716391000056e-07,0.10473169708196761,0.2563056888573005
21,240000,24.0,u032,-26800.0,-33097.20438705411,-10225.877271080244,-22871.327115973865,-22871.327115973865,-33097.22187618765,0.9999992353261049,7.646738950928267e-07,0.11245423878943242,0.32174078189183725
22,250000,25.0,u032,-26800.0,-33060.53885057595,-4528.131162507314,-28532.407688068633,-28532.407688068633,-33060.552869715444,0.999999508659561,4.913404390016751e-07,0.1096295600691555,0.2923048252972822
23,260000,26.0,u032,-26800.0,-33140.936133382376,-5963.234264254628,-27177.701869127748,-27177.701869127748,-33140.9508513223,0.9999994584559042,5.415440957889928e-07,0.11091039243369515,0.26402716821260974
24,270000,27.0,u032,-26800.0,-33253.724196376075,2254.2014574014174,-35507.92565377749,-35507.92565377749,-33253.73546146312,0.9999996827446356,3.1725536436821855e-07,0.11086292438847117,0.325010992636463
25,280000,28.0,u032,-26800.0,-33231.180204310425,-8034.085904026317,-25197.09430028411,-25197.09430028411,-33231.19607914676,0.9999993699743257,6.300256742419741e-07,0.11022084638413344,0.2527094668635183
26,290000,29.0,u032,-26800.0,-33252.16896936088,-7475.654676908773,-25776.514292452106,-25776.514292452106,-33252.18448735352,0.9999993979801232,6.020198768386109e-07,0.10310902019738308,0.31129519835960784
27,300000,30.0,u032,-26800.0,-33590.01921514148,-6359.669230511849,-27230.349984629633,-27230.349984629633,-33590.033904625256,0.9999994605479572,5.394520427581817e-07,0.11423035298006924,0.2501810218208983
28,310000,31.0,u032,-26800.0,-33066.59070123831,3308.353899243637,-36374.94460048195,-36374.94460048195,-33066.601697815306,0.9999996976883272,3.023116728062547e-07,0.10888447166469856,0.25725085608458004
29,320000,32.0,u032,-26800.0,-33220.90862956576,-10541.435195229104,-22679.473434336658,-22679.473434336658,-33220.92626664583,0.9999992223341212,7.776658788039015e-07,0.10494182845756175,0.31993308885546856
30,330000,33.0,u032,-26800.0,-33204.89168616783,-2999.7949057182705,-30205.09678044956,-30205.09678044956,-33204.90492896018,0.9999995615713191,4.3842868097110355e-07,0.10655593645669537,0.2664789195455161
31,340000,34.0,u032,-26800.0,-33347.579610439745,-4906.730600081704,-28440.84901035804,-28440.84901035804,-33347.593674710544,0.9999995054909618,4.945090381069939e-07,0.10753966253831497,0.26234763004903827
