frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,donor_h,h_acceptor
0,220,0.022,u002,-28500.0,-39667.854103457095,-5726.0650150195,-33941.789088437596,-33941.789088437596,-39667.86588833561,0.9999996527917163,3.4720828373524526e-07,0.10956512856211219,0.265380870571487
1,240,0.024,u002,-28500.0,-39714.04873149085,-9007.970520818402,-30706.07821067245,-30706.07821067245,-39714.06175822216,0.9999995757608586,4.24239141316729e-07,0.10660021321902861,0.2624314980951019
2,260,0.026000000000000002,u002,-28500.0,-39717.42291326658,-11962.471905734652,-27754.951007531927,-27754.951007531927,-39717.437325102226,0.9999994807477528,5.192522471442196e-07,0.10705539392531635,0.26065455018140926
3,280,0.028,u002,-28500.0,-39674.84752719919,-14115.83870258453,-25559.008824614662,-25559.008824614662,-39674.863177248764,0.999999387690246,6.123097539556532e-07,0.11029208528755917,0.2595963769869616
4,300,0.03,u002,-28500.0,-39591.718756789895,-15626.572879266721,-23965.145877523173,-23965.145877523173,-39591.73544768439,0.9999993035355874,6.964644125861952e-07,0.11266585709409636,0.25851195259289156
5,320,0.032,u002,-28500.0,-39528.90133357403,-16468.07818319468,-23060.82315037935,-23060.82315037935,-39528.91867899559,0.9999992478414428,7.521585572711764e-07,0.11136119662225953,0.2568021971654668
6,340,0.034,u002,-28500.0,-39462.78814643281,-16442.103767132998,-23020.68437929981,-23020.68437929981,-39462.80552209773,0.9999992452162408,7.547837591603823e-07,0.10785122393354224,0.25519439062419674
7,360,0.036000000000000004,u002,-28500.0,-39402.31686495704,-15477.993086985603,-23924.32377797144,-23924.32377797144,-39402.333584331194,0.9999993011568087,6.988431913157456e-07,0.10632174413589755,0.25513431660188607
8,380,0.038,u002,-28500.0,-39370.21179639301,-13817.604039840167,-25552.60775655284,-25552.60775655284,-39370.227450362996,0.9999993873834343,6.126165657538429e-07,0.10866617873311071,0.2569306251298638
9,400,0.04,u002,-28500.0,-39316.30914223715,-11906.48479913923,-27409.82434309792,-27409.82434309792,-39316.32373553706,0.999999467589278,5.324107220094909e-07,0.11190015865236635,0.25953816693937803
10,420,0.042,u002,-28500.0,-39260.649536126904,-10173.315681159584,-29087.33385496732,-29087.33385496732,-39260.66328781047,0.9999995272282214,4.727717786146002e-07,0.11222457366830346,0.26129262353485766
11,440,0.044,u002,-28500.0,-39210.772236471326,-8787.599280021852,-30423.172956449474,-30423.172956449474,-39210.785384338174,0.9999995678341802,4.321658198525036e-07,0.1093094534343752,0.26167749013015024
12,460,0.046,u002,-28500.0,-39148.88230934407,-8266.24292137369,-30882.639387970383,-30882.639387970383,-39148.89526159946,0.9999995805978772,4.194021228087763e-07,0.1064634603359619,0.2615411217011182
13,480,0.048,u002,-28500.0,-39128.13433278646,-8608.145571460627,-30519.988761325832,-30519.988761325832,-39128.147438945554,0.999999570571669,4.294283310057878e-07,0.10703182854313636,0.26185382247230365
14,500,0.05,u002,-28500.0,-39128.85667640102,-9620.25639466566,-29508.60028173536,-29508.60028173536,-39128.87023176496,0.999999540630482,4.5936951803549064e-07,0.11050302740202256,0.26254172320698055
15,520,0.052000000000000005,u002,-28500.0,-39130.16045475693,-11097.954752573773,-28032.205702183157,-28032.205702183157,-39130.17472405135,0.9999994909683511,5.090316489431146e-07,0.11309808565951011,0.2625901902622892
16,540,0.054,u002,-28500.0,-39159.37021113673,-12586.12826063484,-26573.24195050189,-26573.24195050189,-39159.385263864366,0.9999994335387978,5.664612021116788e-07,0.11182015258296356,0.2616006444296888
17,560,0.056,u002,-28500.0,-39180.86252878554,-13668.715929212369,-25512.14659957317,-25512.14659957317,-39180.87820758201,0.9999993854387303,6.145612695962477e-07,0.10799630720585562,0.260227438199475
18,580,0.058,u002,-28500.0,-39201.224954077596,-14198.734474037425,-25002.49048004017,-25002.49048004017,-39201.240952473614,0.9999993601287218,6.398712781852112e-07,0.10583151512819508,0.26050002855177884
