frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,2100,0.21,p020,-0.04,-38535.72129173417,-6538.260618778731,-31997.460672955436,-31997.460672955436,-38535.73379272129,0.9999996093134553,3.9068654472673714e-07,-0.10572881608440912,0,0.11508965387454126,0.22081846995895038
1,2200,0.22,p020,-0.04,-38514.55973302692,5912.50112167481,-44427.06085470173,-44427.06085470173,-38514.56873654665,0.9999997973416224,2.0265837769040118e-07,-0.0941826604924158,0,0.11291370316839117,0.20709636366080697
2,2300,0.23,p020,-0.04,-38463.79457912035,-1700.9249896740657,-36762.86958944629,-36762.86958944629,-38463.80545966059,0.9999997040346982,2.9596530182196545e-07,-0.1072617726343592,0,0.11240101811058152,0.21966279074494072
3,2400,0.24,p020,-0.04,-38446.42416869782,-14314.07741268829,-24132.34675600953,-24132.34675600953,-38446.44074394967,0.9999993131530369,6.868469631382546e-07,-0.09758753149123735,0,0.11218155444016746,0.2097690859314048
4,2500,0.25,p020,-0.04,-38455.14497018131,-11714.505449395598,-26740.639520785713,-26740.639520785713,-38455.15992867832,0.9999994406087311,5.593912688617309e-07,-0.10550994456955215,0,0.11269906618193343,0.21820901075148558
5,2600,0.26,p020,-0.04,-38393.59109422032,5804.626985391747,-44198.21807961207,-44198.21807961207,-38393.60014435708,0.9999997952376035,2.0476239648292704e-07,-0.09813895582585883,0,0.11391295346865499,0.2120519092945138
6,2700,0.27,p020,-0.04,-38395.207112819684,6327.12626054851,-44722.333373368194,-44722.333373368194,-38395.21605689505,0.9999998000088298,1.9999117017999168e-07,-0.10469918501019808,0,0.1134004937598767,0.21809967877007477
7,2800,0.28,p020,-0.04,-38317.97070732669,-5388.225052059686,-32929.745655267005,-32929.745655267005,-38317.982854394475,0.999999631121997,3.6887800308749163e-07,-0.09390937656606428,0,0.1138147817838056,0.20772415834986988
8,2900,0.29,p020,-0.04,-38305.24613557223,-8581.815399689745,-29723.430735882488,-29723.430735882488,-38305.25959296289,0.9999995472467972,4.527532028175685e-07,-0.11166423377959302,0,0.11432526689643953,0.22598950067603255
9,3000,0.3,p020,-0.04,-38150.38576804873,-896.5046855619585,-37253.88108248677,-37253.88108248677,-38150.39650518196,0.9999997117850078,2.882149922056598e-07,-0.091737968376614,0,0.11371013498627562,0.20544810336288963
10,3100,0.31,p020,-0.04,-38250.17026960224,-1776.0134610336681,-36474.15680856857,-36474.15680856857,-38250.18123626781,0.9999996993307061,3.006692939622191e-07,-0.10442122642069145,0,0.11456769165303628,0.21898891807372772
11,3200,0.32,p020,-0.04,-38184.356075921096,-1113.951103578409,-37070.40497234269,-37070.40497234269,-38184.36686619662,0.9999997089249699,2.9107503013436897e-07,-0.09699609871227935,0,0.11568553520418112,0.21268163391646047
12,3300,0.33,p020,-0.04,-38175.25861625388,-1281.5963565376587,-36893.66225971622,-36893.66225971622,-38175.26945822126,0.999999706129445,2.9387055494600745e-07,-0.09734292280736433,0,0.11701215990414184,0.21435508271150616
13,3400,0.34,p020,-0.04,-38056.99769688517,-8786.37803126857,-29270.6196656166,-29270.6196656166,-38057.01136245897,0.9999995331304496,4.6686955029739963e-07,-0.0959406609051617,0,0.11870521945414902,0.21464588035931073
14,3500,0.35000000000000003,p020,-0.04,-38103.139442116284,-2357.7457894588297,-35745.393652657454,-35745.393652657454,-38103.150632365825,0.9999996869458863,3.130541137430498e-07,-0.09812507553453083,0,0.1179029792962744,0.21602805483080523
15,3600,0.36,p020,-0.04,-38048.29847698964,3713.5266838899406,-41761.82516087958,-41761.82516087958,-38048.30805511288,0.9999997706489405,2.2935105953303392e-07,-0.09195065037085919,0,0.1165385069527861,0.20848915732364529
16,3700,0.37,p020,-0.04,-38044.00933219891,-3543.3730886521225,-34500.63624354679,-34500.63624354679,-38044.0209261841,0.9999996639488815,3.360511184324899e-07,-0.10065855569677574,0,0.11486407740010098,0.21552263309687672
17,3800,0.38,p020,-0.04,-38005.558295704686,-6293.683880295925,-31711.87441540876,-31711.87441540876,-38005.570909271315,0.9999996022450004,3.9775499960370553e-07,-0.1044414647269078,0,0.11283917453516731,0.2172806392620751
18,3900,0.39,p020,-0.04,-38022.41393266272,-8020.771976502467,-30001.641956160252,-30001.641956160252,-38022.42726526041,0.9999995556047946,4.443952054122846e-07,-0.09908585966859819,0,0.11017284364957676,0.20925870331817495
