frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
0,1100,0.11,p007,0.088,139550.39970547284,-39214.8406051434,178765.24031061624,178765.24031061624,-39214.84284271483,1.251681464031762e-08,0.9999999874831853,0.10298228905958232,1,0.10298228905958232,0.35916494576098773,0.20347411785475308,0.10049182879517077
1,1200,0.12,p007,0.088,127273.54590797119,-39039.490871860966,166313.03677983215,166313.03677983215,-39039.49327696403,1.446130165616566e-08,0.9999999855386983,0.10129828601893658,1,0.10129828601893658,0.3561722640145642,0.2024096610777508,0.10111137505881422
2,1300,0.13,p007,0.088,132906.30097818523,-39099.638813454454,172005.93979163968,172005.93979163968,-39099.641138955514,1.3519887764879002e-08,0.9999999864801122,0.11048667849961308,1,0.11048667849961308,0.34816522807606703,0.2113073347727502,0.10082065627313713
3,1400,0.14,p007,0.088,184574.48183592546,-39050.24903265844,223624.7308685839,223624.7308685839,-39050.25082136935,7.99871674450614e-09,0.9999999920012832,0.11255835400209001,1,0.11255835400209001,0.34654774897373486,0.2111126035729302,0.0985542495708402
4,1500,0.15,p007,0.088,174330.60944174233,-39013.3345653032,213343.94400704553,213343.94400704553,-39013.336440209925,8.788188010644404e-09,0.999999991211812,0.1140289808125438,1,0.1140289808125438,0.34421541815815565,0.2129839324957431,0.0989549516831993
5,1600,0.16,p007,0.088,157330.17087987528,-39012.20808257934,196342.37896245462,196342.37896245462,-39012.21011983689,1.0376045744830975e-08,0.9999999896239542,0.10461375013993893,1,0.10461375013993893,0.34526954663301485,0.20426813754425446,0.09965438740431554
6,1700,0.17,p007,0.088,127444.13682927392,-38971.4489374696,166415.58576674352,166415.58576674352,-38971.45134109058,1.4443484352977265e-08,0.9999999855565156,0.10543019479099085,1,0.10543019479099085,0.35031809946686854,0.20653057476602918,0.10110037997503833
7,1800,0.18,p007,0.088,150048.6836377917,-38936.06237042131,188984.746008213,188984.746008213,-38936.06448699423,1.119970222118738e-08,0.9999999888002977,0.1054781959278333,1,0.1054781959278333,0.35317148257257464,0.20547647644150613,0.09999828051367284
8,1900,0.19,p007,0.088,180796.50884902957,-38936.29669404728,219732.80554307686,219732.80554307686,-38936.298514439986,8.284573915773308e-09,0.9999999917154261,0.10827649417483103,1,0.10827649417483103,0.35571561533292984,0.20699364026404363,0.0987171460892126
9,2000,0.2,p007,0.088,183027.3903745969,-38929.07118514352,221956.46155974042,221956.46155974042,-38929.07298729874,8.11940858991278e-09,0.9999999918805914,0.10518154826037862,1,0.10518154826037862,0.3553119330176269,0.203807504754997,0.09862595649461839
10,2100,0.21,p007,0.088,152575.07000920756,-38929.336551374145,191504.4065605817,191504.4065605817,-38929.33864009891,1.0906927749854134e-08,0.9999999890930722,0.10216358227490879,1,0.10216358227490879,0.35536391242307347,0.2020449783534844,0.0998813960785756
11,2200,0.22,p007,0.088,116653.60425275148,-38925.89098724746,155579.49523999894,155579.49523999894,-38925.89355828031,1.6525524504373834e-08,0.9999999834744755,0.11271939328448094,1,0.11271939328448094,0.35462828683307196,0.2144479265241691,0.10172853323968817
12,2300,0.23,p007,0.088,136428.22717766344,-38953.927270476066,175382.1544481395,175382.1544481395,-38953.92955120979,1.300436563989038e-08,0.9999999869956344,0.10940085662578447,1,0.10940085662578447,0.3530856267425538,0.2100603413238484,0.10065948469806393
13,2400,0.24,p007,0.088,169544.53523653673,-38938.76727552278,208483.3025120595,208483.3025120595,-38938.76919414164,9.202745732128648e-09,0.9999999907972543,0.11176143140296478,1,0.11176143140296478,0.35268874583147486,0.21092444005332125,0.09916300865035647
14,2500,0.25,p007,0.088,136832.46584920466,-38934.59175925315,175767.0576084578,175767.0576084578,-38934.59403499242,1.2947472871616128e-08,0.9999999870525271,0.11497042455931875,1,0.11497042455931875,0.3503789964458575,0.21561454664565655,0.1006441220863378
15,2600,0.26,p007,0.088,116387.12204176906,-38980.83965417449,155367.96169594355,155367.96169594355,-38980.8422287078,1.6570554151051908e-08,0.9999999834294458,0.12482159431331458,1,0.12482159431331458,0.35167148986045277,0.22657984537218387,0.10175825105886929
16,2700,0.27,p007,0.088,123861.12751565143,-38968.10132768369,162829.22884333512,162829.22884333512,-38968.10378424506,1.5086734195257634e-08,0.9999999849132658,0.11967373424586697,1,0.11967373424586697,0.35903420145710435,0.22101603188503038,0.10134229763916341
17,2800,0.28,p007,0.088,134389.54031764905,-38928.22032165376,173317.7606393028,173317.7606393028,-38928.22262955339,1.331600152365553e-08,0.9999999866839985,0.11594675945083838,1,0.11594675945083838,0.35976154140018596,0.21673587772485312,0.10078911827401474
18,2900,0.29,p007,0.088,152115.76703501368,-38889.21519269631,191004.98222771,191004.98222771,-38889.2172868825,1.096403934308654e-08,0.9999999890359607,0.11341076645365111,1,0.11341076645365111,0.3582775152617642,0.21334042970929729,0.09992966325564617
19,3000,0.3,p007,0.088,146972.2285464003,-38856.93129745839,185829.15984385868,185829.15984385868,-38856.93344997306,1.1583298487050087e-08,0.9999999884167015,0.116716742418868,1,0.116716742418868,0.35319097188671406,0.2168763544270093,0.10015961200814132
20,3100,0.31,p007,0.088,143205.97619911024,-38762.144717996765,181968.120917107,181968.120917107,-38762.14691618398,1.2080067390840554e-08,0.9999999879199326,0.10645018788590249,1,0.10645018788590249,0.34460375067986654,0.20676805873429532,0.10031787084839283
