frame,step,time_ps,window_id,lambda,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
0,250,0.0125,w003,0.3,-31141.13905905795,-30529.83386328021,-611.3051957777388,52742.534460556024,-113708.08162178745,0.2653621290760669,0.7346378709239332,-0.046113600585375114,0,-0.046113600585375114,0.22899621866992914,0.1286060149881989,0.17471961557357402
1,300,0.015,w003,0.3,-31420.363064062272,-30302.2415461397,-1118.1215179225728,52235.718138411205,-113615.42563967008,0.2671258779316288,0.7328741220683712,-0.05160961584893711,0,-0.05160961584893711,0.2205543171615192,0.12657176791874233,0.17818138376767945
2,350,0.0175,w003,0.3,-31576.00856261479,-30062.445576848066,-1513.5629857667227,51840.27667056705,-113481.5357244466,0.2685097944430799,0.7314902055569201,-0.046278710349009156,0,-0.046278710349009156,0.20649690032855456,0.12938872420330308,0.17566743455231223
3,400,0.02,w003,0.3,-31729.14825136963,-29338.373357370052,-2390.7748939995763,50963.064762334194,-112994.35820252156,0.27160404717671593,0.7283959528232841,-0.05031290497337529,0,-0.05031290497337529,0.19238960650188766,0.1265619124052725,0.1768748173786478
4,450,0.0225,w003,0.3,-31662.511069254495,-29032.052044974673,-2630.459024279822,50723.380632053944,-112753.23803966495,0.2724553317392389,0.7275446682607611,-0.04793702121032947,0,-0.04793702121032947,0.18760583563976116,0.12641674669898756,0.17435376790931703
5,500,0.025,w003,0.3,-31665.76632110195,-29650.204670009865,-2015.5616510920845,51338.27800524168,-113204.52934138943,0.27027642968830473,0.7297235703116953,-0.050546805225772456,0,-0.050546805225772456,0.1966662299079906,0.12425112574417532,0.17479793096994778
6,550,0.0275,w003,0.3,-31408.55282701862,-30182.38980554841,-1226.163021470209,52127.67663486356,-113524.4549653017,0.26750331262792804,0.732496687372072,-0.04822123196374706,0,-0.04822123196374706,0.21177967111037785,0.1254369364847662,0.17365816844851326
7,600,0.03,w003,0.3,-31216.056404946048,-30345.537320451745,-870.5190844943027,52483.32057183946,-113592.68730011416,0.26626281263611856,0.7337371873638814,-0.05029707055661839,0,-0.05029707055661839,0.22463185895294874,0.12500111764615268,0.17529818820277107
8,650,0.0325,w003,0.3,-31040.729353239894,-30386.441821361215,-654.2875318786791,52699.55212445509,-113576.0986691575,0.26551127667859065,0.7344887233214094,-0.04857527789601215,0,-0.04857527789601215,0.23095884589150112,0.12636653753636595,0.1749418154323781
9,700,0.035,w003,0.3,-31163.209268934024,-30367.842778353603,-795.3664905804217,52558.473165753356,-113594.9922421425,0.2660013813068915,0.7339986186931085,-0.04932673269811694,0,-0.04932673269811694,0.22916759643576293,0.12627951553724168,0.17560624823535861
10,750,0.0375,w003,0.3,-31325.94659294999,-30182.71890092735,-1143.2276920226395,52210.611964311145,-113502.61060361713,0.2672135391398818,0.7327864608601182,-0.049481564640373565,0,-0.049481564640373565,0.21980703557177295,0.1263000993537097,0.17578166399408326
11,800,0.04,w003,0.3,-31458.301539332835,-29846.386171940416,-1611.9153673924193,51741.92428894134,-113291.90187233244,0.26885505238945623,0.7311449476105438,-0.04852067221780862,0,-0.04852067221780862,0.20540506960273888,0.12619254402612545,0.17471321624393407
12,850,0.0425,w003,0.3,-31558.859834082727,-29227.34961520398,-2331.510218878746,51022.32943745503,-112867.24416136788,0.27139394312387155,0.7286060568761284,-0.05068573964403353,0,-0.05068573964403353,0.1916666709818563,0.12418858329503885,0.17487432293907237
