frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,donor_h,h_acceptor
0,2200,0.22,u010,-19500.0,-38931.23694693006,-12624.812873141578,-26306.424073788483,-26306.424073788483,-38931.25215233266,0.9999994219896641,5.780103359276367e-07,0.11028184396858295,0.3235279554222833
1,2400,0.24,u010,-19500.0,-38820.32793703815,-15749.32850205811,-23070.99943498004,-23070.99943498004,-38820.34527480891,0.9999992485048275,7.514951725351438e-07,0.11028329280228774,0.3161712285759173
2,2600,0.26,u010,-19500.0,-38920.33379645264,-16092.016648635326,-22828.317147817317,-22828.317147817317,-38920.35131853675,0.9999992324420108,7.675579891119888e-07,0.1097673273455385,0.3197770720682274
3,2800,0.28,u010,-19500.0,-38808.583061385725,-13381.319384418573,-25427.26367696715,-25427.26367696715,-38808.5987925221,0.9999993813287537,6.186712463440713e-07,0.10989033119502215,0.30222625047384266
4,3000,0.3,u010,-19500.0,-38784.00834445513,-11540.015919643658,-27243.99242481147,-27243.99242481147,-38784.02302658314,0.9999994610880827,5.389119172583001e-07,0.10868895645968561,0.30269034067641726
5,3200,0.32,u010,-19500.0,-38720.42250236051,-13025.004375314136,-25695.418127046374,-25695.418127046374,-38720.43806932874,0.9999993941741172,6.058258827934537e-07,0.10790654700973298,0.29647731505294184
6,3400,0.34,u010,-19500.0,-38704.96586170091,-12186.405269493931,-26518.56059220698,-26518.56059220698,-38704.98094546728,0.9999994312003037,5.687996963432695e-07,0.1109289792530835,0.3005393440500069
7,3600,0.36,u010,-19500.0,-38657.191889165784,-15812.918110501254,-22844.27377866453,-22844.27377866453,-38657.209399010804,0.9999992335139061,7.664860938727536e-07,0.11345142437514201,0.29027417885499085
8,3800,0.38,u010,-19500.0,-38432.10886029343,-15274.430490427447,-23157.678369865986,-23157.678369865986,-38432.12613316921,0.9999992541199627,7.458800372339702e-07,0.10830017121580078,0.2909758936968405
9,4000,0.4,u010,-19500.0,-38386.023054231366,-11102.1267501275,-27283.896304103866,-27283.896304103866,-38386.03771488616,0.9999994626632915,5.373367085170777e-07,0.1052846667528695,0.2949792631908225
10,4200,0.42,u010,-19500.0,-38469.62074362251,-11234.003539667727,-27235.617203954782,-27235.617203954782,-38469.63543026542,0.999999460756591,5.392434090922826e-07,0.10935956813540901,0.29729363807784265
11,4400,0.44,u010,-19500.0,-38336.60818118934,-12148.097187347943,-26188.510993841395,-26188.510993841395,-38336.62345505378,0.9999994167730031,5.832269968641945e-07,0.11357872171372937,0.29869744139504223
12,4600,0.46,u010,-19500.0,-38306.027298264176,-15082.861840618221,-23223.165457645955,-23223.165457645955,-38306.044522432174,0.9999992583206418,7.416793580961034e-07,0.11153517692644817,0.29722670691992803
13,4800,0.48,u010,-19500.0,-38208.902281933726,-16101.458838676423,-22107.443443257303,-22107.443443257303,-38208.92037537242,0.9999991815693603,8.184306397041041e-07,0.10755038224528907,0.29840573051689806
14,5000,0.5,u010,-19500.0,-38287.562150926504,-13207.67743566382,-25079.884715262684,-25079.884715262684,-38287.57809995299,0.9999993640717897,6.359282103129971e-07,0.10705705593229621,0.3006037492994899
15,5200,0.52,u010,-19500.0,-38198.89318490194,-11217.924143266137,-26980.969041635806,-26980.969041635806,-38198.90801015821,0.9999994505297438,5.494702561281706e-07,0.11030548927698187,0.2999649414668322
16,5400,0.54,u010,-19500.0,-38132.192624601856,-15703.20738443447,-22428.985240167385,-22428.985240167385,-38132.210458653535,0.9999992048671338,7.951328662159085e-07,0.11264873841662576,0.2928759748564632
17,5600,0.56,u010,-19500.0,-38048.33043004226,-14775.855024484772,-23272.47540555749,-23272.47540555749,-38048.34761771558,0.9999992614602602,7.385397398085303e-07,0.10944593099789145,0.3012213712898297
18,5800,0.58,u010,-19500.0,-38040.75015787667,-9201.537647395715,-28839.212510480953,-28839.212510480953,-38040.76402787425,0.9999995190581494,4.809418506224183e-07,0.10788590944802315,0.2879840073821295
19,6000,0.6,u010,-19500.0,-37916.880031750305,-11341.687700325798,-26575.192331424507,-26575.192331424507,-37916.8950833732,0.9999994336219411,5.663780589526546e-07,0.11081369489526541,0.28947597655519214
20,6200,0.62,u010,-19500.0,-37920.75639399004,-14367.65633992813,-23553.100054061913,-23553.100054061913,-37920.77337688022,0.9999992789541229,7.210458771167438e-07,0.10948983829606121,0.29722800148024164
21,6400,0.64,u010,-19500.0,-37841.73632664903,-15699.525801798882,-22142.210524850147,-22142.210524850147,-37841.754391677954,0.9999991841374902,8.158625097731687e-07,0.10941531169727653,0.3045070451829761
22,6600,0.66,u010,-19500.0,-37731.88452711652,-17253.313824947254,-20478.570702169265,-20478.570702169265,-37731.90405971107,0.9999990461952851,9.538047148760498e-07,0.11200202762657951,0.30263583582483455
23,6800,0.68,u010,-19500.0,-37728.24916400574,-12798.193809965742,-24930.05535404,-24930.05535404,-37728.26520888558,0.9999993564049916,6.4359500845379e-07,0.10871659430632154,0.2940679579014287
24,7000,0.7000000000000001,u010,-19500.0,-37663.86744747183,-10750.686822604155,-26913.180624867673,-26913.180624867673,-37663.882310069625,0.9999994477582717,5.522417282910475e-07,0.10596168462512172,0.3202770514632464
25,7200,0.72,u010,-19500.0,-37696.34065538668,-11248.922032796196,-26447.418622590485,-26447.418622590485,-37696.35577972743,0.9999994281361191,5.718638808605014e-07,0.11002494201774868,0.31044047684311393
26,7400,0.74,u010,-19500.0,-37548.46046761857,-11058.975301195547,-26489.485166423023,-26489.485166423023,-37548.47556794119,0.999999429950967,5.700490329774155e-07,0.11482940961283811,0.32427329913855324
27,7600,0.76,u010,-19500.0,-37578.74450452064,-15654.250956657459,-21924.49354786318,-21924.49354786318,-37578.76274894057,0.9999991678535456,8.321464544103208e-07,0.11120686303402863,0.32006044916366755
28,7800,0.78,u010,-19500.0,-37514.84974955136,-16252.210871459974,-21262.638878091384,-21262.638878091384,-37514.8685618751,0.9999991152419717,8.847580282855816e-07,0.10576116487309808,0.3189522719464388
29,8000,0.8,u010,-19500.0,-37423.21687585072,-11705.82920246743,-25717.387673383288,-25717.387673383288,-37423.2324295206,0.9999993952087488,6.047912511908393e-07,0.10505381132988353,0.3159410723890415
30,8200,0.8200000000000001,u010,-19500.0,-37553.49384464635,-12490.747849552747,-25062.745995093603,-25062.745995093603,-37553.509804579284,0.9999993632017572,6.367982428034935e-07,0.11241294056235364,0.32225216549008295
31,8400,0.84,u010,-19500.0,-37475.867455086,-14732.440378441795,-22743.427076644206,-22743.427076644206,-37475.88504257136,0.999999226701495,7.732985050079577e-07,0.1149676986456886,0.29788401246315394
32,8600,0.86,u010,-19500.0,-37404.182925117115,-11290.79236803556,-26113.390557081555,-26113.390557081555,-37404.198242919854,0.9999994134126423,5.865873576871294e-07,0.10895298328437619,0.3034992853860307
33,8800,0.88,u010,-19500.0,-37329.539263406885,-10710.94600744915,-26618.593255957734,-26618.593255957734,-37329.55429048853,0.9999994354673616,5.645326383585392e-07,0.10411130249181562,0.29114309543584005
34,9000,0.9,u010,-19500.0,-37283.12073753978,-15739.622487095272,-21543.498250444507,-21543.498250444507,-37283.139304610486,0.9999991381604563,8.618395436754689e-07,0.10866169278130361,0.30256487832637824
35,9200,0.92,u010,-19500.0,-37214.63285932629,-15673.662368020072,-21540.970491306216,-21540.970491306216,-37214.65142857577,0.9999991379581772,8.620418228688642e-07,0.11470561993259176,0.30681281869529664
36,9400,0.9400000000000001,u010,-19500.0,-37149.260832589236,-14388.718124205421,-22760.542708383815,-22760.542708383815,-37149.27840684906,0.9999992278640758,7.721359241985581e-07,0.1107662993762682,0.30880385086819184
37,9600,0.96,u010,-19500.0,-37105.29046051926,-13276.518193193275,-23828.772267325985,-23828.772267325985,-37105.30724693669,0.9999992955409707,7.044590293325825e-07,0.10743800476598299,0.3166472962700048
38,9800,0.98,u010,-19500.0,-37040.692749040056,-7294.03320772163,-29746.659541318426,-29746.659541318426,-37040.706195922,0.9999995479536191,4.520463808832531e-07,0.10883779058915047,0.3342443485877757
39,10000,1.0,u010,-19500.0,-36944.37305453606,-11345.40601134568,-25598.96704319038,-25598.96704319038,-36944.38868015701,0.9999993896002971,6.103997028938934e-07,0.10886906127739224,0.3215878507659983
40,10200,1.02,u010,-19500.0,-37085.942068485165,-18644.521171282482,-18441.420897202683,-18441.420897202683,-37085.96375876227,0.9999988238310809,1.1761689192035796e-06,0.11030851481996766,0.331111172048139
41,10400,1.04,u010,-19500.0,-37054.16567500247,-16414.38851742726,-20639.777157575212,-20639.777157575212,-37054.18505503847,0.9999990610363929,9.389636070333829e-07,0.112534012139614,0.3294376720865606
42,10600,1.06,u010,-19500.0,-36956.4157971449,-9003.538320703548,-27952.877476441354,-27952.877476441354,-36956.430106934495,0.9999994880750664,5.119249334994969e-07,0.11058393428781481,0.3206229061015936
43,10800,1.08,u010,-19500.0,-36971.065018739144,-13302.207400994404,-23668.85761774474,-23668.85761774474,-36971.08191857102,0.9999992859897163,7.140102836755702e-07,0.1094981283409027,0.3070712485393776
44,11000,1.1,u010,-19500.0,-37013.73156077246,-13233.897793551674,-23779.833767220785,-23779.833767220785,-37013.74838173601,0.9999992926384633,7.073615366781638e-07,0.10890997249245515,0.29751895405968093
45,11200,1.12,u010,-19500.0,-36904.27313867933,-9724.707941999834,-27179.565196679498,-27179.565196679498,-36904.28785561025,0.999999458530154,5.41469845960485e-07,0.10979921366440866,0.27169040892645197
46,11400,1.1400000000000001,u010,-19500.0,-36919.64545807065,-16319.121619729267,-20600.52383834138,-20600.52383834138,-36919.66487503432,0.9999990574546929,9.425453071920664e-07,0.11291439917090744,0.2609996368129701
47,11600,1.16,u010,-19500.0,-36791.22396836884,-12251.393706955074,-24539.830261413765,-24539.830261413765,-36791.24026838926,0.9999993357737771,6.642262228573337e-07,0.11244494309003926,0.2547865621804192
48,11800,1.18,u010,-19500.0,-36775.96541654176,-8981.830189559521,-27794.13522698224,-27794.13522698224,-36775.979808059594,0.999999482210804,5.177891959640135e-07,0.10763792243548748,0.25823403660755706
49,12000,1.2,u010,-19500.0,-36523.730803737126,-14954.601547400787,-21569.12925633634,-21569.12925633634,-36523.74934874427,0.9999991402075146,8.597924853748218e-07,0.10568972504486877,0.2504895154082507
50,12200,1.22,u010,-19500.0,-36734.13392109278,-16007.659569370328,-20726.474351722456,-20726.474351722456,-36734.15322006379,0.9999990688751623,9.311248376220327e-07,0.11062488615240976,0.245603317730224
51,12400,1.24,u010,-19500.0,-36677.116838784015,-9336.191010264185,-27340.92582851983,-27340.92582851983,-36677.13146885867,0.9999994649025754,5.350974245366125e-07,0.11416262010178715,0.2744199985612634
52,12600,1.26,u010,-19500.0,-36615.40625932708,-13829.999144654488,-22785.40711467259,-22785.40711467259,-36615.42381440914,0.9999992295483278,7.704516722939481e-07,0.11109190788702789,0.28033688984333505
53,12800,1.28,u010,-19500.0,-36488.582157993485,-13175.916631480068,-23312.665526513418,-23312.665526513418,-36488.59931603597,0.9999992640044868,7.359955132568707e-07,0.10826703295114506,0.28866260542388344
54,13000,1.3,u010,-19500.0,-36369.439489323704,-10706.033867194812,-25663.405622128892,-25663.405622128892,-36369.45507571013,0.9999993926617642,6.073382358140478e-07,0.10790267396890772,0.3144442050364652
55,13200,1.32,u010,-19500.0,-36578.1955242191,-13253.361886946514,-23324.83363727259,-23324.83363727259,-36578.21267331058,0.9999992647721938,7.352278062477957e-07,0.10924194139710046,0.32181859019979797
56,13400,1.34,u010,-19500.0,-36469.02447439582,-13872.825451165496,-22596.19902323032,-22596.19902323032,-36469.04217647422,0.9999992165916646,7.834083354252286e-07,0.11097827331372496,0.32891839473463813
57,13600,1.36,u010,-19500.0,-36446.21593919152,-7460.282856905338,-28985.93308228618,-28985.93308228618,-36446.22973898221,0.9999995239146687,4.760853312690827e-07,0.11155149181713056,0.33155731952814005
58,13800,1.3800000000000001,u010,-19500.0,-36429.21779600042,-15285.932200234558,-21143.28559576586,-21143.28559576586,-36429.23671451904,0.9999991052249343,8.947750657073428e-07,0.10892843039407929,0.3190317996090995
59,14000,1.4000000000000001,u010,-19500.0,-36316.54784582311,-18056.083022604842,-18260.464823218266,-18260.464823218266,-36316.569751044255,0.9999988004046555,1.1995953445032015e-06,0.1076927843895465,0.3026594734441164
60,14200,1.42,u010,-19500.0,-36336.23199471968,-12611.424251598772,-23724.80774312091,-23724.80774312091,-36336.2488546968,0.9999992893534337,7.106465662598538e-07,0.1098022191090763,0.28482061258166796
61,14400,1.44,u010,-19500.0,-36455.18296894504,-17380.36035727276,-19074.82261167228,-19074.82261167228,-36455.20393897283,0.9999989006460448,1.0993539552028864e-06,0.11121878286360579,0.2778037868294306
62,14600,1.46,u010,-19500.0,-36387.03841446413,-12175.847267655976,-24211.191146808153,-24211.191146808153,-36387.054935738306,0.9999993176192147,6.8238078532179e-07,0.11084307263429885,0.2626813414330064
