gap_kj_mol,free_energy_kj_mol,probability,counts
-49833.33333333333,,0.0,0
-49500.0,,0.0,0
-49166.66666666667,,0.0,0
-48833.33333333333,,0.0,0
-48500.0,,0.0,0
-48166.66666666667,,0.0,0
-47833.33333333333,,0.0,0
-47500.0,,0.0,0
-47166.66666666667,,0.0,0
-46833.33333333333,,0.0,0
-46500.0,,0.0,0
-46166.66666666667,,0.0,0
-45833.33333333333,,0.0,0
-45500.0,-4.086861051187869,0.11731744761849558,1
-45166.66666666667,,0.0,0
-44833.33333333333,,0.0,0
-44500.0,,0.0,0
-44166.66666666667,,0.0,0
-43833.33333333333,,0.0,0
-43500.0,,0.0,0
-43166.66666666667,-0.9358519711104218,0.03316911633290409,1
-42833.33333333333,,0.0,0
-42500.0,,0.0,0
-42166.66666666667,,0.0,0
-41833.333333333336,,0.0,0
-41500.0,,0.0,0
-41166.66666666667,,0.0,0
-40833.333333333336,,0.0,0
-40500.0,,0.0,0
-40166.66666666667,2.413452918918237,0.008661228651218045,1
-39833.333333333336,1.00973534272876,0.015204903656151812,2
-39500.0,3.0548230997184973,0.006697445926769449,1
-39166.66666666667,,0.0,0
-38833.333333333336,0.9199447230739874,0.01576221703068613,3
-38500.0,1.20944431213894,0.014034984300272401,3
-38166.66666666667,-0.23866066621645565,0.02508097886892041,6
-37833.333333333336,4.50289373107217,0.00374785383348432,1
-37500.0,0.7522977789593508,0.016858023659306144,5
-37166.66666666667,1.564504041031574,0.012172835351404739,4
-36833.333333333336,3.540924190758659,0.005511542366922433,2
-36500.0,0.028737550170442105,0.02253135063185185,9
-36166.66666666667,3.0007144114454807,0.006844318189200108,3
-35833.333333333336,2.5071431999739175,0.008341936802600163,4
-35500.0,1.712295145639965,0.01147253874624121,6
-35166.66666666667,1.5370068287525047,0.012307769219971289,7
-34833.333333333336,0.6117055668008042,0.017835507015852122,11
-34500.0,0.8068940809876857,0.016493042724887833,11
-34166.66666666667,1.7897063085629572,0.011121959659748085,8
-33833.333333333336,0.5758217403404569,0.018093945042511588,14
-33500.0,0.751535249989681,0.016863178009852882,14
-33166.66666666667,0.5881296644913583,0.018004883215533504,16
-32833.333333333336,0.6007635683063963,0.017913918484053395,17
-32500.0,0.7590369967491384,0.016812538035688947,17
-32166.666666666668,0.6345357252996955,0.017673007167734855,19
-31833.333333333336,0.0,0.022792437908283215,26
-31500.0,0.44878249715198315,0.01903935940569045,23
-31166.666666666668,0.48096969904456977,0.01879525195258952,24
-30833.333333333336,0.41526727100736593,0.019296908493549925,26
-30500.0,0.744702159095004,0.016909437003452408,24
-30166.666666666668,0.4860239083915179,0.018757206214528394,28
-29833.333333333336,0.6080963929505607,0.01786133271338025,28
-29500.0,0.3167754983398279,0.020074112030195358,33
-29166.666666666668,0.4318861888163994,0.019168767211781176,33
-28833.333333333336,0.46928781951239174,0.018883483279455274,34
-28500.0,0.050958935392600324,0.022331516418591976,42
-28166.666666666668,0.040656578681005584,0.02242394292741014,44
-27833.333333333336,0.7865692907801769,0.01662798313098972,34
-27500.0,0.8141808856009902,0.01644493129516664,35
-27166.666666666668,0.5165733912900539,0.018528877898168677,41
-26833.333333333336,0.37856698296661406,0.019582931303791316,45
-26500.0,0.3613961107646766,0.01971820404852277,47
-26166.666666666668,0.1975665052754838,0.021056785239660897,52
-25833.333333333336,0.5886720745596463,0.018000968363138366,46
-25500.0,0.6708089480307446,0.01741786209822271,46
-25166.666666666668,0.9765672918262815,0.015408438544233214,42
-24833.333333333336,1.57903722585392,0.012102116936532422,34
-24500.0,1.3085775075991801,0.013488126972187924,39
-24166.666666666668,1.7187494599348927,0.01144289094863755,34
-23833.333333333336,2.0130776596469033,0.010169267414999275,31
-23500.0,1.9168014060664245,0.010569453328492419,33
-23166.666666666668,2.566674673749546,0.008145199902868973,26
-22833.333333333336,2.0992371484250008,0.009823997904754255,32
-22500.0,3.195422650749057,0.006330370625185953,21
-22166.666666666668,3.485411079345454,0.005635580435205918,19
-21833.333333333336,4.666555509941093,0.003509838668955693,12
-21500.0,3.5495704365892777,0.005492470517938647,19
-21166.666666666668,5.1739083313058405,0.0028638542123112535,10
-20833.333333333336,5.453910523390368,0.0025597593941500767,9
-20500.0,4.547511640854848,0.0036814094986623936,13
-20166.666666666668,6.480354186887128,0.0016962228819542146,6
-19833.333333333336,6.093295780361032,0.0019809543006564976,7
-19500.0,8.197184379266384,0.0008522402941609873,3
-19166.666666666668,8.18042258059805,0.0008579865806810649,3
-18833.333333333336,10.896580195571678,0.00028877838182684646,1
-18500.0,10.864853714980056,0.00029247492724387704,1
