frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,2100,0.21,u027,-28500.0,-39209.50745955491,-9790.976262037613,-29418.531197517295,-29418.531197517295,-39209.52105642052,0.9999995378133275,4.6218667243413947e-07,-0.2039832252383919,0,0.10776709854535278,0.3117503237837447
1,2200,0.22,u027,-28500.0,-39123.68153650453,-14045.722305798816,-25077.959230705717,-25077.959230705717,-39123.697486755584,0.999999363974133,6.36025866973533e-07,-0.20362135465030284,0,0.10784461303150016,0.311465967681803
2,2300,0.23,u027,-28500.0,-39163.66842938206,-12222.500186629826,-26941.168242752232,-26941.168242752232,-39163.68327653998,0.9999994489050577,5.510949423470635e-07,-0.20124341156545358,0,0.10864231284031842,0.309885724405772
3,2400,0.24,u027,-28500.0,-39142.27722954785,-11001.810495854384,-28140.466733693465,-28140.466733693465,-39142.291443945986,0.9999994948774691,5.051225309693486e-07,-0.19108016704703745,0,0.11065471957652902,0.30173488662356646
4,2500,0.25,u027,-28500.0,-39120.8458272104,-6026.3813087239105,-33094.46451848649,-33094.46451848649,-39120.85791381944,0.9999996347848383,3.6521516161291956e-07,-0.19232635239567347,0,0.11164013617148776,0.30396648856716124
5,2600,0.26,u027,-28500.0,-39085.011046641856,-15843.413636082987,-23241.59741055887,-23241.59741055887,-39085.0282571501,0.9999992594965634,7.40503436513773e-07,-0.18642800760598335,0,0.1122531209711696,0.29868112857715295
6,2700,0.27,u027,-28500.0,-39027.80653893281,-10428.46384387606,-28599.342695056752,-28599.342695056752,-39027.8205252614,0.9999995109567706,4.890432293569447e-07,-0.1870192418247209,0,0.11067767417505259,0.2976969159997735
7,2800,0.28,u027,-28500.0,-38992.916177410254,-12155.257044408558,-26837.659133001696,-26837.659133001696,-38992.931081831535,0.9999994446458742,5.553541257419248e-07,-0.1869023534008088,0,0.10849475985663815,0.29539711325744694
8,2900,0.29,u027,-28500.0,-38879.82750156536,-9867.703468143678,-29012.124033421685,-29012.124033421685,-38879.841288898184,0.99999952477386,4.752261399953994e-07,-0.1808283230736355,0,0.10805970383555195,0.28888802690918747
9,3000,0.3,u027,-28500.0,-38966.01568577622,-9780.121432477492,-29185.894253298728,-29185.894253298728,-38966.029391020566,0.9999995304159142,4.6958408589370393e-07,-0.1845449221915068,0,0.10753785960831601,0.29208278179982283
