frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p017,0.004,-38594.84958493596,-11368.598457943706,-27226.251126992254,-27226.251126992254,-38594.864276631204,0.9999994603855185,5.396144815983384e-07,-0.08512965793117193,0,0.11286287105191507,0.197992528983087
1,1200,0.12,p017,0.004,-38528.13483177725,-11313.313537169422,-27214.821294607827,-27214.821294607827,-38528.14952964279,0.9999994599321633,5.400678366185296e-07,-0.09297899144394416,0,0.11815537755056017,0.21113436899450433
2,1300,0.13,p017,0.004,-38509.09816043175,-17690.825250469672,-20818.272909962077,-20818.272909962077,-38509.11737430374,0.9999990770686593,9.22931340685551e-07,-0.08707446071182495,0,0.11303072835663766,0.2001051890684626
3,1400,0.14,p017,0.004,-38530.1477278407,-17762.675355635787,-20767.47237220491,-20767.47237220491,-38530.16698871279,0.9999990725478758,9.274521241553479e-07,-0.09176659320519903,0,0.11526982350692438,0.20703641671212342
4,1500,0.15,p017,0.004,-38407.82810574109,-16191.231565242604,-22216.59654049849,-22216.59654049849,-38407.84611028446,0.9999991895917023,8.104082976911897e-07,-0.09302364361032411,0,0.11542591782627817,0.2084495614366023
5,1600,0.16,p017,0.004,-38418.588743385364,-20439.261886234977,-17979.326857150387,-17979.326857150387,-38418.610991131805,0.9999987625959773,1.2374040226914573e-06,-0.08996800744478918,0,0.11368845888262423,0.2036564663274134
6,1700,0.17,p017,0.004,-38419.540059163,-17282.187563222164,-21137.35249594084,-21137.35249594084,-38419.5589829919,0.9999991047225516,8.952774483983461e-07,-0.08985336442090937,0,0.11739776431850658,0.20725112873941595
7,1800,0.18,p017,0.004,-38349.2864759432,-7884.831085305224,-30464.455390637973,-30464.455390637973,-38349.299605993365,0.9999995690046423,4.3099535773638564e-07,-0.08478575637975215,0,0.1148902194864528,0.19967597586620495
8,1900,0.19,p017,0.004,-38385.45431860961,-12494.624782730534,-25890.82953587908,-25890.82953587908,-38385.46976808607,0.9999994032845492,5.96715450773555e-07,-0.08754591697235299,0,0.11863446469151355,0.20618038166386654
9,2000,0.2,p017,0.004,-38374.263488762925,-17623.748534425948,-20750.514954336977,-20750.514954336977,-38374.28276537506,0.9999990710314244,9.289685756752597e-07,-0.08281029043273332,0,0.11586682382534795,0.19867711425808127
10,2100,0.21,p017,0.004,-38271.320480331866,-18264.66439578691,-20006.656084544957,-20006.656084544957,-38271.34047365801,0.9999990006682723,9.993317277023905e-07,-0.08331080232103108,0,0.11384434261954363,0.1971551449405747
11,2200,0.22,p017,0.004,-38322.996279356885,-11076.906204571598,-27246.090074785287,-27246.090074785287,-38323.01096035454,0.9999994611710601,5.388289399665958e-07,-0.08874249554038594,0,0.11678086208071123,0.20552335762109716
12,2300,0.23,p017,0.004,-38302.97569615088,-13166.261684562865,-25136.714011588017,-25136.714011588017,-38302.99160911972,0.9999993669439576,6.330560423650766e-07,-0.08716397575004906,0,0.1141067348139099,0.20127071056395895
13,2400,0.24,p017,0.004,-38307.28323176075,-17639.252293901838,-20668.030937858915,-20668.030937858915,-38307.302585303754,0.9999990636018103,9.363981896548523e-07,-0.09254365262587598,0,0.1162026829292795,0.20874633555515548
14,2500,0.25,p017,0.004,-38313.02991272765,-13235.303399929951,-25077.7265127977,-25077.7265127977,-38313.04586312672,0.9999993639623286,6.360376714753535e-07,-0.08822010159877679,0,0.11289006867500519,0.20111017027378197
15,2600,0.26,p017,0.004,-38265.50538482587,-11340.142265216156,-26925.363119609712,-26925.363119609712,-38265.52024069903,0.999999448257886,5.51742113941156e-07,-0.08832111139385503,0,0.11441956512318256,0.2027406765170376
16,2700,0.27,p017,0.004,-38277.74378036405,-12879.326813412772,-25398.416966951278,-25398.416966951278,-38277.75952936732,0.9999993799226241,6.200773758346934e-07,-0.08488427117853402,0,0.11737615354796037,0.2022604247264944
17,2800,0.28,p017,0.004,-38271.971222660824,-21546.350589409645,-16725.62063325118,-16725.62063325118,-38271.99513803214,0.9999985701395807,1.4298604192886089e-06,-0.08276958131761439,0,0.11862202684015288,0.20139160815776727
18,2900,0.29,p017,0.004,-38230.99239176477,-23407.29789345505,-14823.69449830972,-14823.69449830972,-38231.01937554212,0.9999981796927131,1.8203072869593662e-06,-0.08581951437542547,0,0.119343584215801,0.20516309859122647
19,3000,0.3,p017,0.004,-38022.44501094587,-8349.22323488156,-29673.22177606431,-29673.22177606431,-38022.45849110725,0.9999995457133292,4.5428667083680097e-07,-0.08658322210189964,0,0.11512138338668018,0.20170460548857982
