frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p010,-0.08,-38329.67942074247,-13832.707093068719,-24496.97232767375,-24496.97232767375,-38329.69574928006,0.9999993334475952,6.665524048821148e-07,-0.09958112366360157,0,0.1113011829619369,0.21088230662553847
1,1200,0.12,p010,-0.08,-38375.67422767941,-9498.208861738298,-28877.465365941112,-28877.465365941112,-38375.68807930396,0.9999995203314735,4.796685264540912e-07,-0.11317870962601309,0,0.11470385777367509,0.22788256739968818
2,1300,0.13,p010,-0.08,-38294.937215194834,-12105.617304344982,-26189.319910849852,-26189.319910849852,-38294.9524885875,0.9999994168090311,5.831909689058001e-07,-0.10229096992983473,0,0.11187743751036959,0.21416840744020432
3,1400,0.14,p010,-0.08,-38180.930960612866,-15806.67268948935,-22374.258271123515,-22374.258271123515,-38180.9488382862,0.9999992009726292,7.990273708236018e-07,-0.10887427480565613,0,0.1138475916061321,0.22272186641178823
4,1500,0.15,p010,-0.08,-38174.63127068832,-15503.381198630785,-22671.250072057534,-22671.250072057534,-38174.64891416574,0.999999221769867,7.782301329473107e-07,-0.11593823971843908,0,0.11513901223685166,0.23107725195529075
5,1600,0.16,p010,-0.08,-38130.406871915504,-14212.241400664207,-23918.165471251297,-23918.165471251297,-38130.423595594446,0.9999993007968953,6.992031048036473e-07,-0.11487700879250251,0,0.11470894539473092,0.22958595418723343
6,1700,0.17,p010,-0.08,-38155.597484681755,-11080.654587097059,-27074.942897584697,-27074.942897584697,-38155.6122584814,0.999999454337408,5.456625919997293e-07,-0.11304911459797919,0,0.11293819615244259,0.22598731075042178
7,1800,0.18,p010,-0.08,-38180.72097785506,-10925.260147361754,-27255.460830493306,-27255.460830493306,-38180.73565380521,0.9999994615415075,5.384584924605917e-07,-0.11354559796691635,0,0.11314999828101038,0.22669559624792673
8,1900,0.19,p010,-0.08,-38260.812795752194,-13863.715830915811,-24397.096964836383,-24397.096964836383,-38260.82919113447,0.9999993279790516,6.720209484445405e-07,-0.11145313029027075,0,0.11164989990034598,0.22310303019061672
9,2000,0.2,p010,-0.08,-38294.56756356964,-13465.076784288773,-24829.490779280866,-24829.490779280866,-38294.58367343448,0.9999993511810581,6.488189418507595e-07,-0.1100054383694721,0,0.10982783612437783,0.21983327449384993
10,2100,0.21,p010,-0.08,-38253.32470161878,-12669.184293220635,-25584.140408398147,-25584.140408398147,-38253.34033629515,0.9999993888926102,6.111073897474562e-07,-0.10801253290168988,0,0.10703504055853791,0.2150475734602278
11,2200,0.22,p010,-0.08,-38285.86406609256,-13093.436006542674,-25192.428059549886,-25192.428059549886,-38285.87994386928,0.9999993697409129,6.302590870865821e-07,-0.11457646172429521,0,0.10880709100655615,0.22338355273085136
12,2300,0.23,p010,-0.08,-38228.34801267783,-12007.549048652756,-26220.798964025074,-26220.798964025074,-38228.36326773424,0.9999994182084734,5.817915266215223e-07,-0.108673599002898,0,0.10733365605910122,0.21600725506199922
13,2400,0.24,p010,-0.08,-38190.08666037614,-14663.161904354405,-23526.924756021734,-23526.924756021734,-38190.10366216091,0.9999992773488091,7.226511909430577e-07,-0.1117209864160481,0,0.10754573930534865,0.21926672572139674
14,2500,0.25,p010,-0.08,-38295.45263170323,-12708.309641768603,-25587.142989934626,-25587.142989934626,-38295.46826454492,0.9999993890360251,6.109639748563822e-07,-0.11010633666169682,0,0.10770522639546508,0.2178115630571619
15,2600,0.26,p010,-0.08,-38249.88935322163,-12488.096278635348,-25761.793074586283,-25761.793074586283,-38249.904880081805,0.9999993972918961,6.027081039250426e-07,-0.11348456120429479,0,0.10908218348299228,0.22256674468728707
16,2700,0.27,p010,-0.08,-38175.67021463325,-12085.754918375838,-26089.915296257415,-26089.915296257415,-38175.68554621867,0.9999994123565668,5.876434333029756e-07,-0.11678397105013062,0,0.11039581137470621,0.22717978242483683
17,2800,0.28,p010,-0.08,-38257.60913365267,-15462.273357753962,-22795.33577589871,-22795.33577589871,-38257.62668108852,0.9999992302193307,7.697806693185427e-07,-0.11349261011520069,0,0.11130382995804321,0.2247964400732439
18,2900,0.29,p010,-0.08,-38310.714559572545,-20035.723672525346,-18274.9908870472,-18274.9908870472,-38310.73644738214,0.9999988023109121,1.1976890879061841e-06,-0.12098505404948606,0,0.11347158668213755,0.23445664073162362
19,3000,0.3,p010,-0.08,-38231.780567218346,-13095.012970214098,-25136.767597004247,-25136.767597004247,-38231.796480153265,0.9999993669466567,6.330533433573926e-07,-0.11336091372060683,0,0.11285725169368488,0.2262181654142917
