frame,step,time_ps,window_id,lambda,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
0,250,0.0125,w008,0.8,-23200.260134513068,-27564.797232515113,4364.537098002045,57718.37675433581,-109464.70040145518,0.24863634051653127,0.7513636594834687,0.10007164959561629,1,0.10007164959561629,0.2395169223940181,0.25985968684714644,0.15978803725153015
1,300,0.015,w008,0.8,-23373.949589994954,-27103.598220852073,3729.6486308571184,57083.48828719089,-109162.01544510324,0.2507111086767397,0.7492888913232603,0.06569953414118043,1,0.06569953414118043,0.2403347474648998,0.21281279945088324,0.1471132653097028
2,350,0.0175,w008,0.8,-26746.403376609313,-27120.652998286827,374.24962167751437,53728.089278011284,-110039.04967387022,0.2619642889460513,0.7380357110539487,-0.022509713593297453,0,-0.022509713593297453,0.24161272234360182,0.13855057531760395,0.1610602889109014
3,400,0.02,w008,0.8,-22932.592327848666,-25417.828864338248,2485.2365364895813,55839.07619282335,-107790.78862988146,0.25482792380190483,0.7451720761980951,-0.02729097468002381,0,-0.02729097468002381,0.24283419773794143,0.11429706621942401,0.14158804089944782
4,450,0.0225,w008,0.8,-24821.244881472572,-26081.691509206634,1260.4466277340616,54614.286284067835,-108769.27658750318,0.258944961543281,0.7410550384567189,0.003879838497243493,1,0.003879838497243493,0.24373070193859794,0.16567706425069886,0.16179722575345537
5,500,0.025,w008,0.8,-22144.06072401008,-27326.845663104807,5182.784939094727,58536.6245954285,-109024.38822251464,0.24598777533030342,0.7540122246696965,0.08640462795422216,1,0.08640462795422216,0.24270745788203352,0.23354594874500323,0.14714132079078107
6,550,0.0275,w008,0.8,-21243.41554834733,-26946.0565134504,5702.64096510307,59056.480621436844,-108516.15487487763,0.24431988488952983,0.7556801151104702,0.10965497476613073,1,0.10965497476613073,0.24320210585876598,0.266609105213424,0.15695413044729328
7,600,0.03,w008,0.8,-20410.77902345181,-25924.669688579466,5513.890665127656,58867.73032146143,-107540.94050413395,0.24492413691940512,0.7550758630805949,0.0886828580124159,1,0.0886828580124159,0.24582061844971523,0.2369234039361664,0.1482405459237505
8,650,0.0325,w008,0.8,-24686.50453508059,-26563.752053205924,1877.2475181253358,55231.08717445911,-109092.26240573874,0.2568635377091033,0.7431364622908967,0.010719068119127262,1,0.010719068119127262,0.24946855871522558,0.1727484747982342,0.16202940667910692
9,700,0.035,w008,0.8,-26131.485267882996,-27410.973120341005,1279.487852458009,54633.32750879179,-110093.62818355254,0.2588804600220308,0.7411195399779692,-0.017535290858332442,0,-0.017535290858332442,0.2509792396670392,0.1428183326345584,0.16035362349289084
