frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,donor_h,h_acceptor
0,30000,3.0,u002,-44800.0,-34364.49730976601,3167.8087589849893,-37532.306068751,-37532.306068751,-34364.50796724828,0.9999997160452598,2.83954740110115e-07,0.10805524345505337,0.29885608102153766
1,40000,4.0,u002,-44800.0,-33844.13104281135,12743.761721183546,-46587.892763994896,-46587.892763994896,-33844.13962873148,0.9999998157049728,1.842950271835342e-07,0.11399292714553731,0.25614643292089323
2,50000,5.0,u002,-44800.0,-33561.165769081505,11946.574695432908,-45507.74046451441,-45507.74046451441,-33561.1745587933,0.999999806852454,1.9314754595711747e-07,0.10800281089204493,0.2560208864894496
3,60000,6.0,u002,-44800.0,-33186.01028289579,12973.19197176132,-46159.20225465711,-46159.20225465711,-33186.01894855519,0.9999998122659032,1.8773409682371067e-07,0.10933798143538971,0.31949388673446033
4,70000,7.0,u002,-44800.0,-33272.65007949626,10005.051175391854,-43277.70125488812,-43277.70125488812,-33272.65932212937,0.9999997864343786,2.1356562140972812e-07,0.11244190580805954,0.33131720158467703
5,80000,8.0,u002,-44800.0,-33524.63497187261,16120.824499703886,-49645.4594715765,-49645.4594715765,-33524.643029002895,0.9999998377066552,1.622933447631425e-07,0.10816771076228918,0.2583478800923691
6,90000,9.0,u002,-44800.0,-33409.396351944975,5902.730086193798,-39312.126438138774,-39312.126438138774,-33409.40652691979,0.9999997411747856,2.5882521431652705e-07,0.10414722079140402,0.2697786226585736
7,100000,10.0,u002,-44800.0,-33331.84918265397,14913.111277704738,-48244.96046035871,-48244.96046035871,-33331.857473673954,0.9999998281474987,1.7185250139606367e-07,0.11055409760750855,0.31043626397554797
8,110000,11.0,u002,-44800.0,-33530.88559727429,17794.82954162298,-51325.71513889727,-51325.71513889727,-33530.89339063749,0.9999998481587484,1.5184125162770457e-07,0.11818042069198911,0.32213460479113304
9,120000,12.0,u002,-44800.0,-33262.89863395531,7592.076243490126,-40854.974877445435,-40854.974877445435,-33262.908424682275,0.9999997603542212,2.396457787212647e-07,0.10888778802274766,0.24954085666419368
