frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p006,-0.128,-38316.48274441602,-2744.2379560375994,-35572.24478837842,-35572.24478837842,-38316.49398913437,0.9999996838908732,3.1610912676338643e-07,-0.12337822200858979,0,0.10540159403652553,0.22877981604511533
1,1200,0.12,p006,-0.128,-38280.71429863738,-8068.195178673923,-30212.519119963457,-30212.519119963457,-38280.72753817636,0.9999995617867108,4.382132892666313e-07,-0.1390474718295589,0,0.10723761383613249,0.2462850856656914
2,1300,0.13,p006,-0.128,-38209.6739954619,-11634.056693804101,-26575.617301657796,-26575.617301657796,-38209.689046844105,0.9999994336400547,5.663599452754298e-07,-0.13409094306755673,0,0.10683967107910708,0.2409306141466638
3,1400,0.14,p006,-0.128,-38171.41697691826,-12224.554534872848,-25946.862442045414,-25946.862442045414,-38171.432393031224,0.999999405859006,5.94140993959158e-07,-0.13135360422808975,0,0.10629878468677953,0.23765238891486928
4,1500,0.15,p006,-0.128,-38158.230627754034,-14147.677520165074,-24010.55310758896,-24010.55310758896,-38158.24728708382,0.9999993061673095,6.938326905236991e-07,-0.14675693980735732,0,0.1082914636827544,0.2550484034901117
5,1600,0.16,p006,-0.128,-38159.24539241035,-14674.239114462718,-23485.00627794763,-23485.00627794763,-38159.26242454162,0.9999992747667865,7.252332134277673e-07,-0.141961810690042,0,0.1072362584220329,0.24919806911207487
6,1700,0.17,p006,-0.128,-38151.041950391955,-9439.236243652995,-28711.80570673896,-28711.80570673896,-38151.0558819367,0.999999514780388,4.852196119897734e-07,-0.14353696560562104,0,0.10761255914511239,0.25114952475073343
7,1800,0.18,p006,-0.128,-38135.749530446454,-402.04465080602677,-37733.70487964043,-37733.70487964043,-38135.76013104581,0.9999997190683122,2.8093168780163325e-07,-0.14083517368122817,0,0.1078229101794833,0.24865808386071148
8,1900,0.19,p006,-0.128,-38102.2118921096,-11413.809755696595,-26688.402136413002,-26688.402136413002,-38102.22687988493,0.9999994384167914,5.615832086025563e-07,-0.1467909521423718,0,0.10888222791736318,0.255673180059735
9,2000,0.2,p006,-0.128,-38151.37130191762,-17166.862819241214,-20984.508482676407,-20984.508482676407,-38151.39036358099,0.9999990916332993,9.083667008025209e-07,-0.14347887178113927,0,0.10821460712479558,0.25169347890593485
10,2100,0.21,p006,-0.128,-38212.18184998687,-9854.907846210437,-28357.27400377643,-28357.27400377643,-38212.19595570807,0.9999995025718211,4.974281788694412e-07,-0.14256884971334496,0,0.108055164723904,0.25062401443724897
11,2200,0.22,p006,-0.128,-38127.66858591788,-5619.291833457741,-32508.376752460143,-32508.376752460143,-38127.68089043409,0.9999996214973456,3.785026544411707e-07,-0.1428818414851331,0,0.10898078317477733,0.25186262465991044
12,2300,0.23,p006,-0.128,-38144.27670550454,-12356.459243141057,-25787.817462363484,-25787.817462363484,-38144.29221669544,0.9999993985077544,6.014922455666039e-07,-0.13925038186415895,0,0.10856225362939188,0.24781263549355081
13,2400,0.24,p006,-0.128,-38108.48186317386,-14784.547131532774,-23323.934731641086,-23323.934731641086,-38108.49901292627,0.9999992647155214,7.352844786923107e-07,-0.1379049599672318,0,0.10836377423900473,0.24626873420623652
14,2500,0.25,p006,-0.128,-38060.5536082701,-6429.899998523615,-31630.653609746485,-31630.653609746485,-38060.56625422567,0.9999996001996794,3.998003206273637e-07,-0.1354272011862227,0,0.10792281641883684,0.24335001760505953
15,2600,0.26,p006,-0.128,-38040.15457312527,-5944.45055649057,-32095.7040166347,-32095.7040166347,-38040.167035847524,0.999999611701536,3.8829846410459723e-07,-0.1343943790599832,0,0.10715639273643615,0.24155077179641934
16,2700,0.27,p006,-0.128,-38062.749128171796,-10454.393015653419,-27608.356112518377,-27608.356112518377,-38062.76361653135,0.9999994752188689,5.247811311059891e-07,-0.1378543734337107,0,0.10789801406308154,0.24575238749679224
17,2800,0.28,p006,-0.128,-38037.28088583291,-12643.143204279593,-25394.137681553315,-25394.137681553315,-38037.296637490115,0.9999993797136226,6.202863773174805e-07,-0.13464387301577058,0,0.10806331926576486,0.24270719228153545
18,2900,0.29,p006,-0.128,-38085.9987647887,-16571.879603394802,-21514.1191613939,-21514.1191613939,-38086.01735721405,0.9999991358050466,8.641949534315962e-07,-0.13966686746517396,0,0.10982662618574143,0.2494934936509154
19,3000,0.3,p006,-0.128,-37946.48111272685,-10221.868036205473,-27724.613076521375,-27724.613076521375,-37946.49554033277,0.9999994796107391,5.203892609051408e-07,-0.1323844518168967,0,0.10851954750016007,0.24090399931705678
