frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,2100,0.21,p040,0.12,-38650.694222538994,1578.176363852952,-40228.870586391946,-40228.870586391946,-38650.70416564441,0.9999997528366977,2.4716330232488204e-07,-0.06228261585891226,0,0.1283420045974795,0.19062462045639175
1,2200,0.22,p040,0.12,-38656.2358753875,14641.921480215795,-53298.157355603296,-53298.157355603296,-38656.24338033633,0.9999998591893775,1.408106224953798e-07,-0.06366561667959411,0,0.12662067866334062,0.19028629534293473
2,2300,0.23,p040,0.12,-38698.460565688205,10136.36527237884,-48834.825838067045,-48834.825838067045,-38698.46875656277,0.9999998322739627,1.6772603728121283e-07,-0.06404348662645876,0,0.12550401130285646,0.18954749792931522
3,2400,0.24,p040,0.12,-38600.45036311267,-2851.010095165635,-35749.44026794704,-35749.44026794704,-38600.46155209554,0.9999996870167538,3.1298324620898654e-07,-0.06374585452444245,0,0.12587182551047693,0.18961768003491938
4,2500,0.25,p040,0.12,-38551.047387648345,-1660.1093093005475,-36890.9380783478,-36890.9380783478,-38551.05823041633,0.9999997060860423,2.939139577273764e-07,-0.06299898666950501,0,0.1252545203360244,0.18825350700552942
5,2600,0.26,p040,0.12,-38652.667988325615,8091.830507577455,-46744.49849590307,-46744.49849590307,-38652.676545480776,0.9999998169377722,1.8306222776542924e-07,-0.06349612929484175,0,0.12474848731207513,0.18824461660691688
6,2700,0.27,p040,0.12,-38621.35412718257,6205.176965721708,-44826.531092904275,-44826.531092904275,-38621.36305046774,0.9999998009374937,1.9906250620094212e-07,-0.06676952098806725,0,0.12324912778092646,0.19001864876899371
7,2800,0.28,p040,0.12,-38524.32960716091,-2016.816303900152,-36507.513303260755,-36507.513303260755,-38524.34056380637,0.9999996998798907,3.001201093200123e-07,-0.06935633135502085,0,0.1216309566296599,0.19098728798468076
8,2900,0.29,p040,0.12,-38600.165589221084,-4688.595309127733,-33911.57028009335,-33911.57028009335,-38600.17738460117,0.9999996521726424,3.47827357582986e-07,-0.07064617691990252,0,0.12025776800430973,0.19090394492421225
9,3000,0.3,p040,0.12,-38393.99429163954,-1310.5562627829204,-37083.43802885662,-37083.43802885662,-38394.005078122806,0.9999997091295316,2.9087046837794617e-07,-0.07034023400914521,0,0.11969527412344746,0.19003550813259268
10,3100,0.31,p040,0.12,-38495.68674716691,-6649.261300251557,-31846.425446915353,-31846.425446915353,-38495.69930744131,0.9999996055989231,3.944010769085793e-07,-0.06727319280055902,0,0.12031901349727109,0.1875922062978301
11,3200,0.32,p040,0.12,-38421.18262303335,-7100.217917101487,-31320.964705931867,-31320.964705931867,-38421.19539402686,0.9999995922544783,4.077455216799919e-07,-0.06326431799683228,0,0.12300783928355825,0.18627215728039054
12,3300,0.33,p040,0.12,-38438.01870420878,-557.3227212700294,-37880.69598293875,-37880.69598293875,-38438.02926367392,0.9999997212443179,2.787556821481907e-07,-0.06045226079771768,0,0.12584339101335162,0.1862956518110693
13,3400,0.34,p040,0.12,-38394.17727102438,-6246.212736717745,-32147.964534306637,-32147.964534306637,-38394.18971348694,0.9999996129629632,3.8703703675313506e-07,-0.06182728010635205,0,0.12749651550078958,0.18932379560714163
14,3500,0.35000000000000003,p040,0.12,-38323.58622967958,-2972.9353126398055,-35350.65091703978,-35350.65091703978,-38323.59754488486,0.999999679915426,3.2008457390153566e-07,-0.06141640394434747,0,0.12989839762778044,0.1913148015721279
15,3600,0.36,p040,0.12,-38300.406007389975,-4410.956662455341,-33889.449344934634,-33889.449344934634,-38300.41781046936,0.9999996517184142,3.48281585738075e-07,-0.06334065139851344,0,0.1304911318425558,0.19383178324106926
16,3700,0.37,p040,0.12,-38249.40842410762,-8962.859122294787,-29286.549301812833,-29286.549301812833,-38249.422082248406,0.9999995336381933,4.6636180672798844e-07,-0.06411028169985336,0,0.13005952853097622,0.19416981023082958
17,3800,0.38,p040,0.12,-38222.885667370894,-3967.8070834128594,-34255.078583958035,-34255.078583958035,-38222.89734446755,0.9999996591136504,3.4088634964790643e-07,-0.06330382858073913,0,0.12844846673533356,0.19175229531607269
18,3900,0.39,p040,0.12,-38217.84859941513,-5655.349922369642,-32562.498677045485,-32562.498677045485,-38217.86088348009,0.9999996227545123,3.77245487737099e-07,-0.05969500031237027,0,0.12782193767590852,0.1875169379882788
19,4000,0.4,p040,0.12,-38164.982827768516,-4368.660292864544,-33796.32253490397,-33796.32253490397,-38164.99466337162,0.9999996497963706,3.5020362948445793e-07,-0.059423546992616455,0,0.12627941226622488,0.18570295925884134
20,4100,0.41000000000000003,p040,0.12,-38225.404475918825,-634.3482368944678,-37591.05623902436,-37591.05623902436,-38225.41511674478,0.9999997169321377,2.8306786220566593e-07,-0.05989058357018298,0,0.12689611805086878,0.18678670162105176
21,4200,0.42,p040,0.12,-38159.48802920643,-8837.730041519593,-29321.75798768684,-29321.75798768684,-38159.50167094695,0.9999995347575058,4.6524249419643837e-07,-0.06505825051741335,0,0.12639885435489492,0.19145710487230827
22,4300,0.43,p040,0.12,-38045.057795364206,-12115.872491351183,-25929.185304013023,-25929.185304013023,-38045.07322198704,0.9999994050486241,5.949513759984093e-07,-0.06608564401600839,0,0.1252803412823209,0.1913659852983293
23,4400,0.44,p040,0.12,-38160.014399218635,-8651.773330735828,-29508.241068482806,-29508.241068482806,-38160.027954747595,0.9999995406192979,4.5938070214468496e-07,-0.06835183892240765,0,0.12373140448497633,0.19208324340738397
24,4500,0.45,p040,0.12,-38203.703334212565,-6745.0355239723285,-31458.667810240237,-31458.667810240237,-38203.71604930402,0.9999995958162864,4.0418371355377403e-07,-0.06880291013043333,0,0.12188341275149067,0.190686322881924
25,4600,0.46,p040,0.12,-38212.7096735223,-1843.319864920195,-36369.38980860211,-36369.38980860211,-38212.720671778836,0.9999996975959746,3.024040253762905e-07,-0.06667843407979487,0,0.12051309497533147,0.18719152905512634
26,4700,0.47000000000000003,p040,0.12,-37995.29699498441,-3093.708794164326,-34901.588200820086,-34901.588200820086,-37995.30845577715,0.9999996716256823,3.2837431768184544e-07,-0.0654226664455114,0,0.11988398197373279,0.18530664841924419
27,4800,0.48,p040,0.12,-37960.5733441592,-6736.6162178580125,-31223.95712630119,-31223.95712630119,-37960.58615483,0.9999995897169524,4.1028304764711976e-07,-0.0651662690947497,0,0.12007618590261869,0.18524245499736838
28,4900,0.49,p040,0.12,-37971.95092040059,-2096.036657792458,-35875.91426260813,-35875.91426260813,-37971.96206993876,0.9999996892195928,3.107804072421949e-07,-0.06645719301737149,0,0.1209749775784838,0.1874321705958553
29,5000,0.5,p040,0.12,-37859.38856309952,-2410.5796032577928,-35448.80895984173,-35448.80895984173,-37859.39984697293,0.9999996816856037,3.183143962859347e-07,-0.06662298395235892,0,0.12312631850697454,0.18974930245933347
30,5100,0.51,p040,0.12,-37889.367301324965,-3117.8340370079386,-34771.533264317026,-34771.533264317026,-37889.37880498414,0.9999996691646734,3.308353265785158e-07,-0.06695991022087151,0,0.1249075664098689,0.1918674766307404
31,5200,0.52,p040,0.12,-38009.796356742736,-4367.899888400803,-33641.89646834193,-33641.89646834193,-38009.80824667466,0.9999996465739224,3.534260776261178e-07,-0.06758902556315033,0,0.12641186190150414,0.19400088746465446
32,5300,0.53,p040,0.12,-37766.19640870523,-7710.142821923946,-30056.053586781287,-30056.053586781287,-37766.20971716643,0.9999995572123475,4.4278765248817464e-07,-0.06617336645560759,0,0.12761032718732512,0.19378369364293271
33,5400,0.54,p040,0.12,-37789.33008312149,4820.522346432932,-42609.85242955442,-42609.85242955442,-37789.33947061966,0.9999997796872435,2.2031275642708792e-07,-0.06297924549413564,0,0.12869538312589518,0.19167462862003082
34,5500,0.55,p040,0.12,-37692.21305045602,9819.123845695489,-47511.33689615151,-47511.33689615151,-37692.221469497774,0.9999998227993712,1.772006287814598e-07,-0.05838164170739857,0,0.1292580113530256,0.18763965306042416
35,5600,0.56,p040,0.12,-37819.39638157471,-9215.675838547846,-28603.720543026866,-28603.720543026866,-37819.41036576267,0.9999995111064568,4.888935432600938e-07,-0.05564974825910057,0,0.13039759915283464,0.1860473474119352
36,5700,0.5700000000000001,p040,0.12,-37626.29865665155,-6452.080337421445,-31174.2183192301,-31174.2183192301,-37626.311487761894,0.9999995884066872,4.1159331271023447e-07,-0.05672407064370061,0,0.13085031297518632,0.18757438361888693
37,5800,0.58,p040,0.12,-37725.46700089125,-1001.0187916162831,-36724.44820927497,-36724.44820927497,-37725.47789281477,0.9999997034150928,2.9658490718897923e-07,-0.05975458820487203,0,0.12978981553637023,0.18954440374124226
38,5900,0.59,p040,0.12,-37817.7054213814,-2852.796185180574,-34964.90923620082,-34964.90923620082,-37817.71686141879,0.9999996728139682,3.271860318787567e-07,-0.06439796725929373,0,0.128553163477904,0.19295113073719772
39,6000,0.6,p040,0.12,-37728.71313738907,-2303.308147659496,-35425.40498972958,-35425.40498972958,-37728.72442871722,0.9999996812648733,3.1873512679192473e-07,-0.06411014576997781,0,0.12800226316863744,0.19211240893861525
