frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p015,-0.08,-38500.3521460316,-9521.929665841133,-28978.422480190464,-28978.422480190464,-38500.3659493989,0.9999995236678544,4.7633214561582093e-07,-0.11261173172770221,0,0.11123251052725837,0.22384424225496058
1,1200,0.12,p015,-0.08,-38460.62415299719,-5871.004720831843,-32589.619432165346,-32589.619432165346,-38460.63642683948,0.9999996233821302,3.7661786983500534e-07,-0.11958912449682312,0,0.11205662884231886,0.23164575333914197
2,1300,0.13,p015,-0.08,-38442.04834067839,-12156.722321039211,-26285.32601963918,-26285.32601963918,-38442.06355828566,0.9999994210614074,5.789385926768809e-07,-0.11286689644719082,0,0.11321354290760134,0.22608043935479216
3,1400,0.14,p015,-0.08,-38347.36661019368,-9044.225775241764,-29303.14083495192,-29303.14083495192,-38347.38026060119,0.9999995341661541,4.658338458862765e-07,-0.12067376878013299,0,0.11465756505209505,0.23533133383222804
4,1500,0.15,p015,-0.08,-38370.59813437206,-4260.123474118183,-34110.47466025388,-34110.47466025388,-38370.60986097119,0.9999996562173004,3.43782699641082e-07,-0.10160687307391388,0,0.11438473734550032,0.2159916104194142
5,1600,0.16,p015,-0.08,-38379.00998085321,-8220.407233065314,-30158.602747787896,-30158.602747787896,-38379.0232440613,0.999999560218471,4.397815290269058e-07,-0.11925327563109238,0,0.1151135282720145,0.23436680390310688
6,1700,0.17,p015,-0.08,-38323.1102102733,-12778.85951268344,-25544.250697589858,-25544.250697589858,-38323.12586936464,0.9999993869825221,6.13017477890665e-07,-0.11756604346914151,0,0.11443669509559487,0.23200273856473638
7,1800,0.18,p015,-0.08,-38266.44803874579,-12656.937856525445,-25609.510182220343,-25609.510182220343,-38266.46365793386,0.9999993901027817,6.098972183399276e-07,-0.11610988245797396,0,0.11179736042878238,0.22790724288675634
8,1900,0.19,p015,-0.08,-38266.762543732126,-797.6843982390128,-37469.07814549311,-37469.07814549311,-38266.773219198556,0.9999997150861222,2.8491387776830024e-07,-0.11444575839779444,0,0.1105573046743965,0.22500306307219095
9,2000,0.2,p015,-0.08,-38226.916898901836,-3562.8653548125585,-34664.05154408928,-34664.05154408928,-38226.92843823002,0.9999996671098736,3.328901263532913e-07,-0.11801347947087298,0,0.10975930494990457,0.22777278442077756
10,2100,0.21,p015,-0.08,-38266.21037297862,-13564.903378089279,-24701.30699488934,-24701.30699488934,-38266.22656644311,0.999999344429699,6.555703010446834e-07,-0.11658133053223421,0,0.10887924299108578,0.22546057352332
11,2200,0.22,p015,-0.08,-38219.83092702148,-9501.454326577776,-28718.376600443706,-28718.376600443706,-38219.84485537863,0.9999995150024031,4.849975968612696e-07,-0.11813623438499327,0,0.10920646010473867,0.22734269448973193
12,2300,0.23,p015,-0.08,-38184.63510668793,-4978.317537328636,-33206.31756935929,-33206.31756935929,-38184.64715258413,0.9999996372410929,3.6275890707981873e-07,-0.11450365433339428,0,0.10981488787634609,0.22431854220974037
13,2400,0.24,p015,-0.08,-38170.42024370446,-11330.246110700362,-26840.174133004097,-26840.174133004097,-38170.435146729156,0.9999994447499457,5.552500542682637e-07,-0.1270196447813578,0,0.10977360920596509,0.2367932539873229
14,2500,0.25,p015,-0.08,-38208.056632272,-9231.332880917267,-28976.72375135473,-28976.72375135473,-38208.070436448514,0.999999523612004,4.763879960512085e-07,-0.10954463996861047,0,0.11050258820729816,0.22004722817590863
15,2600,0.26,p015,-0.08,-38163.063086827926,-10414.600191344856,-27748.46289548307,-27748.46289548307,-38163.077502033324,0.9999994805049031,5.194950969955592e-07,-0.11857272326419221,0,0.11279709482902203,0.23136981809321425
16,2700,0.27,p015,-0.08,-38107.03724407291,-8994.248727414146,-29112.788516658766,-29112.788516658766,-38107.050983732755,0.9999995280545915,4.7194540858663814e-07,-0.10462564138242672,0,0.11465906394581082,0.21928470532823754
17,2800,0.28,p015,-0.08,-38101.240619848744,1158.3429102014343,-39259.58353005018,-39259.58353005018,-38101.25080844119,0.9999997404815273,2.5951847271166173e-07,-0.12077024889464257,0,0.11706533576633628,0.23783558466097884
18,2900,0.29,p015,-0.08,-38159.06883125685,-8477.63137897462,-29681.437452282233,-29681.437452282233,-38159.082307687,0.9999995459647826,4.540352173676432e-07,-0.10688662925108727,0,0.11698659195304942,0.2238732212041367
19,3000,0.3,p015,-0.08,-38111.69926908141,-16673.599371953518,-21438.09989712789,-21438.09989712789,-38111.717927435166,0.9999991296653448,8.703346552896285e-07,-0.11180874891653342,0,0.11645033144922695,0.22825908036576037
