frame,step,time_ps,window_id,lambda,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
0,150,0.0075,w007,0.7,-11448.983241593454,-23520.791182626752,12071.807941033298,65425.647597367075,-103597.81491112307,0.22480635080868644,0.7751936491913136,0.18900384945028922,1,0.18900384945028922,0.2919557044168739,0.3986681144395879,0.20966426498929866
1,200,0.01,w007,0.7,-22120.35570106634,-15664.641414984691,-6455.7142860816475,46898.125370252135,-100454.46855060908,0.28638023819891967,0.7136197618010803,-0.10505941001671096,0,-0.10505941001671096,0.28823398451697524,0.20031967510083507,0.305379085117546
2,250,0.0125,w007,0.7,-20299.176091461704,-13637.566195878135,-6661.60989558357,46692.2297607502,-98486.4367544263,0.2871478198784568,0.7128521801215433,-0.15390702879911625,0,-0.15390702879911625,0.28097662790817085,0.12557432902763235,0.2794813578267486
3,300,0.015,w007,0.7,-15669.587409792022,-13535.708560596173,-2133.8788491958494,51219.960807137926,-97122.03630295006,0.27069440968262776,0.7293055903173722,0.0026232260049904865,1,0.0026232260049904865,0.2763104227158341,0.26842953496218536,0.26580630895719487
4,350,0.0175,w007,0.7,-18835.991724709733,-14333.123056761404,-4502.868667948329,48850.97098838545,-98570.73984612053,0.2791917272625799,0.7208082727374201,-0.03237333911573698,0,-0.03237333911573698,0.2767389929736192,0.2707999000535207,0.3031732391692577
5,400,0.02,w007,0.7,-21563.582040352234,-20239.22238174307,-1324.3596586091626,52029.4799977246,-103607.57232821954,0.2678467955159544,0.7321532044840455,-0.10660284052756926,0,-0.10660284052756926,0.2811113147424932,0.11676318907168844,0.2233660295992577
6,450,0.0225,w007,0.7,-13514.872987361789,-16025.088489318592,2510.2155019568036,55864.055158290575,-98391.6839572769,0.25474463229170186,0.7452553677082981,0.019119846692583375,1,0.019119846692583375,0.28595677391374175,0.3003438608569594,0.28122401416437603
7,500,0.025,w007,0.7,4100.42699751804,-22969.4621739917,27069.889171509738,80423.72882784352,-99982.43420198074,0.185210295457592,0.814789704542408,0.2922592697623001,1,0.2922592697623001,0.28820870062033194,0.42350610435077257,0.13124683458847244
8,550,0.0275,w007,0.7,8742.694790764715,-20188.063039416844,28930.75783018156,82284.59748651533,-96860.43653026085,0.180873663137828,0.819126336862172,0.3116812350108542,1,0.3116812350108542,0.2845802736011387,0.5212143844467529,0.20953314943589876
9,600,0.03,w007,0.7,-14384.310802413514,-22222.712235675535,7838.401433262021,61192.24108959579,-103278.22532889966,0.23758766451430086,0.7624123354856991,0.1427954982413718,1,0.1427954982413718,0.2735969735326286,0.3217060889170453,0.17891059067567347
10,650,0.0325,w007,0.7,-22530.93399452966,-12930.07794192265,-9600.85605260701,43752.98360372676,-98639.25302263131,0.2983057835152642,0.7016942164847357,-0.1974590009699659,0,-0.1974590009699659,0.26776840997674195,0.12843842233321426,0.32589742330318017
11,700,0.035,w007,0.7,-19465.378763100685,-23459.15968212519,3993.780919024506,57347.620575358276,-105451.47034504847,0.24984584769489382,0.7501541523051062,0.03521059557402295,1,0.03521059557402295,0.26994305057668244,0.19316578482324984,0.15795518924922688
12,750,0.0375,w007,0.7,-20356.836129399857,-10206.60002190209,-10150.236107497767,43203.60354883601,-96080.24200643858,0.30043272799658216,0.6995672720034178,-0.1957935099581902,0,-0.1957935099581902,0.27727662811829507,0.13274282463266127,0.32853633459085146
13,800,0.04,w007,0.7,-12997.021037803388,-20758.712102721955,7761.691064918567,61115.53072125234,-101832.45977833249,0.2378261383100786,0.7621738616899214,0.12018065306411072,1,0.12018065306411072,0.291055042622113,0.3123903948381203,0.1922097417740096
14,850,0.0425,w007,0.7,-3770.1266696710263,-15364.68443364581,11594.557763974784,64948.39742030857,-95549.33168288667,0.2262103089222845,0.7737896910777156,0.1446024430074615,1,0.1446024430074615,0.30504878060848073,0.41644486472465897,0.27184242171719747
15,900,0.045,w007,0.7,-10606.906365135932,-18589.74951530724,7982.843150171309,61336.68280650508,-99610.97743011478,0.23713930055310656,0.7628606994468934,0.11682134154797363,1,0.11682134154797363,0.31390800721488044,0.32088770087325313,0.2040663593252795
16,950,0.0475,w007,0.7,-12826.150613583868,-16385.998128082687,3559.847514498819,56913.68717083259,-98487.03372056203,0.2512689328986103,0.7487310671013897,0.06708259845415393,1,0.06708259845415393,0.3086196894244884,0.3063301327975484,0.23924753434339446
17,1000,0.05,w007,0.7,-11704.102079757035,-17912.738346068116,6208.636266311081,59562.47592264485,-99359.62038432411,0.24270748781070045,0.7572925121892995,0.1068011106182632,1,0.1068011106182632,0.28612648194209384,0.3658764622619272,0.259075351643664
18,1050,0.0525,w007,0.7,-20098.493608537057,-21458.036348407288,1359.5427398702304,54713.382396204004,-104119.97761529472,0.25860944828229204,0.741390551717708,0.0393183886160855,1,0.0393183886160855,0.2548660157967095,0.2651379105000381,0.2258195218839526
19,1100,0.055,w007,0.7,-23890.10970291867,-16462.63291830807,-7427.476784610601,45926.36287172317,-101532.51838639102,0.2900191481138299,0.7099808518861701,-0.11206128958879236,0,-0.11206128958879236,0.23402245241506175,0.18608196325198728,0.29814325284077964
