frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
18,2900,0.29,p003,0.04,97726.1652548374,-38892.451896020124,136618.61715085752,136618.61715085752,-38892.45482387871,2.1430889285412036e-08,0.9999999785691107,0.0827641062191732,1,0.0827641062191732,0.35500796117402295,0.18558978332184436,0.10282567710267117
19,3000,0.3,p003,0.04,91999.54433182834,-38811.78087292236,130811.3252047507,130811.3252047507,-38811.78393076151,2.337595000900805e-08,0.9999999766240499,0.08856525889459435,1,0.08856525889459435,0.3473219951094698,0.19176132578454425,0.1031960668899499
20,3100,0.31,p003,0.04,96829.44465668316,-38723.041894531285,135552.48655121445,135552.48655121445,-38723.04484541771,2.176932617503624e-08,0.9999999782306739,0.08822821705429029,1,0.08822821705429029,0.3418187662938783,0.19109636362837704,0.10286814657408674
21,3200,0.32,p003,0.04,115362.24036152728,-38692.01439828292,154054.2547598102,154054.2547598102,-38692.01699477072,1.6854371953645142e-08,0.9999999831456281,0.08400787214187122,1,0.08400787214187122,0.34163432846612857,0.18572865069377428,0.10172077855190306
22,3300,0.33,p003,0.04,121666.64393832439,-38818.30797792395,160484.95191624833,160484.95191624833,-38818.310470369426,1.5530710939515302e-08,0.9999999844692891,0.07648057610478248,1,0.07648057610478248,0.3412651782204485,0.17782823581907367,0.10134765971429119
23,3400,0.34,p003,0.04,90331.20331959377,-38777.47074767543,129108.6740672692,129108.6740672692,-38777.47384584055,2.399656717777532e-08,0.9999999760034328,0.08097553891503603,1,0.08097553891503603,0.3438680314605102,0.18428001710559444,0.10330447819055841
24,3500,0.35000000000000003,p003,0.04,96717.84157490279,-38719.23878707344,135437.08036197623,135437.08036197623,-38719.2417404743,2.1806441263816367e-08,0.9999999781935587,0.08202089446932283,1,0.08202089446932283,0.35229286461842946,0.18491843690693036,0.10289754243760753
25,3600,0.36,p003,0.04,136523.15610734335,-38680.59615544649,175203.75226278984,175203.75226278984,-38680.59843850258,1.3030862666685294e-08,0.9999999869691374,0.07842232733624548,1,0.07842232733624548,0.3613090686756707,0.17905537597753327,0.10063304864128779
26,3700,0.37,p003,0.04,123595.31898194712,-38727.097949508694,162322.4169314558,162322.4169314558,-38727.100413740074,1.518109049580829e-08,0.9999999848189095,0.07370027434735783,1,0.07370027434735783,0.3634348743877497,0.17500172803396122,0.10130145368660338
27,3800,0.38,p003,0.04,92778.32092327144,-38572.48084603605,131350.8017693075,131350.8017693075,-38572.48389131621,2.3184327568870344e-08,0.9999999768156724,0.07825173265155623,1,0.07825173265155623,0.3588906933844027,0.1814381529859826,0.10318642033442636
28,3900,0.39,p003,0.04,88012.89681325518,-38500.51271710638,126513.40953036156,126513.40953036156,-38500.51587882648,2.4991184399691946e-08,0.9999999750088155,0.08258822999332087,1,0.08258822999332087,0.350370926597345,0.18609450131430377,0.1035062713209829
29,4000,0.4,p003,0.04,101781.8253165067,-38699.19445328505,140481.01976979175,140481.01976979175,-38699.19730064472,2.026864243109827e-08,0.9999999797313576,0.08931307145811808,1,0.08931307145811808,0.34239324241380104,0.19187079526480685,0.10255772380668877
30,4100,0.41000000000000003,p003,0.04,116543.52806271284,-38714.66134420392,155258.18940691676,155258.18940691676,-38714.663920557505,1.6593994234259668e-08,0.9999999834060058,0.08773608544623618,1,0.08773608544623618,0.3425268192211896,0.18940496619328268,0.1016688807470465
31,4200,0.42,p003,0.04,100473.73000586664,-38546.78071556115,139020.5107214278,139020.5107214278,-38546.78359283437,2.069675247851066e-08,0.9999999793032475,0.08729363614834898,1,0.08729363614834898,0.3490396315507019,0.18994638576164846,0.10265274961329948
32,4300,0.43,p003,0.04,101477.04089985965,-38555.472707104374,140032.51360696403,140032.51360696403,-38555.47556358378,2.0398686073619388e-08,0.9999999796013139,0.08307594319611566,1,0.08307594319611566,0.35587788973199613,0.18567973366835658,0.10260379047224091
33,4400,0.44,p003,0.04,97296.3168295249,-38514.82796931124,135811.14479883615,135811.14479883615,-38514.83091457757,2.168648388645167e-08,0.9999999783135161,0.0834097287085502,1,0.0834097287085502,0.3642255354490884,0.18631514797837098,0.10290541926982079
34,4500,0.45,p003,0.04,90966.23464673295,-38501.083563219756,129467.3182099527,129467.3182099527,-38501.086652802485,2.386380304475466e-08,0.999999976136197,0.08818326430946968,1,0.08818326430946968,0.36501557314716865,0.19153868505182906,0.10335542074235937
35,4600,0.46,p003,0.04,100488.5805175544,-38522.19044747742,139010.7709650318,139010.7709650318,-38522.193324952226,2.069965276962904e-08,0.9999999793003472,0.08782393503855349,1,0.08782393503855349,0.3613542263446656,0.19052373885740373,0.10269980381885024
36,4700,0.47000000000000003,p003,0.04,104279.8998876574,-38416.09020274581,142695.9900904032,142695.9900904032,-38416.09300590791,1.9644294080300995e-08,0.9999999803557059,0.08618517683311272,1,0.08618517683311272,0.3570204322183856,0.18863765746474814,0.10245248063163542
37,4800,0.48,p003,0.04,99972.74656485135,-38423.95664755543,138396.70321240678,138396.70321240678,-38423.95953779762,2.088374939646087e-08,0.9999999791162506,0.0774046513276296,1,0.0774046513276296,0.34862924663647454,0.1800763482810229,0.1026716969533933
38,4900,0.49,p003,0.04,86226.10310373231,-38400.96543389169,124627.068537624,124627.068537624,-38400.96864346722,2.575343704958044e-08,0.999999974246563,0.08502302205440285,1,0.08502302205440285,0.34255711943935613,0.18865019034344446,0.10362716828904162
39,5000,0.5,p003,0.04,107769.55282857837,-38404.39666290168,146173.94949148005,146173.94949148005,-38404.399399367336,1.8720610339695298e-08,0.9999999812793896,0.08063575749685263,1,0.08063575749685263,0.33707933302810295,0.18280989474409448,0.10217413724724185
