frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,donor_h,h_acceptor
0,2200,0.22,u002,-29500.0,-38793.4968117715,5546.950251169532,-44340.447062941035,-44340.447062941035,-38793.50583287853,0.9999997965491114,2.0345088863615857e-07,0.11053124863484025,0.26328163203830945
1,2400,0.24,u002,-29500.0,-38770.111032443616,1539.2108101701888,-40309.321842613805,-40309.321842613805,-38770.12095570412,0.9999997538223129,2.46177687124316e-07,0.1102468203324415,0.2595373050161986
2,2600,0.26,u002,-29500.0,-38712.67534477456,1526.276540484192,-40238.95188525875,-40238.95188525875,-38712.68528538887,0.9999997529605286,2.470394714348956e-07,0.10810971721145965,0.25328442130147216
3,2800,0.28,u002,-29500.0,-38624.451333249744,2441.813746187603,-41066.26507943735,-41066.26507943735,-38624.46107360242,0.9999997628138805,2.371861195227254e-07,0.10901475613445662,0.25467278796834536
4,3000,0.3,u002,-29500.0,-38586.74675484325,-2045.0174841173284,-36541.72927072592,-36541.72927072592,-38586.75770122942,0.9999997004416639,2.995583361364851e-07,0.10918635426368344,0.2523311663850321
5,3200,0.32,u002,-29500.0,-38597.59765892982,4795.248793173989,-43392.84645210381,-43392.84645210381,-38597.606877037135,0.9999997875662893,2.1243371073342843e-07,0.1114837817978296,0.2591806600796174
6,3400,0.34,u002,-29500.0,-38472.936719849036,597.1796268331236,-39070.11634668216,-39070.11634668216,-38472.94695785016,0.9999997379584009,2.6204159903064905e-07,0.11140377792425576,0.2704091329361787
7,3600,0.36,u002,-29500.0,-38398.666231119685,-3390.2057156036026,-35008.46051551608,-35008.46051551608,-38398.677656925436,0.9999996736275139,3.263724860924633e-07,0.10827858590227164,0.25270471988886795
8,3800,0.38,u002,-29500.0,-38527.58051388693,-7436.912293529895,-31090.668220357038,-31090.668220357038,-38527.593379478356,0.9999995861915645,4.138084355731486e-07,0.1066232773729007,0.2789969525727166
9,4000,0.4,u002,-29500.0,-38369.7557188026,3749.588560557866,-42119.34427936046,-42119.34427936046,-38369.765215624466,0.9999997745259868,2.254740131824029e-07,0.11009345858693449,0.2704216724625349
10,4200,0.42,u002,-29500.0,-38351.37258993788,1075.6606516655593,-39427.033241603436,-39427.033241603436,-38351.382735258594,0.9999997426812353,2.5731876479584415e-07,0.11264549521347028,0.291907031146489
11,4400,0.44,u002,-29500.0,-38296.33408620776,-1953.9130111807026,-36342.42107502706,-36342.42107502706,-38296.345092625794,0.9999996971469967,3.028530033422072e-07,0.11233376855997325,0.3035949209306351
12,4600,0.46,u002,-29500.0,-38223.938280432514,-377.4629059463914,-37846.47537448612,-37846.47537448612,-38223.94884944546,0.9999997207399912,2.79260008784199e-07,0.10709014180000748,0.31609571637774675
