frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,donor_h,h_acceptor
0,220,0.022,u001,-29500.0,-39243.04950572856,-6029.23585538831,-33213.81365034025,-33213.81365034025,-39243.06154890611,0.9999996374048177,3.625951823238438e-07,0.10909648350527638,0.26237464237548985
1,240,0.024,u001,-29500.0,-39291.66840365928,-9395.08914169282,-29896.579261966457,-29896.579261966457,-39291.6817831104,0.9999995524759193,4.4752408062675997e-07,0.10623835635228117,0.2589585815363123
2,260,0.026000000000000002,u001,-29500.0,-39303.842182240245,-12253.52480554799,-27050.317376692255,-27050.317376692255,-39303.856969489345,0.9999994533434589,5.466565411449409e-07,0.10715967451068846,0.2569176326053693
3,280,0.028,u001,-29500.0,-39283.07225931695,-14086.43205810184,-25196.64020121511,-25196.64020121511,-39283.08813443938,0.9999993699516168,6.300483832988313e-07,0.11068116871336851,0.2560675733188052
4,300,0.03,u001,-29500.0,-39218.742500521505,-14893.602898785699,-24325.139601735806,-24325.139601735806,-39218.758944403686,0.9999993239973042,6.760026958207987e-07,0.1128081277831968,0.25535930596614814
5,320,0.032,u001,-29500.0,-39171.46025669461,-15079.247176541336,-24092.213080153277,-24092.213080153277,-39171.476859558075,0.9999993108627868,6.891372131834217e-07,0.11083573524605225,0.25389664439617243
6,340,0.034,u001,-29500.0,-39118.37905225091,-14812.359009323496,-24306.020042927412,-24306.020042927412,-39118.39550906813,0.9999993229333759,6.770666240440981e-07,0.10731716402381347,0.2530495262406414
7,360,0.036000000000000004,u001,-29500.0,-39056.57727977054,-13882.028350133769,-25174.548929636774,-25174.548929636774,-39056.593168823754,0.9999993688453683,6.31154631614006e-07,0.1062809404771594,0.2542629232478601
8,380,0.038,u001,-29500.0,-39017.28396206841,-12273.199706691172,-26744.084255377238,-26744.084255377238,-39017.29891863871,0.9999994407528248,5.592471751802996e-07,0.10908538061903246,0.2574850116228538
9,400,0.04,u001,-29500.0,-38953.86016356692,-10091.89532892764,-28861.96483463928,-28861.96483463928,-38953.874022630574,0.9999995198161169,4.80183883100338e-07,0.1127344013401818,0.2614229185784491
