frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,2100,0.21,p000,-0.2,-35936.21342603522,6318.278354731272,-42254.49178076649,-42254.49178076649,-35936.2228924823,0.9999997759659993,2.2403400068427004e-07,-0.21332715929582488,0,0.10882240350149139,0.32214956279731627
1,2200,0.22,p000,-0.2,-35954.88431110335,-9441.70291116013,-26513.18139994322,-26513.18139994322,-35954.89939793003,0.999999430969476,5.690305240335647e-07,-0.21347084998307753,0,0.11055651466529672,0.3240273646483742
2,2300,0.23,p000,-0.2,-35979.53619409312,-14450.578230752057,-21528.95796334106,-21528.95796334106,-35979.55477370368,0.9999991369959231,8.630040769230796e-07,-0.2151434674619313,0,0.11062808524440602,0.32577155270633734
3,2400,0.24,p000,-0.2,-36001.622674150654,-1662.2709723467415,-34339.35170180391,-34339.35170180391,-36001.63432259025,0.9999996607847521,3.392152478909338e-07,-0.20802776145177931,0,0.11071657001670639,0.3187443314684857
4,2500,0.25,p000,-0.2,-36029.06626935376,-6439.221254878532,-29589.845014475228,-29589.845014475228,-36029.07978749882,0.9999995431495939,4.5685040606091576e-07,-0.2091501712164756,0,0.1092328720684505,0.3183830432849261
5,2600,0.26,p000,-0.2,-36027.722112701595,-11806.239830248727,-24221.482282452867,-24221.482282452867,-36027.738626956285,0.9999993181989453,6.818010547249287e-07,-0.2143416880570363,0,0.1086068241848177,0.322948512241854
6,2700,0.27,p000,-0.2,-35918.46013488507,-6199.610672971554,-29718.849461913516,-29718.849461913516,-35918.47359435023,0.9999995471071993,4.528928007063726e-07,-0.21684176857875892,0,0.10800463446106716,0.3248464030398261
7,2800,0.28,p000,-0.2,-35944.240181215835,4680.8758944735455,-40625.11607568938,-40625.11607568938,-35944.25002733916,0.9999997576346973,2.423653027161521e-07,-0.21575124029309012,0,0.10889665874346151,0.3246478990365516
8,2900,0.29,p000,-0.2,-35878.62326210216,-5904.795890428504,-29973.82737167366,-29973.82737167366,-35878.63660707199,0.999999554779649,4.4522035103078395e-07,-0.21346688339775527,0,0.10988047329847044,0.3233473566962257
9,3000,0.3,p000,-0.2,-35877.92588967952,-11751.158427299,-24126.76746238052,-24126.76746238052,-35877.94246876438,0.9999993128353353,6.871646647255147e-07,-0.20697831311164294,0,0.11159883480313036,0.3185771479147733
10,3100,0.31,p000,-0.2,-35843.03705702667,-3411.3927934249514,-32431.644263601716,-32431.644263601716,-35843.04939065504,0.9999996197041725,3.802958275511692e-07,-0.2143143134219645,0,0.11143245402670578,0.32574676744867026
11,3200,0.32,p000,-0.2,-35846.65560575086,1220.317604464508,-37066.973210215365,-37066.973210215365,-35846.66639702537,0.9999997088710704,2.9112892963034653e-07,-0.2217515554832441,0,0.11131483178217659,0.3330663872654207
12,3300,0.33,p000,-0.2,-35737.447736172966,-8759.126834920404,-26978.320901252562,-26978.320901252562,-35737.462562884444,0.9999994504218689,5.495781311148917e-07,-0.21676280432610273,0,0.10983245411814901,0.32659525844425175
13,3400,0.34,p000,-0.2,-35703.619097588264,-11697.784196903289,-24005.834900684975,-24005.834900684975,-35703.63576019234,0.9999993058945457,6.941054543352365e-07,-0.20819215665607255,0,0.10831877384554987,0.31651093050162243
14,3500,0.35000000000000003,p000,-0.2,-35809.38535898912,-1824.7071937257424,-33984.67816526338,-33984.67816526338,-35809.39712899499,0.9999996536675245,3.4633247547599666e-07,-0.21167057836701025,0,0.10730487142211599,0.31897544978912623
15,3600,0.36,p000,-0.2,-35618.076417036325,-6068.293484497262,-29549.782932539063,-29549.782932539063,-35618.08995350858,0.9999995419100072,4.5808999282748175e-07,-0.20953031976095593,0,0.10783548129100685,0.31736580105196277
16,3700,0.37,p000,-0.2,-35628.68118811687,-12266.013371485518,-23362.66781663135,-23362.66781663135,-35628.69830943666,0.9999992671515586,7.328484413759995e-07,-0.2069351538230341,0,0.10935581927049445,0.31629097309352855
17,3800,0.38,p000,-0.2,-35739.263984968886,-3161.482207982219,-32577.781776986667,-32577.781776986667,-35739.27626327107,0.9999996231083805,3.7689161946907745e-07,-0.21894154281285738,0,0.11064482926460513,0.3295863720774625
18,3900,0.39,p000,-0.2,-35736.19329333934,6839.891842101788,-42576.08513544113,-42576.08513544113,-35736.20268828278,0.9999997793376431,2.2066235694229164e-07,-0.21725231691105676,0,0.11093649290525623,0.328188809816313
19,4000,0.4,p000,-0.2,-35759.75221450449,-6305.275912778132,-29454.47630172636,-29454.47630172636,-35759.76579477703,0.9999995389407073,4.6105929280004787e-07,-0.21151254817126897,0,0.1093807756666928,0.32089332383796176
20,4100,0.41000000000000003,p000,-0.2,-35808.72767717822,-13825.487518443551,-21983.24015873467,-21983.24015873467,-35808.74587284301,0.9999991722951422,8.277048577642887e-07,-0.21493826825606893,0,0.10910281649862678,0.32404108475469573
21,4200,0.42,p000,-0.2,-35754.921555518085,-13868.175816379284,-21886.7457391388,-21886.7457391388,-35754.9398314039,0.9999991649806914,8.350193085870927e-07,-0.21210698945207596,0,0.10822969324543236,0.3203366826975083
22,4300,0.43,p000,-0.2,-35774.85564506645,-5307.2297076225805,-30467.625937443867,-30467.625937443867,-35774.86877375026,0.9999995690943386,4.309056613194251e-07,-0.21216948822883813,0,0.10937844229525144,0.3215479305240896
23,4400,0.44,p000,-0.2,-35787.30238307195,3815.6954211536795,-39602.997804225626,-39602.997804225626,-35787.31248331486,0.9999997449627978,2.5503720230135585e-07,-0.22114081994319718,0,0.11095770951670436,0.33209852945990154
24,4500,0.45,p000,-0.2,-35747.5426268336,1086.7443958279036,-36834.287022661505,-36834.287022661505,-35747.55348627773,0.9999997051812699,2.948187301510252e-07,-0.21125687619081399,0,0.11253837024376875,0.32379524643458274
25,4600,0.46,p000,-0.2,-35590.6521055749,-11406.250811941922,-24184.401293632982,-24184.401293632982,-35590.66864515021,0.9999993161065894,6.838934105690697e-07,-0.2083416330612534,0,0.11279500179178634,0.3211366348530397
26,4700,0.47000000000000003,p000,-0.2,-35742.95697337447,-13942.190829233994,-21800.766144140478,-21800.766144140478,-35742.97532133806,0.999999158381289,8.416187110005247e-07,-0.2164497459591685,0,0.1120559727819308,0.3285057187410993
27,4800,0.48,p000,-0.2,-35657.38306199957,-5010.9430335403595,-30646.440028459212,-30646.440028459212,-35657.39611408096,0.9999995741081097,4.2589189030994845e-07,-0.21747575038414174,0,0.10920784495142277,0.3266835953355645
