frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
10,2100,0.21,p007,0.088,-38738.1654239849,-17850.873164833378,-20887.292259151523,-20887.292259151523,-38738.18457436726,0.9999990831579791,9.168420208593986e-07,-0.0712793941393116,0,-0.0712793941393116,0.1487266648218498,0.1209956910217027,0.1922750851610143
11,2200,0.22,p007,0.088,-38722.40120478932,-7787.147766618844,-30935.253438170475,-30935.253438170475,-38722.41413501579,0.9999995820232834,4.1797671662680003e-07,-0.07221103813424544,0,-0.07221103813424544,0.14332307968581615,0.12000289076422656,0.192213928898472
12,2300,0.23,p007,0.088,-38702.472477434,-10875.70799303273,-27826.76448440127,-27826.76448440127,-38702.486852076574,0.9999994834243943,5.165756057357029e-07,-0.0730350398178244,0,-0.0730350398178244,0.1447904611307744,0.12198084063811339,0.1950158804559378
13,2400,0.24,p007,0.088,-38658.75727048729,-21936.55351409767,-16722.203756389616,-16722.203756389616,-38658.78119074526,0.9999985695551918,1.430444808159237e-06,-0.0714620833593911,0,-0.0714620833593911,0.15207314681311473,0.12185573323619407,0.19331781659558517
14,2500,0.25,p007,0.088,-38689.56914333094,-19522.07885585059,-19167.490287480352,-19167.490287480352,-38689.59001197668,0.999998911250248,1.088749752020668e-06,-0.07038584957935559,0,-0.07038584957935559,0.14996587146190377,0.12279631148288711,0.1931821610622427
15,2600,0.26,p007,0.088,-38654.64586860014,-11800.949721159734,-26853.69614744041,-26853.69614744041,-38654.66076412052,0.9999994453089895,5.546910104570202e-07,-0.07201656858841587,0,-0.07201656858841587,0.14526210528728462,0.12380056235654752,0.1958171309449634
16,2700,0.27,p007,0.088,-38621.21972044071,-17789.985307772033,-20831.23441266868,-20831.23441266868,-38621.238922357574,0.9999990782168219,9.217831781205277e-07,-0.07383399629221811,0,-0.07383399629221811,0.14886742381552187,0.12012939870115898,0.1939633949933771
17,2800,0.28,p007,0.088,-38551.97713429367,-19896.27688206252,-18655.700252231152,-18655.700252231152,-38551.99857543685,0.9999988506947685,1.1493052315403318e-06,-0.07290681446536271,0,-0.07290681446536271,0.1504526355762424,0.1224050202517723,0.195311834717135
18,2900,0.29,p007,0.088,-38586.22836199522,-11125.844281886559,-27460.384080108663,-27460.384080108663,-38586.242928426145,0.9999994695480068,5.304519931637053e-07,-0.07040062831008516,0,-0.07040062831008516,0.14495282246323518,0.12400759117082759,0.19440821948091275
19,3000,0.3,p007,0.088,-38504.45672865145,-17454.481581167172,-21049.975147484278,-21049.975147484278,-38504.47573103203,0.9999990972746458,9.027253541904479e-07,-0.07111257312487161,0,-0.07111257312487161,0.14858939146269873,0.12124319536763788,0.1923557684925095
20,3100,0.31,p007,0.088,-38489.32868893657,-23051.16120521896,-15438.16748371761,-15438.16748371761,-38489.354598703976,0.9999983217126991,1.6782873009657528e-06,-0.07312807953344702,0,-0.07312807953344702,0.15336836948589588,0.12150424914788699,0.194632328681334
21,3200,0.32,p007,0.088,-38533.233358470985,-17406.447339949984,-21126.786018521,-21126.786018521,-38533.25229176454,0.9999991038267912,8.961732088086372e-07,-0.07223357952996572,0,-0.07223357952996572,0.1486295711699233,0.12143741721972127,0.193670996749687
22,3300,0.33,p007,0.088,-38446.361724518705,-6213.341480694653,-32233.020243824052,-32233.020243824052,-38446.37413414843,0.9999996150028737,3.849971262903651e-07,-0.07033224659884107,0,-0.07033224659884107,0.14277708135424275,0.12029058344699753,0.1906228300458386
23,3400,0.34,p007,0.088,-38404.273938018974,-9061.673624950286,-29342.600313068688,-29342.600313068688,-38404.28757006964,0.9999995354182024,4.645817975879041e-07,-0.06995976980770742,0,-0.06995976980770742,0.1440281369127513,0.12217467213798365,0.19213444194569107
24,3500,0.35000000000000003,p007,0.088,-38441.39616141634,-18391.462392665213,-20049.93376875113,-20049.93376875113,-38441.41611158708,0.9999990049777088,9.950222912280537e-07,-0.07309789550097118,0,-0.07309789550097118,0.14940006630649388,0.12230547378979884,0.19540336929077
25,3600,0.36,p007,0.088,-38377.11851911215,-17763.868631651072,-20613.249887461076,-20613.249887461076,-38377.13792408835,0.999999058618133,9.413818670145346e-07,-0.07424874553218569,0,-0.07424874553218569,0.14900474600733501,0.11965941021480567,0.19390815574699136
26,3700,0.37,p007,0.088,-38268.96508434904,-14983.401187720418,-23285.56389662862,-23285.56389662862,-38268.982262361416,0.9999992622902709,7.377097291372259e-07,-0.07100090392679301,0,-0.07100090392679301,0.14719435088721877,0.12346748492557169,0.1944683888523647
27,3800,0.38,p007,0.088,-38356.19364199441,-17578.205108257796,-20777.988533736614,-20777.988533736614,-38356.2128931182,0.9999990734864403,9.265135595959428e-07,-0.0686050708784549,0,-0.0686050708784549,0.1487599236506256,0.12243544394892043,0.19104051482737533
28,3900,0.39,p007,0.088,-38312.68944805933,-17537.51315134656,-20775.176296712772,-20775.176296712772,-38312.70870178905,0.9999990732355886,9.267644114352436e-07,-0.07223253845035692,0,-0.07223253845035692,0.14885087964523486,0.12065748199234856,0.19289002044270548
29,4000,0.4,p007,0.088,-38344.91113512049,-7210.340672414808,-31134.570462705684,-31134.570462705684,-38344.92398257041,0.9999995873577463,4.1264225364434637e-07,-0.07583282764918493,0,-0.07583282764918493,0.1433584073515503,0.12190382551810007,0.197736653167285
30,4100,0.41000000000000003,p007,0.088,-38441.3620024666,-16210.085215899482,-22231.27678656712,-22231.27678656712,-38441.37999512083,0.9999991906616397,8.093383603857696e-07,-0.07308540630879101,0,-0.07308540630879101,0.1478405422036155,0.11963530825509758,0.1927207145638886
31,4200,0.42,p007,0.088,-38365.99224556869,-19922.998760772258,-18442.993484796432,-18442.993484796432,-38366.01393399633,0.9999988240316494,1.1759683505863094e-06,-0.06849061765475878,0,-0.06849061765475878,0.15043434178247822,0.12195793986908804,0.19044855752384682
32,4300,0.43,p007,0.088,-38336.524184916314,-10548.389017227542,-27788.13516768877,-27788.13516768877,-38336.538579541586,0.9999994819871765,5.180128235804382e-07,-0.0700746191292919,0,-0.0700746191292919,0.1447509479856851,0.12419230430715768,0.19426692343644958
33,4400,0.44,p007,0.088,-38343.065216738876,-13952.020313339977,-24391.0449033989,-24391.0449033989,-38343.08161618927,0.9999993276455186,6.723544813680427e-07,-0.07433492829013329,0,-0.07433492829013329,0.14658852234950487,0.1173510030973597,0.19168593138749299
34,4500,0.45,p007,0.088,-38334.50278989141,-20222.828115198674,-18111.67467469274,-18111.67467469274,-38334.524875066825,0.9999987806140542,1.2193859458276002e-06,-0.07382493531473695,0,-0.07382493531473695,0.15086064213104972,0.12025652136724459,0.19408145668198154
35,4600,0.46,p007,0.088,-38280.73479678342,-16955.111665385426,-21325.623131397995,-21325.623131397995,-38280.75355354592,0.9999991204604252,8.795395748384394e-07,-0.06768881300008085,0,-0.06768881300008085,0.14829970011810553,0.12308082744817751,0.19076964044825837
36,4700,0.47000000000000003,p007,0.088,-38257.35124095835,-10037.499365649972,-28219.851875308377,-28219.851875308377,-38257.36541537006,0.9999994977153834,5.022846165658734e-07,-0.06854404627268139,0,-0.06854404627268139,0.14448492126206564,0.12240425938983039,0.19094830566251178
37,4800,0.48,p007,0.088,-38293.0088952872,-11887.42513108754,-26405.583764199662,-26405.583764199662,-38293.0240435897,0.9999994263226575,5.736773424636077e-07,-0.07442357046323991,0,-0.07442357046323991,0.1455265990654052,0.12182933547815186,0.19625290594139178
38,4900,0.49,p007,0.088,-38266.48064355302,-15816.772592939727,-22449.70805061329,-22449.70805061329,-38266.498461142524,0.9999992063343905,7.936656093998629e-07,-0.07523297703439168,0,-0.07523297703439168,0.14776987228413133,0.11916650626113152,0.1943994832955232
39,5000,0.5,p007,0.088,-38125.640819593595,-17236.133239665854,-20889.50757992774,-20889.50757992774,-38125.659967945074,0.9999990833524294,9.16647570625706e-07,-0.0714037353316838,0,-0.0714037353316838,0.14870921161393624,0.12144649508251769,0.1928502304142015
