frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,2100,0.21,p015,-0.08,-38689.26058335943,296.0053885631496,-38985.26597192258,-38985.26597192258,-38689.27084364327,0.9999997368165078,2.631834922217635e-07,-0.12058116543805847,0,0.11247963705330957,0.23306080249136804
1,2200,0.22,p015,-0.08,-38692.41314977739,-6452.1926239960885,-32240.220525781304,-32240.220525781304,-38692.425556635644,0.999999615174819,3.8482518111004893e-07,-0.11464287184790256,0,0.11099395118741587,0.22563682303531843
2,2300,0.23,p015,-0.08,-38564.65725481033,-11423.315140815364,-27141.342113994964,-27141.342113994964,-38564.67199246704,0.9999994570039814,5.429960185932003e-07,-0.11700283706545235,0,0.11105325246899068,0.22805608953444303
3,2400,0.24,p015,-0.08,-38562.42733003505,847.8063154821866,-39410.23364551723,-39410.23364551723,-38562.437479680455,0.9999997424618114,2.5753818849727494e-07,-0.11269721454427273,0,0.11051940646826966,0.2232166210125424
4,2500,0.25,p015,-0.08,-38581.31254189499,-5748.378028947103,-32832.93451294789,-32832.93451294789,-38581.32472477957,0.999999628943446,3.7105655403824045e-07,-0.11196968960485726,0,0.11061277283517154,0.2225824624400288
5,2600,0.26,p015,-0.08,-38551.17745575728,-10995.753314345435,-27555.424141411844,-27555.424141411844,-38551.19197194789,0.9999994732008026,5.267991973201269e-07,-0.12118598613589243,0,0.11121115114980523,0.23239713728569766
6,2700,0.27,p015,-0.08,-38436.81535559555,-2051.0882353996567,-36385.727120195894,-36385.727120195894,-38436.82634891383,0.9999996978674742,3.0213252577571126e-07,-0.1171314234822617,0,0.11116017995323717,0.22829160343549887
7,2800,0.28,p015,-0.08,-38430.82230936267,-1216.997033168038,-37213.825276194635,-37213.825276194635,-38430.83305805302,0.9999997111642231,2.8883577685157036e-07,-0.11574478446109282,0,0.11130366221840235,0.22704844667949517
8,2900,0.29,p015,-0.08,-38529.154867392295,-156.27539378762594,-38372.87947360467,-38372.87947360467,-38529.16529141825,0.9999997283492814,2.7165071864176937e-07,-0.11290921589345504,0,0.1119961743350397,0.22490539022849473
9,3000,0.3,p015,-0.08,-38360.135646274226,3093.0142184839933,-41453.14986475822,-41453.14986475822,-38360.145295719645,0.9999997672205622,2.3277943783650556e-07,-0.11224151871679115,0,0.11281229493840982,0.22505381365520097
10,3100,0.31,p015,-0.08,-38310.25251848996,-4581.786668096611,-33728.465850393346,-33728.465850393346,-38310.26437790453,0.9999996483858387,3.5161416128692835e-07,-0.1135988560637513,0,0.11364534509014947,0.22724420115390076
11,3200,0.32,p015,-0.08,-38328.32957987595,-1421.0853852248401,-36907.24419465111,-36907.24419465111,-38328.340417853455,0.999999706345695,2.93654304983626e-07,-0.11932094697723822,0,0.11459311793924198,0.2339140649164802
12,3300,0.33,p015,-0.08,-38392.762561582174,231.53868280610186,-38624.301244388276,-38624.301244388276,-38392.7729177538,0.9999997318743449,2.681256551229083e-07,-0.11650123294143042,0,0.11392791940087829,0.2304291523423087
13,3400,0.34,p015,-0.08,-38333.33935243249,-2066.1150202513672,-36267.224332181126,-36267.224332181126,-38333.350381671306,0.9999996958898203,3.041101796497081e-07,-0.11169498275145445,0,0.1132263645298642,0.22492134728131866
14,3500,0.35000000000000003,p015,-0.08,-38264.097321125475,3845.495017994137,-42109.59233911961,-42109.59233911961,-38264.10682014666,0.9999997744215421,2.2557845785753372e-07,-0.11233360138521731,0,0.11223985132362801,0.22457345270884532
15,3600,0.36,p015,-0.08,-38264.35800187441,-4244.851939978456,-34019.506061895954,-34019.506061895954,-38264.3697598306,0.9999996543762852,3.4562371481472454e-07,-0.11310557810365321,0,0.11153162526867955,0.22463720337233276
16,3700,0.37,p015,-0.08,-38280.17994560412,-8649.127895840269,-29631.05204976385,-29631.05204976385,-38280.19344494991,0.9999995444193657,4.555806343842228e-07,-0.11998667545963869,0,0.11086343546208662,0.2308501109217253
17,3800,0.38,p015,-0.08,-38209.64266684337,-2259.617406274716,-35950.025260568655,-35950.025260568655,-38209.65379339678,0.9999996904996188,3.095003812125796e-07,-0.12197625651276844,0,0.1103529633639374,0.23232921987670585
18,3900,0.39,p015,-0.08,-38185.20085715715,-1061.4248946233129,-37123.77596253384,-37123.77596253384,-38185.21163192005,0.9999997097612954,2.902387046255228e-07,-0.11392907555187713,0,0.10906223064550465,0.22299130619738178
19,4000,0.4,p015,-0.08,-38263.14995362342,-2064.3772236858204,-36198.7727299376,-36198.7727299376,-38263.16100371843,0.9999996947385938,3.052614061527237e-07,-0.11701660604862832,0,0.10873918869517796,0.22575579474380628
20,4100,0.41000000000000003,p015,-0.08,-38224.3691130919,-5147.016241728765,-33077.35287136314,-33077.35287136314,-38224.38120595361,0.9999996344068732,3.655931267720902e-07,-0.1178190924082322,0,0.1090697949622793,0.2268888873705115
21,4200,0.42,p015,-0.08,-38085.020616617374,-6842.484611832973,-31242.5360047844,-31242.5360047844,-38085.03341967011,0.9999995902047696,4.0979523047157684e-07,-0.11560726755130087,0,0.11122906391581312,0.226836331467114
22,4300,0.43,p015,-0.08,-38058.719338412135,1548.55873487005,-39607.278073282185,-39607.278073282185,-38058.72943756354,0.9999997450179172,2.549820827257854e-07,-0.11727428257075233,0,0.11401085970532322,0.23128514227607555
23,4400,0.44,p015,-0.08,-37968.9104652699,5745.353524701699,-43714.2639899716,-43714.2639899716,-37968.919615599334,0.9999997906787221,2.0932127792194777e-07,-0.10862937238069763,0,0.1150387499080832,0.22366812228878083
24,4500,0.45,p015,-0.08,-38031.89869498287,-6249.50638587994,-31782.39230910293,-31782.39230910293,-38031.91128056289,0.9999996040080957,3.959919042673121e-07,-0.11046504075896559,0,0.11600034692346368,0.22646538768242927
25,4600,0.46,p015,-0.08,-37994.238176644634,-8752.93866723022,-29241.299509414413,-29241.299509414413,-37994.25185592085,0.9999995321937245,4.6780627555031984e-07,-0.11666480091720002,0,0.11601561581556324,0.23268041673276327
26,4700,0.47000000000000003,p015,-0.08,-37980.057086731686,-7889.103452702489,-30090.953634029196,-30090.953634029196,-37980.0703797575,0.9999995582388572,4.4176114277760803e-07,-0.1099856000940631,0,0.1137010427431711,0.2236866428372342
27,4800,0.48,p015,-0.08,-37969.76986985904,-3327.9356595899153,-34641.834210269124,-34641.834210269124,-37969.781416587895,0.9999996666827429,3.3331725707297366e-07,-0.11936166650628595,0,0.11371256929779978,0.23307423580408573
