frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p045,0.34,-38383.519373484014,-17518.41258108389,-20865.106792400125,-20865.106792400125,-38383.53854422857,0.999999081207227,9.18792773030308e-07,-0.042316870447546645,0,0.14054478253882202,0.18286165298636867
1,1200,0.12,p045,0.34,-38261.942705094814,-11734.449038673774,-26527.49366642104,-26527.49366642104,-38261.95778378176,0.9999994315833225,5.684166774488908e-07,-0.0373931113056655,0,0.14409589210233653,0.18148900340800203
2,1300,0.13,p045,0.34,-38313.17068299491,-14554.738410699036,-23758.432272295875,-23758.432272295875,-38313.187519110696,0.9999992913635156,7.086364844366422e-07,-0.04695229119803046,0,0.1348086266981459,0.18176091789617635
3,1400,0.14,p045,0.34,-38295.70897793563,-20705.114191460743,-17590.59478647489,-17590.59478647489,-38295.73171733062,0.99999870730146,1.2926985399897006e-06,-0.041965851516579306,0,0.13744178103002674,0.17940763254660605
4,1500,0.15,p045,0.34,-38177.96582956592,-18350.383200829237,-19827.58262873668,-19827.58262873668,-38177.98600346208,0.9999989825358198,1.017464180297356e-06,-0.04081361969481975,0,0.14332658330028988,0.18414020299510964
5,1600,0.16,p045,0.34,-38097.8181492037,-19912.63718114767,-18185.180968056025,-18185.180968056025,-38097.84014510887,0.9999987904518517,1.2095481482510273e-06,-0.040143084330227286,0,0.14170909065333748,0.18185217498356476
6,1700,0.17,p045,0.34,-38295.59477395433,-16015.49062299417,-22280.104150960164,-22280.104150960164,-38295.61272717731,0.9999991942051114,8.05794888536493e-07,-0.04523598271082624,0,0.1346985190376224,0.17993450174844863
7,1800,0.18,p045,0.34,-38238.87677797911,-11025.981238805805,-27212.895539173303,-27212.895539173303,-38238.89147688476,0.9999994598557236,5.401442763619535e-07,-0.04257315222042726,0,0.1388790418008167,0.18145219402124396
8,1900,0.19,p045,0.34,-38179.39730813226,-15129.798717780359,-23049.598590351903,-23049.598590351903,-38179.414662000585,0.9999992471087025,7.528912975840463e-07,-0.03810773478381016,0,0.1445187993207867,0.18262653410459687
9,2000,0.2,p045,0.34,-38222.375213529886,-18287.436977525853,-19934.938236004033,-19934.938236004033,-38222.39527878379,0.9999989934649769,1.0065350230514802e-06,-0.04323613942997709,0,0.13929855220079745,0.18253469163077454
10,2100,0.21,p045,0.34,-38136.600434903754,-16990.991725801956,-21145.608709101798,-21145.608709101798,-38136.619351343936,0.9999991054215278,8.945784722436123e-07,-0.042700148536891136,0,0.13535577491975034,0.17805592345664148
11,2200,0.22,p045,0.34,-38194.83547379525,-15048.853328362515,-23145.982145432732,-23145.982145432732,-38194.852755399406,0.9999992533659515,7.466340484763023e-07,-0.044208295074268544,0,0.13749772080144526,0.1817060158757138
12,2300,0.23,p045,0.34,-38018.09642824126,-17913.68343695131,-20104.41299128995,-20104.41299128995,-38018.11632435085,0.9999990103630372,9.896369628226154e-07,-0.03608352940692852,0,0.14505625627915927,0.1811397856860878
13,2400,0.24,p045,0.34,-38191.93024447365,-19387.72124173498,-18804.209002738673,-18804.209002738673,-38191.951516282934,0.9999988687766048,1.131223395123282e-06,-0.04274836670141702,0,0.13897812518391847,0.1817264918853355
14,2500,0.25,p045,0.34,-38188.484846469015,-15956.384004822583,-22232.100841646432,-22232.100841646432,-38188.50283845633,0.9999991907216362,8.092783637669854e-07,-0.04308084746737145,0,0.13657363226789138,0.17965447973526283
15,2600,0.26,p045,0.34,-38215.468133041024,-6846.496563438675,-31368.97156960235,-31368.97156960235,-38215.48088448991,0.9999995935015438,4.0649845617357627e-07,-0.04021864640399345,0,0.14135442403296294,0.1815730704369564
16,2700,0.27,p045,0.34,-38208.75600602542,-14770.7455444519,-23438.010461573518,-23438.010461573518,-38208.77307230796,0.9999992718555307,7.281444692752714e-07,-0.04251694491939434,0,0.14089054518405084,0.18340749010344518
17,2800,0.28,p045,0.34,-38207.25640816675,-23593.284965999395,-14613.971442167356,-14613.971442167356,-38207.28377918307,0.9999981270721721,1.8729278279949746e-06,-0.0405880659177128,0,0.1381330223776,0.1787210882953128
18,2900,0.29,p045,0.34,-38181.72018469768,-21640.405580469436,-16541.314604228246,-16541.314604228246,-38181.744366537205,0.9999985380987304,1.4619012695393785e-06,-0.04421094366204323,0,0.13809562731106922,0.18230657097311245
19,3000,0.3,p045,0.34,-38063.26386596027,-10372.415127461456,-27690.84873849881,-27690.84873849881,-38063.27831115821,0.9999994783409129,5.216590871492954e-07,-0.038640113979374,0,0.14221048412951043,0.18085059810888443
