frame,step,time_ps,window_id,lambda,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
0,250,0.0125,w005,0.5,-10041.235854472132,-25716.701815251086,15675.465960778954,69029.30561711272,-105002.32320829137,0.21450216155668,0.78549783844332,0.2682932328310784,1,0.2682932328310784,0.2701812422250159,0.43056962503924406,0.16227639220816564
1,300,0.015,w005,0.5,-13087.246235338956,-10838.496214737435,-2248.750020601521,51105.08963573225,-94455.9422767409,0.27110079916177143,0.7288992008382286,0.06072944060695784,1,0.06072944060695784,0.2370664546852352,0.37973519231707026,0.3190057517101124
2,350,0.0175,w005,0.5,-21932.406152221352,-12593.315856740086,-9339.090295481266,44014.749360852504,-98224.53680579562,0.2972969180214035,0.7027030819785964,-0.07171602409348227,0,-0.07171602409348227,0.21158046760706303,0.16185068158246174,0.233566705675944
3,400,0.02,w005,0.5,-6866.041337072475,-8442.323433508489,1576.2820964360144,54930.12175276979,-91048.2932553548,0.25787710593692625,0.7421228940630737,0.12207348896401643,1,0.12207348896401643,0.20979253061290798,0.42605142610443675,0.3039779371404203
4,450,0.0225,w005,0.5,-3312.483918073027,-24086.952998437715,20774.469080364688,74128.30873669847,-102314.201443043,0.2007942153404908,0.7992057846595092,0.26257482277682237,1,0.26257482277682237,0.235557531567581,0.3908695846340215,0.12829476185719912
5,500,0.025,w005,0.5,-22030.060917822386,-3588.3858368544898,-18441.675080967896,34912.16457536588,-92090.56316784234,0.33408160093599637,0.6659183990640036,-0.20592852268005404,0,-0.20592852268005404,0.27510080799694103,0.20910996221547937,0.4150384848955334
6,550,0.0275,w005,0.5,-21018.875551240697,-3084.9914559614226,-17933.884095279274,35419.95556105451,-91418.0695313503,0.3319392557155971,0.6680607442844029,-0.26679767719375,0,-0.26679767719375,0.3057240092966745,0.13283519700187765,0.39963287419562765
7,600,0.03,w005,0.5,-4121.236700355967,-24149.377760696105,20028.14106034014,73381.98071667392,-102527.20874235817,0.20273838412198425,0.7972616158780157,0.25259191321629293,1,0.25259191321629293,0.3233276200469167,0.4353617440911476,0.18276983087485466
8,650,0.0325,w005,0.5,3987.508110349354,-22673.727347000662,26661.235457350016,80015.0751136838,-99762.58393014714,0.18617873976872895,0.8138212602312711,0.3020143267263413,1,0.3020143267263413,0.3348499003362991,0.5060614926966606,0.20404716597031927
9,700,0.035,w005,0.5,-17116.604335292886,-15796.680764407673,-1319.9235708852138,52033.91608544857,-99163.84255344051,0.26783126943798374,0.7321687305620163,-0.03867146686506895,0,-0.03867146686506895,0.33037975253072155,0.2301366339401788,0.26880810080524775
10,750,0.0375,w005,0.5,-16814.74941150059,3643.9385611792204,-20458.68797267981,32895.15168365396,-85540.74280600615,0.34269248562034704,0.657307514379653,-0.19486484921285138,0,-0.19486484921285138,0.3056347842231278,0.23675931045783313,0.4316241596706845
11,800,0.04,w005,0.5,-19644.674631979877,-19883.203015659587,238.5283836797098,53592.36804001348,-102837.18538319871,0.26242970444051444,0.7375702955594856,3.296209888828394e-05,1,3.296209888828394e-05,0.2656741582564691,0.22285335408592363,0.22282039198703535
12,850,0.0425,w005,0.5,-20928.22177034556,-11561.084301591185,-9367.137468754376,43986.702187579394,-97200.64510265333,0.29740487275515226,0.7025951272448477,-0.10470741519869417,0,-0.10470741519869417,0.21705685496745816,0.22579332630384422,0.3305007415025384
13,900,0.045,w005,0.5,-22474.98657500647,-7390.791979443704,-15084.194595562767,38269.64506077101,-94794.87866451647,0.3201109569941071,0.6798890430058929,-0.1606474459662478,0,-0.1606474459662478,0.17845246393577122,0.18592443714499624,0.34657188311124404
14,950,0.0475,w005,0.5,-23562.797993584663,-21279.269629505703,-2283.5283640789603,51070.31129225482,-104906.14626957168,0.27122395079620365,0.7287760492037964,-0.0036220868035124476,0,-0.0036220868035124476,0.19203336642159585,0.18453288218765243,0.18815496899116488
15,1000,0.05,w005,0.5,-17609.38215092456,-4844.45601497075,-12764.92613595381,40588.91352037997,-91517.03846057982,0.3107326467107632,0.6892673532892368,-0.0928043281079573,0,-0.0928043281079573,0.23851033281783385,0.29570203730469957,0.3885063654126569
16,1050,0.0525,w005,0.5,-21034.292468514454,-22825.49209692931,1791.1996284148554,55145.03928474862,-105376.11746306547,0.2571529238263165,0.7428470761736835,0.01847970722336703,1,0.01847970722336703,0.28495894661862387,0.19218432096660648,0.17370461374323945
17,1100,0.055,w005,0.5,-10378.412281358702,-11823.238250439033,1444.8259690803316,54798.665625414105,-94463.1367688266,0.2583210417781536,0.7416789582218464,0.03629715693097357,1,0.03629715693097357,0.32347836082572334,0.3566917939432546,0.32039463701228105
18,1150,0.0575,w005,0.5,-18128.326389184258,-18744.86729181203,616.5409026277703,53970.380558961544,-101599.8927708664,0.2611354087341681,0.7388645912658319,-0.016844671635702024,0,-0.016844671635702024,0.3518077690302664,0.26422727792311435,0.28107194955881637
19,1200,0.06,w005,0.5,-19684.712078026256,-22380.636418182326,2695.9243401560707,56049.76399648985,-104699.98100034035,0.25412623504746756,0.7458737649525324,-0.0060949963669233165,0,-0.0060949963669233165,0.36387530713686334,0.20536468074882552,0.21145967711574884
20,1250,0.0625,w005,0.5,-19421.618252100314,-8021.347470394827,-11400.270781705487,41953.56887462829,-94273.58877790149,0.3053205384491765,0.6946794615508235,-0.16298103187208798,0,-0.16298103187208798,0.34805806365031705,0.1713935005072398,0.3343745323793278
21,1300,0.065,w005,0.5,-21348.174709812447,-12807.445559553787,-8540.72915025866,44813.110506075114,-98202.5390009278,0.2942382287837547,0.7057617712162453,-0.16542157995017295,0,-0.16542157995017295,0.3115311618872023,0.1537870430852584,0.31920862303543135
22,1350,0.0675,w005,0.5,-22163.408653827133,-23990.900199073898,1827.4915452467649,55181.33120158054,-106532.19520832803,0.2570308321467344,0.7429691678532656,0.0007245601239455612,1,0.0007245601239455612,0.2525630464521189,0.17491738528438783,0.17419282516044227
23,1400,0.07,w005,0.5,-24289.312139228223,-7163.035971120287,-17126.276168107936,36227.563488225846,-95229.40626470011,0.32855341469467403,0.671446585305326,-0.22288388217175684,0,-0.22288388217175684,0.18254359008692497,0.14316780955425643,0.36605169172601326
24,1450,0.0725,w005,0.5,-19240.859266078653,-13359.779665272954,-5881.079600805699,47472.76005552808,-97985.65617309851,0.2842477444873055,0.7157522555126945,-0.07494813903682973,0,-0.07494813903682973,0.17876991702890163,0.15487107492994656,0.2298192139667763
25,1500,0.075,w005,0.5,-16757.573043753557,-17236.714569057833,479.141525304276,53832.98118163805,-100127.65215173605,0.2616051406312669,0.7383948593687331,0.0872983422541678,1,0.0872983422541678,0.1832629447707061,0.3160970252979657,0.22879868304379788
26,1550,0.0775,w005,0.5,-13140.825463562569,-22814.16682919882,9673.341365636252,63027.18102197002,-103438.9086374396,0.23195660042773403,0.768043399572266,0.1540058470194239,1,0.1540058470194239,0.19974385934661384,0.2967652610165664,0.1427594139971425
27,1600,0.08,w005,0.5,-23571.957689094015,-14562.522971765871,-9009.434717328144,44344.404939005624,-100095.94718614715,0.2960306028368123,0.7039693971631877,-0.14847416744757108,0,-0.14847416744757108,0.24867114002123908,0.14925019334914447,0.29772436079671555
28,1650,0.0825,w005,0.5,-20522.806556701573,-10332.522508364513,-10190.28404833706,43163.555607996714,-96218.19931960577,0.30058828244622293,0.6994117175537771,-0.19430547284400201,0,-0.19430547284400201,0.3053163640327264,0.13007494305065403,0.32438041589465605
29,1700,0.085,w005,0.5,-9990.886505415805,-18656.4476343674,8665.561128951595,62019.40078528537,-99516.49677888514,0.23503188743200815,0.7649681125679919,0.1503315637603728,1,0.1503315637603728,0.3503085592796796,0.3091832961511941,0.15885173239082132
30,1750,0.08750000000000001,w005,0.5,-1681.3716044670691,-18541.72531047288,16860.35370600581,70214.19336233957,-97575.13152783633,0.21122697966420328,0.7887730203357968,0.23038971916933063,1,0.23038971916933063,0.37670500354605513,0.4221660776924274,0.1917763585230968
31,1800,0.09,w005,0.5,-10975.118369998112,-20138.541520048344,9163.423150050232,62517.262806384,-100881.95714511396,0.23350735850320148,0.7664926414967985,0.11552443385573366,1,0.11552443385573366,0.38410757909672927,0.29954453102513595,0.1840200971694023
32,1850,0.0925,w005,0.5,-13650.8671598832,-14497.141205966394,846.2740460831938,54200.11370241697,-97292.26527638441,0.26035183951460705,0.739648160485393,-0.0014738854596435536,0,-0.0014738854596435536,0.37728819014526327,0.28845192358413047,0.289925809043774
33,1900,0.095,w005,0.5,-18948.277031961698,-21413.7228051845,2465.445773222804,55819.28542955658,-103791.7264630148,0.25489393451360265,0.7451060654863974,-0.003373352594383483,0,-0.003373352594383483,0.36118635696207596,0.19967193529848026,0.20304528789286375
34,1950,0.0975,w005,0.5,-15648.863760128448,-19864.698001375138,4215.83424124669,57569.67389758047,-101801.61010875652,0.2491207432001034,0.7508792567998965,0.03911503838722452,1,0.03911503838722452,0.33966228753624944,0.3001485447310422,0.26103350634381767
35,2000,0.1,w005,0.5,-18549.890836382037,-24292.528024731146,5742.637188349108,59096.47684468288,-105852.85707041953,0.24419203810741918,0.7558079618925808,0.0703221714041414,1,0.0703221714041414,0.3165450638901582,0.273209678431272,0.20288750702713057
36,2050,0.10250000000000001,w005,0.5,-22059.153277138397,-20153.208803828602,-1905.9444733097953,51447.89518302398,-103677.92773510035,0.26988972831980984,0.7301102716801902,-0.09951742315745503,0,-0.09951742315745503,0.29306910297795735,0.12050734241114607,0.2200247655686011
37,2100,0.105,w005,0.5,-19464.456368115236,-15215.390173529157,-4249.066194586079,49104.773461747696,-99382.26448203242,0.2782696661783788,0.7217303338216212,-0.04567736012106283,0,-0.04567736012106283,0.27149215577557384,0.21799833658998402,0.26367569671104685
38,2150,0.1075,w005,0.5,-11567.247644456673,-19584.37471949376,8017.127075037088,61370.96673137086,-100597.47439054716,0.2370330077071598,0.7629669922928402,0.1300630387157715,1,0.1300630387157715,0.2444214815287148,0.2637798984147961,0.1337168596990246
39,2200,0.11,w005,0.5,-16118.231264931721,-13158.310762865305,-2959.920502066416,50393.919154267365,-96969.45359588572,0.2736295628549668,0.7263704371450332,0.017941991833628018,1,0.017941991833628018,0.20553406050215756,0.2634247176489334,0.24548272581530536
40,2250,0.1125,w005,0.5,-19694.92271839299,-13564.364785536949,-6130.557932856042,47223.28172347773,-98261.27015676002,0.28517180481334126,0.7148281951866587,-0.06367752598414707,0,-0.06367752598414707,0.17285653012759386,0.12208880570974152,0.1857663316938886
41,2300,0.115,w005,0.5,-18524.44993587524,-17937.300875362125,-587.1490605131148,52766.69059582066,-101109.1395224085,0.2652783431440872,0.7347216568559127,0.02956956913763764,1,0.02956956913763764,0.19932494406152684,0.22108843418049484,0.1915188650428572
42,2350,0.11750000000000001,w005,0.5,-16113.777981909352,-21306.002101954065,5192.224120044713,58546.063776378476,-103001.22288165765,0.24595738845489712,0.7540426115451029,0.11288999454001095,1,0.11288999454001095,0.24759758259231238,0.2872755440424264,0.17438554950241544
43,2400,0.12,w005,0.5,-20767.16212855003,-22057.32265875861,1290.160530208581,54644.000186542355,-104737.21496713869,0.2588443135361823,0.7411556864638177,-0.014404718534885036,0,-0.014404718534885036,0.29198502726614056,0.20469774272042202,0.21910246125530705
44,2450,0.1225,w005,0.5,-18683.835723029166,-15783.293166686155,-2900.542556343011,50453.29709999076,-99578.1947325409,0.27341758497198165,0.7265824150280183,-0.1039873878359292,0,-0.1039873878359292,0.32674128103283023,0.19545811976843458,0.2994455076043638
45,2500,0.125,w005,0.5,-11793.029462891147,-19885.364830188973,8092.335367297826,61446.1750236316,-100880.6464168112,0.2368000067378927,0.7631999932621073,0.07789229039622866,1,0.07789229039622866,0.34732776132005805,0.28465201242909743,0.20675972203286877
