frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,2100,0.21,p033,0.064,-38745.3433753385,8116.400681359839,-46861.74405669834,-46861.74405669834,-38745.35191108414,0.9999998178526495,1.8214735059141063e-07,-0.07164142681250936,0,0.12206501070561372,0.19370643751812308
1,2200,0.22,p033,0.064,-38893.545584884734,8057.059291943122,-46950.604876827856,-46950.604876827856,-38893.55410447523,0.9999998185414771,1.8145852287432263e-07,-0.07149678175754352,0,0.1219684403228085,0.19346522208035202
2,2300,0.23,p033,0.064,-38730.43303664008,9960.371516654879,-48690.80455329496,-48690.80455329496,-38730.44125174222,0.9999998312802707,1.6871972924326073e-07,-0.07587734810431601,0,0.12207775302913987,0.19795510113345588
3,2400,0.24,p033,0.064,-38764.697277548985,8583.162770227209,-47347.860047776194,-47347.860047776194,-38764.70572565896,0.9999998215736265,1.7842637345388823e-07,-0.07141044795915284,0,0.12355945017924545,0.1949698981383983
4,2500,0.25,p033,0.064,-38743.32021880362,11588.648916299135,-50331.96913510276,-50331.96913510276,-38743.32816603764,0.999999842103704,1.578962960935293e-07,-0.06974667676472646,0,0.1252872016311717,0.19503387839589817
5,2600,0.26,p033,0.064,-38666.95113310896,8083.4558200153115,-46750.40695312427,-46750.40695312427,-38666.95968918265,0.9999998169840412,1.8301595888781108e-07,-0.06991372655036304,0,0.12561945025547985,0.1955331768058429
6,2700,0.27,p033,0.064,-38688.717400073336,7063.572623966407,-45752.29002403974,-45752.29002403974,-38688.72614280345,0.9999998089117121,1.9108828791525312e-07,-0.07244978053872819,0,0.12432536440001007,0.19677514493873827
7,2800,0.28,p033,0.064,-38651.179404115566,6749.8334572242165,-45401.01286133978,-45401.01286133978,-38651.18821448999,0.9999998059432941,1.9405670592664848e-07,-0.0736019840048588,0,0.12325714630722888,0.19685913031208768
8,2900,0.29,p033,0.064,-38617.34066589482,6449.996848087903,-45067.337513982726,-45067.337513982726,-38617.349541500604,0.999999803059094,1.969409060276206e-07,-0.07194712702686006,0,0.12137411028548174,0.1933212373123418
9,3000,0.3,p033,0.064,-38507.30497977164,14643.910776942648,-53151.215756714286,-53151.215756714286,-38507.31250546861,0.9999998584097329,1.4159026712201594e-07,-0.07234199272124865,0,0.12029196076751479,0.19263395348876344
