frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p019,-0.048,-38510.720541657734,8810.128116938635,-47320.84865859637,-47320.84865859637,-38510.72899459,0.9999998213698722,1.7863012785612753e-07,-0.09864248892121229,0,0.12031325015725637,0.21895573907846866
1,1200,0.12,p019,-0.048,-38421.7992193854,8746.149832892872,-47167.94905227827,-47167.94905227827,-38421.80769971868,0.999999820209901,1.7979009903079657e-07,-0.09850284424609496,0,0.12075126163062269,0.21925410587671765
2,1300,0.13,p019,-0.048,-38374.9438653659,-9282.20891645734,-29092.73494890856,-29092.73494890856,-38374.95761449645,0.9999995274037459,4.725962541307638e-07,-0.0978998550028874,0,0.1191095840822229,0.2170094390851103
3,1400,0.14,p019,-0.048,-38433.75654863825,-9754.546491537214,-28679.210057101038,-28679.210057101038,-38433.77049601702,0.9999995136768002,4.86323199822003e-07,-0.09866034324028902,0,0.11629650450681117,0.2149568477471002
4,1500,0.15,p019,-0.048,-38337.614812643675,7171.497331937309,-45509.112144580984,-45509.112144580984,-38337.623602090534,0.9999998068640972,1.9313590282621362e-07,-0.10663175853747969,0,0.11328186043777622,0.2199136189752559
5,1600,0.16,p019,-0.048,-38398.78372381712,175.7395104141615,-38574.52323423128,-38574.52323423128,-38398.79409335273,0.9999997311819002,2.6881809983558824e-07,-0.10174672464920845,0,0.10986021697057172,0.21160694161978016
6,1700,0.17,p019,-0.048,-38361.8066072308,-9708.825547048327,-28652.981060182472,-28652.981060182472,-38361.82056737701,0.9999995127860315,4.87213968558553e-07,-0.1100737765727121,0,0.10872575017476376,0.21879952674747585
7,1800,0.18,p019,-0.048,-38313.19772323474,-157.17350616003387,-38156.02421707471,-38156.02421707471,-38313.20820650438,0.99999972525272,2.7474728009346805e-07,-0.10144333822053149,0,0.10758930448744326,0.20903264270797475
8,1900,0.19,p019,-0.048,-38303.14703670121,13787.454172766069,-52090.60120946728,-52090.60120946728,-38303.15471562854,0.9999998525852095,1.4741479048563377e-07,-0.11057943691737739,0,0.10828513045709688,0.21886456737447427
9,2000,0.2,p019,-0.048,-38352.71740416577,3541.378205831803,-41894.095609997574,-41894.095609997574,-38352.726952048426,0.9999997720948939,2.2790510606496284e-07,-0.1030019465484486,0,0.10957441359939141,0.21257636014784
10,2100,0.21,p019,-0.048,-38295.99608022862,-9387.462823381065,-28908.533256847557,-28908.533256847557,-38296.0099169669,0.999999521361914,4.786380859989059e-07,-0.11262459705646878,0,0.111039763735952,0.22366436079242077
11,2200,0.22,p019,-0.048,-38273.00649269152,-1822.1548175194475,-36450.851675172074,-36450.851675172074,-38273.01746636871,0.9999996989461131,3.010538869863133e-07,-0.09850986375798322,0,0.11180674406624656,0.21031660782422978
12,2300,0.23,p019,-0.048,-38361.13179015508,6110.105225677631,-44471.23701583271,-44471.23701583271,-38361.14078473103,0.9999997977440495,2.0225595054323975e-07,-0.10462232394698255,0,0.11280773711660473,0.21743006106358728
13,2400,0.24,p019,-0.048,-38395.37253326838,-2903.0686717949866,-35492.303861473396,-35492.303861473396,-38395.3838033137,0.9999996824652971,3.1753470286499663e-07,-0.09796620934655242,0,0.11521986307205473,0.21318607241860715
14,2500,0.25,p019,-0.048,-38323.26277264059,-2609.2196802808903,-35714.0430923597,-35714.0430923597,-38323.27397271317,0.9999996863960341,3.13603965851339e-07,-0.09742296390403006,0,0.11818235009097376,0.21560531399500382
15,2600,0.26,p019,-0.048,-38268.1743176773,4814.963440275431,-43083.13775795273,-43083.13775795273,-38268.183602050136,0.999999784501099,2.1549890089067603e-07,-0.10045450866143645,0,0.12071220128946393,0.22116670995090038
16,2700,0.27,p019,-0.048,-38215.17593294362,-5125.333176779881,-33089.842756163736,-33089.842756163736,-38215.18802124083,0.9999996346828098,3.6531719016519304e-07,-0.09602034060064848,0,0.12038500702973173,0.21640534763038022
17,2800,0.28,p019,-0.048,-38285.15111270387,-13003.067848862935,-25282.083263840934,-25282.083263840934,-38285.166934174966,0.9999993742030222,6.257969777379024e-07,-0.10011727219385438,0,0.1193505074191856,0.21946777961303998
18,2900,0.29,p019,-0.048,-38329.56468624994,-4918.3094659115595,-33411.25522033838,-33411.25522033838,-38329.5766582592,0.9999996416776145,3.5832238559629914e-07,-0.1007222357541298,0,0.11539000943716159,0.21611224519129138
19,3000,0.3,p019,-0.048,-38147.087167990016,11306.139504213294,-49453.22667220331,-49453.22667220331,-38147.09525643968,0.9999998364424818,1.6355751814023378e-07,-0.10136416279282477,0,0.11253201132306777,0.21389617411589254
