frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,donor_h,h_acceptor
0,30000,3.0,u040,-22000.0,-34524.29258456404,-12472.164926166792,-22052.12765839725,-22052.12765839725,-34524.31072338843,0.999999177458301,8.225416989193768e-07,0.1079150955945538,0.30999401842994645
1,40000,4.0,u040,-22000.0,-33860.00931703983,-10876.286213341024,-22983.72310369881,-22983.72310369881,-33860.02672064739,0.9999992427866833,7.572133166600103e-07,0.11314140024350344,0.3160548176246748
2,50000,5.0,u040,-22000.0,-33713.469000425364,-620.6096617286094,-33092.859338696755,-33092.859338696755,-33713.48108762066,0.9999996347494078,3.6525059221581557e-07,0.10956665271091204,0.25936790701641305
3,60000,6.0,u040,-22000.0,-33552.26970825638,-4274.026686861325,-29278.243021395057,-29278.243021395057,-33552.283370271994,0.999999533373541,4.6662645897255217e-07,0.11134607838676477,0.2822827808268816
4,70000,7.0,u040,-22000.0,-33655.82833413576,-3265.1148568276258,-30390.713477308134,-30390.713477308134,-33655.84149604547,0.9999995669105196,4.3308948038944806e-07,0.11518612496976258,0.25322588227962817
5,80000,8.0,u040,-22000.0,-33415.8240578261,-5711.734790208604,-27704.0892676175,-27704.0892676175,-33415.83849612031,0.9999994788394226,5.2116057730478e-07,0.10892710229765137,0.27380664857169096
6,90000,9.0,u040,-22000.0,-33460.03833876466,-10900.445926230488,-22559.59241253417,-22559.59241253417,-33460.056069567516,0.9999992140471927,7.859528072251543e-07,0.11118865377288913,0.2949165019549367
7,100000,10.0,u040,-22000.0,-33333.44801345625,-11412.063107502618,-21921.38490595363,-21921.38490595363,-33333.46626046339,0.9999991676175184,8.323824816636183e-07,0.11226908714494617,0.3329765242012897
8,110000,11.0,u040,-22000.0,-33082.29119401597,-3770.147608841071,-29312.143585174897,-29312.143585174897,-33082.30484023098,0.9999995344522565,4.6554774352225436e-07,0.11123228559459485,0.3141375489190493
9,120000,12.0,u040,-22000.0,-33180.41060769491,-7575.8251264221035,-25604.585481272807,-25604.585481272807,-33180.426229887125,0.9999993898681483,6.101318516527066e-07,0.11426157728865022,0.30572245247408675
10,130000,13.0,u040,-22000.0,-33469.46364772061,-9757.663964280626,-23711.799683439982,-23711.799683439982,-33469.48051694693,0.9999992885735141,7.114264858887331e-07,0.10462464504537829,0.3172500194178737
11,140000,14.0,u040,-22000.0,-33372.10500410019,1072.7140056828794,-34444.81900978307,-34444.81900978307,-33372.116616873216,0.9999996628588703,3.3714112973592947e-07,0.10941450920634853,0.2605826339716193
12,150000,15.0,u040,-22000.0,-33442.36137885973,-3185.606167514692,-30256.755211345037,-30256.755211345037,-33442.37459904221,0.9999995630671288,4.3693287127277713e-07,0.11168487171161623,0.2829287401009168
13,160000,16.0,u040,-22000.0,-33111.930382452236,-5494.0602267876675,-27617.87015566457,-27617.87015566457,-33111.94486582072,0.9999994755803683,5.244196316644967e-07,0.11213112983161362,0.2671717111336433
