frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,donor_h,h_acceptor
0,2200,0.22,u011,-18250.0,-39057.83151728395,-10347.986921421369,-28709.84459586258,-28709.84459586258,-39057.84544978033,0.9999995147140971,4.852859029069734e-07,0.11247036953511119,0.3162760778049396
1,2400,0.24,u011,-18250.0,-39108.702832434414,-8363.465788222471,-30745.237044211943,-30745.237044211943,-39108.715842574165,0.999999576840838,4.2315916204405113e-07,0.112158132154936,0.32399811623815306
2,2600,0.26,u011,-18250.0,-38949.11605670641,-8427.937678521092,-30521.178378185316,-30521.178378185316,-38949.129162354664,0.9999995706051437,4.293948562827943e-07,0.10916789625919968,0.3266075146675929
3,2800,0.28,u011,-18250.0,-38958.893551685964,-12874.294248297927,-26084.599303388037,-26084.599303388037,-38958.908886395926,0.9999994121170215,5.878829785754824e-07,0.10647866089529204,0.32313378362012996
4,3000,0.3,u011,-18250.0,-38861.94983303017,-10121.67870135873,-28740.27113167144,-28740.27113167144,-38861.96375077662,0.9999995157410695,4.842589305664724e-07,0.1091950930736526,0.31675537622532957
5,3200,0.32,u011,-18250.0,-38748.76994261492,-10259.542371447926,-28489.227571166994,-28489.227571166994,-38748.78398300271,0.9999995071690199,4.928309801366382e-07,0.11287485354052601,0.3280618476733084
6,3400,0.34,u011,-18250.0,-38833.2795819586,-11157.954405599507,-27675.325176359096,-27675.325176359096,-38833.294035259096,0.9999994777555347,5.222444653396607e-07,0.10928674569786304,0.314142190583121
7,3600,0.36,u011,-18250.0,-38673.003308980784,-10661.524773252895,-28011.47853572789,-28011.47853572789,-38673.0175888338,0.9999994902147549,5.097852451285689e-07,0.10824758200818316,0.3155649448209504
8,3800,0.38,u011,-18250.0,-38692.053380064055,-12458.562606875814,-26233.49077318824,-26233.49077318824,-38692.06862774005,0.9999994187712797,5.812287202089372e-07,0.10977407992879867,0.3161791221281353
9,4000,0.4,u011,-18250.0,-38711.823092931445,-16449.09444358296,-22262.728649348486,-22262.728649348486,-38711.84106016644,0.9999991929468183,8.070531817283566e-07,0.11003871483690406,0.31319934888054746
10,4200,0.42,u011,-18250.0,-38567.2206661267,-13049.91771535753,-25517.302950769168,-25517.302950769168,-38567.23634175492,0.999999385687077,6.14312922975202e-07,0.11079767908049336,0.31567345340145847
