frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,2100,0.21,u005,-39500.0,-38542.200427567994,-1990.0278524683963,-36552.1725750996,-36552.1725750996,-38542.211370826684,0.9999997006128125,2.993871874301668e-07,-0.1496868107242214,0,0.11171583719044277,0.26140264791466417
1,2200,0.22,u005,-39500.0,-38491.38739944695,-10043.44113005497,-28447.946269391978,-28447.946269391978,-38491.40146020896,0.9999995057376732,4.942623267889523e-07,-0.15094374189753473,0,0.11107867252702693,0.26202241442456164
2,2300,0.23,u005,-39500.0,-38579.96876248813,3936.2161864480586,-42516.18494893619,-42516.18494893619,-38579.978170667906,0.9999997787154322,2.2128456783621075e-07,-0.1436213583080893,0,0.10823838636018211,0.25185974466827143
3,2400,0.24,u005,-39500.0,-38497.5401058241,-6763.011890966853,-31734.528214857244,-31734.528214857244,-38497.552710386495,0.9999996028126745,3.971873254737801e-07,-0.14607435342080705,0,0.10790855694375012,0.25398291036455717
4,2500,0.25,u005,-39500.0,-38434.37047438984,5464.668805846828,-43899.03928023667,-43899.03928023667,-38434.37958620467,0.9999997924371196,2.0756288049428306e-07,-0.15051989869878496,0,0.1079756201964951,0.25849551889528005
5,2600,0.26,u005,-39500.0,-38445.948936488014,-11188.678492854291,-27257.270443633723,-27257.270443633723,-38445.963611463834,0.9999994616130017,5.383869983166534e-07,-0.1370408380034941,0,0.10967935565886741,0.2467201936623615
6,2700,0.27,u005,-39500.0,-38400.09549328897,6631.43975580312,-45031.53524909209,-45031.53524909209,-38400.10437595128,0.9999998027458145,1.9725418554106255e-07,-0.1424700635992179,0,0.1123405344367924,0.2548105980360103
7,2800,0.28,u005,-39500.0,-38378.52286746222,-9350.238796745893,-29028.284070716327,-29028.284070716327,-38378.53664711965,0.9999995253028284,4.7469717151527036e-07,-0.15395121170056647,0,0.11222759637436414,0.2661788080749306
8,2900,0.29,u005,-39500.0,-38301.25474194018,7346.218798962189,-45647.47354090237,-45647.47354090237,-38301.26350474548,0.9999998080331449,1.9196685513422906e-07,-0.15533165479695576,0,0.11084618362717842,0.26617783842413417
9,3000,0.3,u005,-39500.0,-38285.64474971744,-9474.858394251816,-28810.78635546562,-28810.78635546562,-38285.65863339983,0.9999995181086403,4.818913597604002e-07,-0.14636323637822485,0,0.10824815191840277,0.2546113882966276
