frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p000,-0.2,-36304.80289751061,2601.6329347766878,-38906.4358322873,-38906.4358322873,-36304.81317858329,0.9999997357489314,2.642510685268995e-07,-0.1916869901305046,0,0.10755237682144674,0.29923936695195136
1,1200,0.12,p000,-0.2,-36474.60495287308,-4881.797011842398,-31592.807941030682,-31592.807941030682,-36474.61761397748,0.9999995992412489,4.0075875107348224e-07,-0.18504191235129358,0,0.10650105051563369,0.29154296286692727
2,1300,0.13,p000,-0.2,-36476.24849516133,-13085.504710870271,-23390.74378429106,-23390.74378429106,-36476.26559593039,0.9999992689097785,7.310902215285076e-07,-0.19058535597444767,0,0.10700176192820485,0.2975871179026525
3,1400,0.14,p000,-0.2,-36434.669258803886,-5524.250469330436,-30910.41878947345,-30910.41878947345,-36434.682199418996,0.9999995813513765,4.1864862349028087e-07,-0.20223652337354164,0,0.10849211468395413,0.3107286380574958
4,1500,0.15,p000,-0.2,-36460.21342178341,1226.587397834286,-37686.800819617696,-37686.800819617696,-36460.224035576,0.9999997183685965,2.8163140358694605e-07,-0.20331851775064103,0,0.10934167517204658,0.3126601929226876
5,1600,0.16,p000,-0.2,-36462.73054436635,-6590.061338733678,-29872.669205632672,-29872.669205632672,-36462.74393452636,0.9999995517592379,4.48240762063179e-07,-0.19663910740985607,0,0.10829939501690256,0.30493850242675863
6,1700,0.17,p000,-0.2,-36390.63083308516,-9885.13235479567,-26505.49847828949,-26505.49847828949,-36390.64592428492,0.9999994306395488,5.693604512302386e-07,-0.19736429421355567,0,0.10863544608972725,0.3059997403032829
7,1800,0.18,p000,-0.2,-36446.97530761961,1231.6930228065467,-37678.66833042615,-37678.66833042615,-36446.98592370306,0.9999997182470097,2.817529902165994e-07,-0.20011334032497097,0,0.1087802758795083,0.30889361620447925
8,1900,0.19,p000,-0.2,-36514.3105920064,6656.829997017252,-43171.14058902365,-43171.14058902365,-36514.319857453374,0.9999997853787768,2.146212232934097e-07,-0.19621648286953447,0,0.10876873135278868,0.30498521422232316
9,2000,0.2,p000,-0.2,-36507.117514331156,-8694.536541231762,-27812.580973099393,-27812.580973099393,-36507.131896304316,0.9999994828973873,5.171026127848144e-07,-0.1986415133392715,0,0.10906593128925253,0.307707444628524
10,2100,0.21,p000,-0.2,-36450.413119556644,-11790.701555110369,-24659.711564446276,-24659.711564446276,-36450.42934033586,0.9999993422162365,6.577837635135531e-07,-0.2046707886398787,0,0.10999155751399715,0.31466234615387584
11,2200,0.22,p000,-0.2,-36488.35269559341,-3516.3558945640398,-32971.99680102937,-32971.99680102937,-36488.36482709564,0.9999996320667692,3.6793323071604433e-07,-0.19827252968868891,0,0.10924534491657283,0.30751787460526175
12,2300,0.23,p000,-0.2,-36548.947171503416,421.88330482135643,-36970.83047632477,-36970.83047632477,-36548.95799084066,0.9999997073549398,2.926450601292707e-07,-0.1916117002833761,0,0.10846712610886422,0.3000788263922403
13,2400,0.24,p000,-0.2,-36558.08622564707,-6785.134310713911,-29772.95191493316,-29772.95191493316,-36558.099660654145,0.9999995487516662,4.512483338658946e-07,-0.20250124618102439,0,0.10953689398781073,0.31203814016883513
14,2500,0.25,p000,-0.2,-36427.530598412326,-5753.017737207498,-30674.51286120483,-30674.51286120483,-36427.54363854867,0.9999995748872912,4.2511270886835817e-07,-0.20400738000324947,0,0.11010932795295963,0.3141167079562091
15,2600,0.26,p000,-0.2,-36352.75680011042,-574.2282251245051,-35778.52857498592,-35778.52857498592,-36352.76797999654,0.9999996875254635,3.124745365234993e-07,-0.19117245101087088,0,0.10854932355586044,0.2997217745667313
16,2700,0.27,p000,-0.2,-36371.16627480023,-10049.764001372125,-26321.402273428102,-26321.402273428102,-36371.18147155019,0.9999994226473097,5.773526903785076e-07,-0.1934898230610984,0,0.10906952170298655,0.30255934476408497
17,2800,0.28,p000,-0.2,-36430.14030305602,-8815.543328453641,-27614.596974602377,-27614.596974602377,-36430.154788141226,0.9999994754560414,5.245439586021305e-07,-0.2034225678829441,0,0.1102374178171741,0.3136599857001182
18,2900,0.29,p000,-0.2,-36323.82230990406,1996.8218710116635,-38320.644180915726,-38320.644180915726,-36323.8327481391,0.9999997276081971,2.7239180289129195e-07,-0.19502846532016466,0,0.10963492232393375,0.3046633876440984
19,3000,0.3,p000,-0.2,-36383.4529355469,1169.4983364931832,-37552.95127204008,-37552.95127204008,-36383.46358717009,0.9999997163573892,2.836426108432377e-07,-0.19027307727899995,0,0.10874819150004926,0.2990212687790492
