frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,2100,0.21,u018,-33000.0,-38901.76732433576,-6123.713189121889,-32778.05413521387,-32778.05413521387,-38901.77952761816,0.9999996276998853,3.7230011468158963e-07,-0.1493972673170982,0,0.10780676146985715,0.25720402878695536
1,2200,0.22,u018,-33000.0,-38765.167455689516,-6256.6133505235775,-32508.55410516594,-32508.55410516594,-38765.17976013859,0.9999996215014755,3.7849852457805255e-07,-0.1509243252218794,0,0.10829921398860867,0.2592235392104881
2,2300,0.23,u018,-33000.0,-38811.52327963506,-8792.397530005604,-30019.125749629457,-30019.125749629457,-38811.53660446756,0.9999995561222941,4.43877705924578e-07,-0.14743442917822625,0,0.1092314485959016,0.25666587777412786
3,2400,0.24,u018,-33000.0,-38789.089945154614,-4419.908245882485,-34369.18169927213,-34369.18169927213,-38789.10158348421,0.9999996613733252,3.3862667481177056e-07,-0.14228624999192066,0,0.11137656801489867,0.25366281800681934
4,2500,0.25,u018,-33000.0,-38771.94756137801,-5592.841071717994,-33179.106489660015,-33179.106489660015,-38771.95961715338,0.9999996366458328,3.633541671432816e-07,-0.14688615204136982,0,0.11094920443952752,0.25783535648089734
5,2600,0.26,u018,-33000.0,-38701.847870246595,-13850.632699419017,-24851.215170827578,-24851.215170827578,-38701.863966028555,0.9999993523149269,6.476850730741113e-07,-0.13972986826363493,0,0.11068277372399436,0.2504126419876293
6,2700,0.27,u018,-33000.0,-38816.65917495056,-4474.853908647812,-34341.80526630275,-34341.80526630275,-38816.670822557935,0.9999996608332211,3.3916677888434776e-07,-0.14950117375619684,0,0.10851115482276999,0.25801232857896683
7,2800,0.28,u018,-33000.0,-38647.65560632464,-10848.087695173366,-27799.567911151273,-27799.567911151273,-38647.66999503004,0.9999994824131601,5.175868399431849e-07,-0.14752173073637265,0,0.10825068152693956,0.2557724122633122
8,2900,0.29,u018,-33000.0,-38594.4330843355,-5940.349307857599,-32654.0837764779,-32654.0837764779,-38594.4453339473,0.9999996248676676,3.751323324197031e-07,-0.14524690751507663,0,0.10736183387438869,0.2526087413894653
9,3000,0.3,u018,-33000.0,-38545.16309097738,-8458.583237953251,-30086.57985302413,-30086.57985302413,-38545.176385935636,0.9999995581104076,4.418895923619104e-07,-0.13441257774358903,0,0.10892873256249308,0.2433413103060821
10,3100,0.31,u018,-33000.0,-38495.50634375581,-4773.733331330906,-33721.77301242491,-33721.77301242491,-38495.518205524146,0.9999996482462536,3.5175374635265655e-07,-0.15117442584036817,0,0.11211674718020258,0.26329117302057076
11,3200,0.32,u018,-33000.0,-38509.510871380306,-13333.739560163143,-25175.771311217162,-25175.771311217162,-38509.52675966204,0.9999993689066569,6.310933431952215e-07,-0.14977906861894066,0,0.11267398807400272,0.2624530566929434
12,3300,0.33,u018,-33000.0,-38440.664668332116,-1919.6957543373283,-36520.96891399479,-36520.96891399479,-38440.67562094076,0.9999997001009994,2.9989900063309705e-07,-0.14010336396606898,0,0.1111041651167952,0.2512075290828642
13,3400,0.34,u018,-33000.0,-38426.9908036243,-10297.179219144047,-28129.811584480252,-28129.811584480252,-38427.00502340663,0.9999994944947315,5.055052684777017e-07,-0.1446533587715692,0,0.10830271692939432,0.2529560757009635
14,3500,0.35000000000000003,u018,-33000.0,-38405.93010866671,-9527.86181430443,-28878.06829436228,-28878.06829436228,-38405.943960002056,0.9999995203515027,4.796484972535708e-07,-0.1456468829025092,0,0.10821134702936841,0.2538582299318776
15,3600,0.36,u018,-33000.0,-38266.13905452093,-3586.4987246785313,-34679.6403298424,-34679.6403298424,-38266.15058866209,0.9999996674090799,3.3259092019344294e-07,-0.14568151318867814,0,0.10844611600428275,0.2541276291929609
16,3700,0.37,u018,-33000.0,-38292.482749828865,-5562.994396866998,-32729.488352961867,-32729.488352961867,-38292.49497121914,0.9999996265941888,3.7340581116040994e-07,-0.13705401011193258,0,0.1101591053172397,0.2472131154291723
17,3800,0.38,u018,-33000.0,-38256.5677102021,-11219.309483816003,-27037.258226386097,-27037.258226386097,-38256.58250459352,0.9999994528152557,5.471847442928279e-07,-0.14142714777600013,0,0.11105871538858575,0.2524858631645859
18,3900,0.39,u018,-33000.0,-38148.43875120557,-5324.678077245771,-32823.7606739598,-32823.7606739598,-38148.450937495116,0.9999996287360058,3.712639942698992e-07,-0.1439004700306027,0,0.11114980411731597,0.25505027414791864
19,4000,0.4,u018,-33000.0,-38222.498178444715,-7916.023046348098,-30306.475132096617,-30306.475132096617,-38222.51137693857,0.9999995644995896,4.355004104561466e-07,-0.1526914696274107,0,0.11006560095172148,0.26275707057913217
20,4100,0.41000000000000003,u018,-33000.0,-38272.52151610557,-10807.196793288633,-27465.324722816935,-27465.324722816935,-38272.536079916186,0.9999994697388317,5.302611683077885e-07,-0.1432852394818382,0,0.10835934534149422,0.2516445848233324
21,4200,0.42,u018,-33000.0,-38147.552132008044,-2276.8940500243916,-35870.65808198365,-35870.65808198365,-38147.563283179974,0.9999996891285079,3.1087149210407006e-07,-0.14190678521245204,0,0.10793774656326259,0.24984453177571464
22,4300,0.43,u018,-33000.0,-38201.69542623655,-11041.461834688089,-27160.23359154846,-27160.23359154846,-38201.7101536424,0.9999994577590863,5.422409137256778e-07,-0.14760118320394047,0,0.1086749405467339,0.2562761237506744
23,4400,0.44,u018,-33000.0,-38141.75288510232,-8057.737705416483,-30084.01517968584,-30084.01517968584,-38141.766181193976,0.999999558035062,4.419649379805435e-07,-0.155197070539561,0,0.10962983498658203,0.264826905526143
24,4500,0.45,u018,-33000.0,-38164.37676983897,-4498.838688574935,-33665.538081264036,-33665.538081264036,-38164.38865142119,0.9999996470701342,3.5292986583224106e-07,-0.14228925377102158,0,0.1114930721781145,0.2537823259491361
25,4600,0.46,u018,-33000.0,-38108.85519741592,-8567.61227449379,-29541.24292292213,-29541.24292292213,-38108.8687378014,0.9999995416451128,4.58354887156176e-07,-0.14337332087142296,0,0.11140462444359846,0.2547779453150214
26,4700,0.47000000000000003,u018,-33000.0,-38148.18680551069,-6813.173438463302,-31335.013367047388,-31335.013367047388,-38148.19957077849,0.9999995926200111,4.0737998885376214e-07,-0.14035191248261805,0,0.11122347171813193,0.25157538420075
27,4800,0.48,u018,-33000.0,-38178.38973451659,-6117.954575675714,-32060.435158840875,-32060.435158840875,-38178.40221094875,0.9999996108467528,3.8915324723776124e-07,-0.1413216835793073,0,0.1096497836743401,0.2509714672536474
28,4900,0.49,u018,-33000.0,-38115.214454583416,-5217.630917480885,-32897.58353710253,-32897.58353710253,-38115.2266135267,0.9999996304003825,3.6959961746685366e-07,-0.1445560661853547,0,0.10846656422117498,0.25302263040652967
