frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,2100,0.21,u034,-25000.0,-39182.96362045387,-9572.857580961281,-29610.106039492588,-29610.106039492588,-39182.977129349005,0.9999995437745886,4.5622541144929585e-07,-0.21576225673211263,0,0.10861576244378858,0.3243780191759012
1,2200,0.22,u034,-25000.0,-39161.68718449102,-12862.47985876628,-26299.20732572474,-26299.20732572474,-39161.70239406611,0.9999994216723983,5.783276016968486e-07,-0.21262515809769217,0,0.11152538831422494,0.3241505464119171
2,2300,0.23,u034,-25000.0,-39188.35052087816,-13039.396819056012,-26148.953701822145,-26148.953701822145,-39188.365817848375,0.9999994150070977,5.849929023971079e-07,-0.20206822661720045,0,0.11354723811113973,0.3156154647283402
3,2400,0.24,u034,-25000.0,-39161.29985134798,-13661.859245083499,-25499.440606264485,-25499.440606264485,-39161.31553795696,0.9999993848261255,6.15173874563002e-07,-0.20747225262239427,0,0.11330362525660316,0.3207758778789974
4,2500,0.25,u034,-25000.0,-39070.114371440664,-2655.3315606052347,-36414.78281083543,-36414.78281083543,-39070.125355987286,0.99999969834943,3.016505699671157e-07,-0.2153766334575554,0,0.11121447688607514,0.32659111034363053
5,2600,0.26,u034,-25000.0,-39117.217549793655,-17963.7700729903,-21153.447476803354,-21153.447476803354,-39117.23645922404,0.9999991060844056,8.939155944909238e-07,-0.21428141347402352,0,0.10967783357085675,0.32395924704488027
6,2700,0.27,u034,-25000.0,-39021.08985950792,-17735.016754306125,-21286.073105201795,-21286.073105201795,-39021.10865112086,0.9999991171889868,8.828110131808842e-07,-0.21082870586321437,0,0.10848555004154156,0.31931425590475593
7,2800,0.28,u034,-25000.0,-39099.08966240889,-8316.37431584933,-30782.715346559562,-30782.715346559562,-39099.10265670867,0.9999995778706114,4.2212938855534787e-07,-0.21212161650537636,0,0.10810306975212434,0.3202246862575007
8,2900,0.29,u034,-25000.0,-38897.08813142576,-16294.260439667385,-22602.82769175837,-22602.82769175837,-38897.10582831272,0.9999992170510921,7.829489078736707e-07,-0.21410253558062023,0,0.10798093490090296,0.3220834704815232
9,3000,0.3,u034,-25000.0,-38935.93516705884,-8260.76100700139,-30675.174160057446,-30675.174160057446,-38935.94820691406,0.9999995749056202,4.250943798078666e-07,-0.19284516217206837,0,0.107846945162457,0.3006921073345254
10,3100,0.31,u034,-25000.0,-38907.29415244196,-13983.36001875624,-24923.934133685718,-24923.934133685718,-38907.31020126236,0.9999993560888245,6.439111755462967e-07,-0.191146808602529,0,0.10879659411896683,0.29994340272149583
11,3200,0.32,u034,-25000.0,-38860.00648578102,-14292.93256007912,-24567.0739257019,-24567.0739257019,-38860.022767725546,0.9999993372461451,6.627538548520384e-07,-0.19004087980850304,0,0.10855612328899562,0.29859700309749865
12,3300,0.33,u034,-25000.0,-38778.023510784085,-12967.764311255014,-25810.25919952907,-25810.25919952907,-38778.03900848819,0.9999993995532797,6.004467204001607e-07,-0.18570102676944047,0,0.10945914463210724,0.2951601714015477
13,3400,0.34,u034,-25000.0,-38739.62566505905,-13311.549564918503,-25428.076100140548,-25428.076100140548,-38739.641395692815,0.9999993813682859,6.186317141332331e-07,-0.18328748766291897,0,0.1089156286082209,0.2922031162711399
14,3500,0.35000000000000003,u034,-25000.0,-38661.52000411329,-10453.245373506565,-28208.274630606727,-28208.274630606727,-38661.53418434247,0.999999497303004,5.026969960297833e-07,-0.16747931712189051,0,0.10971306178646724,0.27719237890835774
15,3600,0.36,u034,-25000.0,-38781.960721309704,-15878.540247383062,-22903.420473926642,-22903.420473926642,-38781.97818593668,0.9999992374675932,7.625324068283312e-07,-0.17787501413079043,0,0.1110371799151414,0.2889121940459318
16,3700,0.37,u034,-25000.0,-38819.383775511786,-6536.531343766488,-32282.852431745298,-32282.852431745298,-38819.39616598587,0.9999996161905271,3.838094728703112e-07,-0.17220228412112254,0,0.11203056288700775,0.2842328470081303
17,3800,0.38,u034,-25000.0,-38731.966076794604,-15640.14872697278,-23091.817349821824,-23091.817349821824,-38731.983398934906,0.9999992498592012,7.501407988663722e-07,-0.1728062167133288,0,0.11188847005629837,0.28469468676962717
18,3900,0.39,u034,-25000.0,-38646.297106423066,-13934.88656465037,-24711.410541772697,-24711.410541772697,-38646.313293266685,0.9999993449656635,6.55034336605187e-07,-0.17059212845098498,0,0.11056322486161185,0.28115535331259683
19,4000,0.4,u034,-25000.0,-38754.79270422313,-9247.129942029918,-29507.662762193213,-29507.662762193213,-38754.80626001776,0.9999995406012914,4.593987086853879e-07,-0.17123200831316748,0,0.10835874321600053,0.279590751529168
20,4100,0.41000000000000003,u034,-25000.0,-38654.938090660115,-15292.317280517775,-23362.62081014234,-23362.62081014234,-38654.955212014356,0.9999992671486095,7.328513904614198e-07,-0.17459144480325445,0,0.1066994662986394,0.28129091110189386
21,4200,0.42,u034,-25000.0,-38625.31065480912,-5365.836610762752,-33259.474044046365,-33259.474044046365,-38625.32268145316,0.9999996383997134,3.616002865469703e-07,-0.1717952784756167,0,0.10661204650292726,0.278407324978544
