frame,step,time_ps,window_id,lambda,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
0,250,0.0125,w008,0.8,-24328.371480768,-26858.74380595599,2530.372325187989,55884.21198152177,-109220.20510861665,0.2546774396462262,0.7453225603537739,0.015908061005947466,1,0.015908061005947466,0.25388463220780877,0.17095179741447963,0.15504373640853217
1,300,0.015,w008,0.8,-24679.588716707312,-27379.695419102787,2700.1067023954747,56053.946358729256,-109697.97718237963,0.25411232517594484,0.7458876748240552,0.030231210270210196,1,0.030231210270210196,0.24994256501022627,0.18388519257475888,0.1536539823045487
2,350,0.0175,w008,0.8,-23755.795005496475,-26068.44615292509,2312.6511474286162,55666.4908037624,-108485.43519949875,0.2554041384909022,0.7445958615090977,0.024654130607300623,1,0.024654130607300623,0.24820346141324365,0.17707517338750256,0.15242104278020194
3,400,0.02,w008,0.8,-25177.067506719348,-26740.83163310298,1563.7641263836304,54917.6037827174,-109350.02981722246,0.25791934775702224,0.7420806522429777,0.006678578748183173,1,0.006678578748183173,0.2466405426545961,0.16204513314907676,0.1553665544008936
4,450,0.0225,w008,0.8,-24296.564793955615,-26164.951644822584,1868.3868508669693,55222.22650720075,-108695.73811164612,0.2568933220958869,0.7431066779041131,0.006487722021892739,1,0.006487722021892739,0.24250902660471843,0.15736291612087255,0.15087519409897981
5,500,0.025,w008,0.8,-24181.9749156541,-25366.839396647556,1184.8644809934558,54538.70413732723,-108074.00577103965,0.25920114825918217,0.7407988517408178,0.0024711851198984947,1,0.0024711851198984947,0.2371085144373182,0.15824125952357648,0.155770074403678
6,550,0.0275,w008,0.8,-23264.803481237286,-25272.974878121386,2008.1713968840995,55362.01105321787,-107767.88445131904,0.2564238431052533,0.7435761568947468,0.018048282115813635,1,0.018048282115813635,0.23401028616358355,0.16838322284867233,0.1503349407328587
7,600,0.03,w008,0.8,-25297.505697079745,-27051.338463051434,1753.8327659716888,55107.67242230546,-109611.57517669776,0.25727869122006386,0.7427213087799361,0.013030513997136256,1,0.013030513997136256,0.2349107363434568,0.16782126941796585,0.1547907554208296
8,650,0.0325,w008,0.8,-24328.07186749193,-26677.408846246515,2349.3369787545853,55703.176635088355,-109085.03042853356,0.2552815472567217,0.7447184527432783,0.010440496097809115,1,0.010440496097809115,0.23866515297477026,0.16241140681590563,0.1519709107180965
9,700,0.035,w008,0.8,-24721.504677451376,-27113.297635903404,2391.792958452028,55745.632614785805,-109510.08400042047,0.2551397466132104,0.7448602533867896,0.0005980047043875891,1,0.0005980047043875891,0.24333383128859076,0.1539172222526254,0.15331921754823782
10,750,0.0375,w008,0.8,-23566.01945366397,-26044.612079333543,2478.5926256695748,55832.43228200335,-108419.26497248518,0.2548500822219155,0.7451499177780845,-0.006904867202105286,0,-0.006904867202105286,0.24825078859225516,0.14752660949895322,0.1544314767010585
11,800,0.04,w008,0.8,-23911.560628640735,-27070.643326897178,3159.082698256443,56512.92235459021,-109272.64323891225,0.25259041678036803,0.7474095832196319,-0.005775514301276458,0,-0.005775514301276458,0.2543711682743901,0.1434245332704281,0.14920004757170455
12,850,0.0425,w008,0.8,-23842.344800993473,-26646.390869896844,2804.0460689033716,56157.885725237145,-108938.27831571293,0.25376688122714913,0.7462331187728508,-0.01774507000707079,0,-0.01774507000707079,0.2623868714416213,0.1329284430994,0.15067351310647079
13,900,0.045,w008,0.8,-22795.336568587914,-25575.290863198003,2779.9542946100883,56133.79395094387,-107873.29296739734,0.2538469091842315,0.7461530908157685,-0.02208404494820096,0,-0.02208404494820096,0.26997631853401377,0.12836663067399395,0.1504506756221949
14,950,0.0475,w008,0.8,-23924.0734093116,-27025.919100461,3101.8456911493995,56455.68534748317,-109242.38194866921,0.2527797133396452,0.7472202866603548,-0.012938669775254402,0,-0.012938669775254402,0.27251105549604027,0.13520082290465174,0.14813949267990614
15,1000,0.05,w008,0.8,-24038.32992383982,-26495.421574574546,2457.0916507347247,55810.9313070685,-108875.55476396641,0.2549218041719489,0.7450781958280511,-0.011448062303743956,0,-0.011448062303743956,0.27033575997002296,0.14115454558893578,0.15260260789267974
16,1050,0.0525,w008,0.8,-24058.86068969004,-26499.416212996883,2440.5555233068444,55794.395179640625,-108883.76527799256,0.2549769781649197,0.7450230218350803,-0.0026928112281667804,0,-0.0026928112281667804,0.26348282878435697,0.15030676229942966,0.15299957352759644
17,1100,0.055,w008,0.8,-23556.421360621935,-26216.03678091366,2659.615420291724,56013.455076625505,-108544.61060486891,0.2542470243844583,0.7457529756155417,0.006647972821636261,1,0.006647972821636261,0.25368894335697234,0.15765426077818753,0.15100628795655127
18,1150,0.0575,w008,0.8,-24735.443122469,-26605.51680385087,1870.0736813818694,55223.91333771564,-109135.86993996214,0.2568876516959547,0.7431123483040454,-3.28393598489074e-05,0,-3.28393598489074e-05,0.24364380470951438,0.1552536675819511,0.15528650694180002
19,1200,0.06,w008,0.8,-24175.928246802247,-26363.875344000244,2187.947097197997,55541.78675353178,-108812.7403243441,0.25582128969995044,0.7441787103000496,0.008508296164902479,1,0.008508296164902479,0.23558574349672068,0.15887968952765996,0.15037139336275748
20,1250,0.0625,w008,0.8,-25216.145032899767,-26601.920512946326,1385.775480046559,54739.61513638033,-109257.07890946078,0.2585207022420922,0.7414792977579078,-0.0022631624590101485,0,-0.0022631624590101485,0.23089985246281852,0.1531460373585073,0.15540919981751744
21,1300,0.065,w008,0.8,-23840.32565699876,-25752.526696270725,1912.201039271964,55266.04069560574,-108272.06081668491,0.2567460774480274,0.7432539225519725,0.005226600984229723,1,0.005226600984229723,0.22995097917295693,0.1565401635673636,0.1513135625831339
