frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p035,0.08,-38619.81393899329,-4772.612225034594,-33847.2017139587,-33847.2017139587,-38619.825756805105,0.9999996508484316,3.491515684350688e-07,-0.07423247465371688,0,0.11962171069822664,0.19385418535194351
1,1200,0.12,p035,0.08,-38478.24945475234,-3207.813805358339,-35270.435649394,-35270.435649394,-38478.26079569168,0.9999996784578403,3.215421596758361e-07,-0.07238876080085062,0,0.1196045657340249,0.19199332653487552
2,1300,0.13,p035,0.08,-38455.00571827791,-5843.209166616289,-32611.796551661624,-32611.796551661624,-38455.01798377359,0.9999996238941811,3.761058189333255e-07,-0.0716424325259178,0,0.12003720445422757,0.19167963698014537
3,1400,0.14,p035,0.08,-38357.87761936197,-3746.923293186439,-34610.95432617553,-34610.95432617553,-38357.88917639281,0.9999996660877071,3.339122929268967e-07,-0.07265985881831699,0,0.12051635966460533,0.19317621848292232
4,1500,0.15,p035,0.08,-38446.78155044996,-3096.4648614755133,-35350.316688974446,-35350.316688974446,-38446.792865762225,0.9999996799093733,3.2009062667093247e-07,-0.07363088956885387,0,0.12102550644521522,0.1946563960140691
5,1600,0.16,p035,0.08,-38327.73152155566,1060.3049023933127,-39388.03642394897,-39388.03642394897,-38327.74167692092,0.9999997421714575,2.5782854251588105e-07,-0.07265576288972407,0,0.12211340372593453,0.1947691666156586
6,1700,0.17,p035,0.08,-38334.55896255656,-741.9796006104734,-37592.57936194609,-37592.57936194609,-38334.56960295138,0.9999997169550753,2.830449247204214e-07,-0.06934296615087242,0,0.12288578394174078,0.1922287500926132
7,1800,0.18,p035,0.08,-38313.32933154731,-8644.776044632541,-29668.553286914772,-29668.553286914772,-38313.34281382986,0.9999995455703496,4.544296503539158e-07,-0.06761504134351605,0,0.12358329266132763,0.19119833400484368
8,1900,0.19,p035,0.08,-38206.24272755871,-1973.1112641901127,-36233.1314633686,-36233.1314633686,-38206.25376717527,0.9999996953172583,3.046827417030329e-07,-0.06871979476064247,0,0.12398234303562125,0.19270213779626372
9,2000,0.2,p035,0.08,-38306.483397705335,6886.420539652143,-45192.90393735748,-45192.90393735748,-38306.492248650655,0.9999998041519556,1.9584804439309877e-07,-0.0715046337009434,0,0.124371136223911,0.1958757699248544
10,2100,0.21,p035,0.08,-38333.88245975159,372.0234128261509,-38705.90587257774,-38705.90587257774,-38333.89279408906,0.9999997330037442,2.6699625582660147e-07,-0.0703344409476184,0,0.12527193842338155,0.19560637937099995
11,2200,0.22,p035,0.08,-38218.46338145973,-3488.1230595836823,-34730.34032187605,-34730.34032187605,-38218.474898763154,0.9999996683794148,3.316205852144094e-07,-0.06659765246094607,0,0.12527088545799367,0.19186853791893974
12,2300,0.23,p035,0.08,-38271.62498085413,-756.3575009380875,-37515.267479916045,-37515.267479916045,-38271.635643176785,0.9999997157872699,2.842127301283526e-07,-0.06892320199706801,0,0.1242823851810868,0.1932055871781548
13,2400,0.24,p035,0.08,-38212.96556217855,2320.1770341444353,-40533.142596322985,-40533.142596322985,-38212.97543064364,0.9999997565335513,2.434664486683502e-07,-0.07047488915172966,0,0.12311918761971004,0.1935940767714397
14,2500,0.25,p035,0.08,-38305.62513682974,858.8471022068989,-39164.47223903664,-39164.47223903664,-38305.63535016526,0.9999997392195117,2.6078048837030465e-07,-0.07389620810572158,0,0.12150169702322978,0.19539790512895136
15,2600,0.26,p035,0.08,-38188.648115466785,-4456.639881742769,-33732.00823372402,-33732.00823372402,-38188.659973635935,0.9999996484596847,3.515403153575569e-07,-0.07190393820862592,0,0.12037454451701379,0.19227848272563972
16,2700,0.27,p035,0.08,-38320.77059209987,479.18895979362424,-38799.959551893495,-38799.959551893495,-38320.78090138623,0.9999997342966076,2.6570339239917473e-07,-0.07133802924921251,0,0.12044758142331974,0.19178561067253225
17,2800,0.28,p035,0.08,-38220.76020451303,10548.941630224901,-48769.701834737934,-48769.701834737934,-38220.76840632518,0.9999998318257222,1.6817427778148542e-07,-0.073125956592165,0,0.12072448682682171,0.19385044341898672
18,2900,0.29,p035,0.08,-38199.171043518,-1014.0967288780375,-37185.07431463996,-37185.07431463996,-38199.18180051907,0.9999997107174035,2.892825965439272e-07,-0.07405861805497385,0,0.12039728344446818,0.19445590149944203
19,3000,0.3,p035,0.08,-38198.47689878289,-8359.685412114399,-29838.791486668488,-29838.791486668488,-38198.49030414552,0.9999995507408337,4.492591662574874e-07,-0.07373020739328015,0,0.12131714167178742,0.19504734906506757
