frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,donor_h,h_acceptor
0,2200,0.22,u001,-30750.0,-38366.47825531734,-353.81878429916105,-38012.65947101818,-38012.65947101818,-38366.48877812461,0.9999997231763949,2.768236052053119e-07,0.10946731298850136,0.2647370276713757
1,2400,0.24,u001,-30750.0,-38290.83023667065,-960.9267072134535,-37329.903529457195,-37329.903529457195,-38290.840951937695,0.9999997129577127,2.8704228732800985e-07,0.11134150133327934,0.25853906347482203
2,2600,0.26,u001,-30750.0,-38233.418654598994,-3545.5891164857894,-34687.829538113205,-34687.829538113205,-38233.43018601714,0.9999996675660994,3.324339006849364e-07,0.11173573604887888,0.25297319526763656
3,2800,0.28,u001,-30750.0,-38206.29108626864,-3437.4036255446554,-34768.887460723985,-34768.887460723985,-38206.30259080321,0.9999996691143205,3.308856795225523e-07,0.11061198542243007,0.27433102910540996
4,3000,0.3,u001,-30750.0,-38211.08004636457,-1954.0529254687717,-36257.0271208958,-36257.0271208958,-38211.091078705336,0.9999996957187358,3.042812642406467e-07,0.10841727488942486,0.24963019887158433
5,3200,0.32,u001,-30750.0,-38110.00261128275,511.68412355185137,-38621.6867348346,-38621.6867348346,-38110.01296815544,0.9999997318380418,2.681619581390571e-07,0.10824065482714715,0.2566421284877451
6,3400,0.34,u001,-30750.0,-38070.67223624722,-2624.368086907227,-35446.304149339994,-35446.304149339994,-38070.683520918,0.9999996816406149,3.183593850764055e-07,0.11017646210664689,0.26560729648937786
7,3600,0.36,u001,-30750.0,-38065.14143944706,-5034.783295602072,-33030.35814384499,-33030.35814384499,-38065.15354951416,0.9999996333658216,3.666341783503668e-07,0.11069129187238932,0.2530508929596588
8,3800,0.38,u001,-30750.0,-37970.77564901399,-6739.222874386673,-31231.552774627315,-31231.552774627315,-37970.78845656918,0.9999995899164931,4.100835069853481e-07,0.11129683175061801,0.2626652878468787
9,4000,0.4,u001,-30750.0,-37946.49875815454,-2729.5434416923963,-35216.95531646215,-35216.95531646215,-37946.51011631618,0.9999996774805144,3.2251948556272225e-07,0.10972858619689946,0.2625045590820031
10,4200,0.42,u001,-30750.0,-37850.31317678976,988.6906363321759,-38839.00381312193,-38839.00381312193,-37850.32347571236,0.9999997348305538,2.6516944623411476e-07,0.10696315874968344,0.2510930477386786
11,4400,0.44,u001,-30750.0,-37784.820460355084,-2554.5979204903706,-35230.22253986471,-35230.22253986471,-37784.8318142394,0.9999996777233813,3.222766187249704e-07,0.10955197301880347,0.26083276512773745
12,4600,0.46,u001,-30750.0,-37667.70547576249,-6809.9562995775195,-30857.749176184967,-30857.749176184967,-37667.718438465294,0.9999995799210162,4.200789838759711e-07,0.11111274674051487,0.2488864290232637
13,4800,0.48,u001,-30750.0,-37823.80760149975,-6681.203425958462,-31142.604175541288,-31142.604175541288,-37823.82044563548,0.9999995875706135,4.1242938653152095e-07,0.11143509285448738,0.25677645977469277
14,5000,0.5,u001,-30750.0,-37692.12192098249,-2526.846447575692,-35165.2754734068,-35165.2754734068,-37692.133295836386,0.999999676531852,3.234681481001367e-07,0.10937973564886465,0.26270758775734465
15,5200,0.52,u001,-30750.0,-37640.383338673215,856.2731059560319,-38496.65644462925,-38496.65644462925,-37640.39372918317,0.99999973009333,2.699066700140307e-07,0.10689578479379373,0.24517485078681164
16,5400,0.54,u001,-30750.0,-37577.47726149805,-4606.497592598898,-32970.97966889915,-32970.97966889915,-37577.48939337453,0.9999996320440679,3.679559320568515e-07,0.10700415906738814,0.2636834282205813
17,5600,0.56,u001,-30750.0,-37436.937597797834,-7595.277717852936,-29841.6598799449,-29841.6598799449,-37436.95100187194,0.9999995508271955,4.491728045064036e-07,0.11071096899299364,0.2669230937133286
18,5800,0.58,u001,-30750.0,-37539.21214102287,-9134.219413104758,-28404.992727918114,-28404.992727918114,-37539.226223047306,0.9999995042417152,4.957582847575637e-07,0.11261113035608854,0.26520419382870747
19,6000,0.6,u001,-30750.0,-37351.427519517805,-3939.804529650719,-33411.622989867086,-33411.622989867086,-37351.439491395286,0.9999996416855026,3.583144973506869e-07,0.11148615571403134,0.2873080963684315
20,6200,0.62,u001,-30750.0,-37329.58899678808,-2558.3317482631537,-34771.257248524926,-34771.257248524926,-37329.60050053857,0.9999996691594211,3.308405789881341e-07,0.1083398737180066,0.301334983450423
