frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,donor_h,h_acceptor
0,2200,0.22,u010,-19500.0,-38954.94304770525,-10807.204692836705,-28147.738354868547,-28147.738354868547,-38954.95725843128,0.9999994951384193,5.048615806524381e-07,0.11134255539433353,0.3240214920644595
1,2400,0.24,u010,-19500.0,-38964.81179420391,-12827.426295868616,-26137.385498335294,-26137.385498335294,-38964.82709794444,0.9999994144891573,5.855108426988664e-07,0.10473280139322837,0.33373645842337846
2,2600,0.26,u010,-19500.0,-38957.24229160129,-12432.164338228962,-26525.077953372325,-26525.077953372325,-38957.2573716615,0.9999994314797834,5.685202165706116e-07,0.10990981411105116,0.3143913832655504
3,2800,0.28,u010,-19500.0,-38984.7985183876,-13247.661785326782,-25737.13673306082,-25737.13673306082,-38984.81406012259,0.9999993961365485,6.038634514649033e-07,0.11422401014975077,0.33270721179948903
4,3000,0.3,u010,-19500.0,-38785.674368388834,-14105.369494275918,-24680.304874112917,-24680.304874112917,-38785.69057563341,0.9999993433134893,6.566865106694131e-07,0.11057397305093157,0.32566231415683544
5,3200,0.32,u010,-19500.0,-38789.60331081279,-10706.903653160756,-28082.699657652032,-28082.699657652032,-38789.6175544504,0.9999994927972262,5.072027738362017e-07,0.10650045417320401,0.30430406109172287
6,3400,0.34,u010,-19500.0,-38708.39948830969,-7025.802505408588,-31682.5969829011,-31682.5969829011,-38708.41211353232,0.9999996015095423,3.9849045774253966e-07,0.10962351005070717,0.340358187618689
7,3600,0.36,u010,-19500.0,-38554.02266315746,-13078.205990335438,-25475.816672822024,-25475.816672822024,-38554.03836431274,0.999999383684687,6.163153130067656e-07,0.11199725058891688,0.3286425041209996
8,3800,0.38,u010,-19500.0,-38540.27555310761,-17973.033856087364,-20567.241697020247,-20567.241697020247,-38540.29500149197,0.9999990544017585,9.455982414308117e-07,0.11020381491952362,0.3216366537919473
9,4000,0.4,u010,-19500.0,-38444.686318409134,-13603.764706497459,-24840.921611911675,-24840.921611911675,-38444.70242086085,0.9999993517780424,6.482219575554282e-07,0.10344985334114154,0.328468029805441
10,4200,0.42,u010,-19500.0,-38417.81870012061,-14798.686762551137,-23619.131937569473,-23619.131937569473,-38417.83563553188,0.999999282980127,7.170198730310773e-07,0.10974460960351688,0.32157086199642526
11,4400,0.44,u010,-19500.0,-38358.93428694867,-14771.738549893926,-23587.195737054746,-23587.195737054746,-38358.951245289834,0.9999992810371793,7.189628207227017e-07,0.1164941901508,0.3335970808676745
12,4600,0.46,u010,-19500.0,-38377.84020012157,-10694.038886506925,-27683.801313614647,-27683.801313614647,-38377.85464899681,0.9999994780752834,5.219247165566543e-07,0.11100925770163525,0.3387683161330311
13,4800,0.48,u010,-19500.0,-38306.75717586122,-16056.837276480044,-22249.919899381173,-22249.919899381173,-38306.7751534395,0.9999991920173504,8.079826495643871e-07,0.10350766837449887,0.30843862452276477
14,5000,0.5,u010,-19500.0,-38277.542970617535,-14195.1573867322,-24082.385583885334,-24082.385583885334,-38277.55958025626,0.9999993103002295,6.896997705174712e-07,0.10946750795852381,0.33678418387147224
15,5200,0.52,u010,-19500.0,-38295.509046119,-8111.645467834838,-30183.86357828416,-30183.86357828416,-38295.522298227144,0.999999560954267,4.3904573299169414e-07,0.11331866683873744,0.32184873647417483
16,5400,0.54,u010,-19500.0,-38225.43566188219,-14507.616262773023,-23717.81939910917,-23717.81939910917,-38225.452526827015,0.9999992889345957,7.110654043906983e-07,0.11230484499039636,0.3279021136907937
17,5600,0.56,u010,-19500.0,-38234.810778796615,-17802.31472172818,-20432.496057068434,-20432.496057068434,-38234.830355436476,0.9999990418888475,9.581111525269748e-07,0.10998626441485751,0.33154906762630604
18,5800,0.58,u010,-19500.0,-38082.93030776977,-13032.282003600936,-25050.648304168833,-25050.648304168833,-38082.94627541021,0.9999993625865529,6.374134471909265e-07,0.10933164880668379,0.32042782462796116
19,6000,0.6,u010,-19500.0,-37985.346047233674,-12088.399891890062,-25896.946155343612,-25896.946155343612,-37985.36149306111,0.9999994035663928,5.964336071695442e-07,0.10728166153027138,0.3289735908817767
20,6200,0.62,u010,-19500.0,-37954.31267533958,-6528.10632173167,-31426.206353607908,-31426.206353607908,-37954.32540356498,0.9999995949808593,4.0501914067014866e-07,0.11065824291401269,0.328982717974896
21,6400,0.64,u010,-19500.0,-37963.17628572308,-14140.008161935373,-23823.168123787706,-23823.168123787706,-37963.19307608933,0.9999992952094996,7.047905004609056e-07,0.1098619711156039,0.3297205721094963
22,6600,0.66,u010,-19500.0,-38016.64492261625,-15786.593216949288,-22230.051705666963,-22230.051705666963,-38016.66291626204,0.9999991905724334,8.094275666392647e-07,0.10830345356040849,0.3320403485384654
23,6800,0.68,u010,-19500.0,-37863.15944269698,-13669.03915457931,-24194.120288117672,-24194.120288117672,-37863.175975628204,0.9999993166559301,6.833440698850168e-07,0.11170463060333632,0.32681779785008047
24,7000,0.7000000000000001,u010,-19500.0,-37902.061394248885,-8315.65729923299,-29586.404095015896,-29586.404095015896,-37902.07491396611,0.999999543043324,4.569566761092325e-07,0.11235209328592656,0.3345649803235654
25,7200,0.72,u010,-19500.0,-37889.322032411845,-13102.954051546141,-24786.367980865703,-24786.367980865703,-37889.33817030425,0.9999993489214958,6.51078504221303e-07,0.10686353126451843,0.30985060456462854
26,7400,0.74,u010,-19500.0,-37800.756831744045,-12872.493231911445,-24928.2635998326,-24928.2635998326,-37800.77287777713,0.9999993563124698,6.436875302218148e-07,0.10786311912224457,0.3286740448804032
