frame,step,time_ps,window_id,lambda,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
0,150,0.0075,w006,0.6,-2108.625089508103,10897.0139595769,-13005.639049085003,40348.20060724877,-75850.48168178303,0.3116954890278026,0.6883045109721975,-0.0035607072023582376,0,-0.0035607072023582376,0.2681912095583587,0.4646129750489805,0.46817368225133876
1,200,0.01,w006,0.6,6387.205745834304,6154.718940427119,232.48680540718487,53586.32646174096,-76800.8489793518,0.2624504408030369,0.7375495591969631,0.1110913528646586,1,0.1110913528646586,0.25630879070817353,0.5156808719099594,0.40458951904530077
2,250,0.0125,w006,0.6,2194.600636074698,-5526.766559811716,7721.367195886414,61075.20685222019,-86610.10683468424,0.2379515944132921,0.7620484055867078,0.1566721822175426,1,0.1566721822175426,0.23454373329143763,0.5006307520616159,0.3439585698440733
3,300,0.015,w006,0.6,-1154.120453896554,17242.672711551713,-18396.793165448267,34957.04649088551,-71244.51465619699,0.33389182966164294,0.6661081703383571,-0.02499338178017302,0,-0.02499338178017302,0.2102376190475828,0.4988704307462018,0.5238638125263748
4,350,0.0175,w006,0.6,-8176.07029884457,-13907.193333869276,5731.123035024706,59084.96269135848,-95470.3342559668,0.2442288358054452,0.7557711641945548,0.06049531525769786,1,0.06049531525769786,0.2034324799357651,0.38208923658655575,0.3215939213288579
5,400,0.02,w006,0.6,10226.928656086238,8148.181997750013,2078.7466583362257,55432.58631467,-74328.63874998366,0.25618713008152194,0.7438128699184781,0.10364617207985322,1,0.10364617207985322,0.22159592789702545,0.5818392621176038,0.4781930900377506
6,450,0.0225,w006,0.6,-10354.619901939848,-22430.227392489498,12075.60749054965,65429.44714688342,-102506.39697928823,0.22479521069048752,0.7752047893095124,0.2275868455545225,1,0.2275868455545225,0.2526660300058176,0.3826182083815031,0.15503136282698063
7,500,0.025,w006,0.6,3021.8368862051575,-5872.838372278435,8894.675258483592,62248.514914817366,-86679.118950462,0.2343290223025823,0.7656709776974178,0.1329205753279447,1,0.1329205753279447,0.2793993835381881,0.48798144860195275,0.35506087327400804
8,550,0.0275,w006,0.6,1146.937414392276,-9234.974397346785,10381.91181173906,63735.751468072835,-89696.11695048466,0.22981959127656287,0.7701804087234372,0.11694870287257908,1,0.11694870287257908,0.2929564013683451,0.4064023009556822,0.2894535980831031
9,600,0.03,w006,0.6,-3399.470353335695,-8449.583921250363,5050.113567914668,58403.95322424844,-90179.7903663829,0.24641527623686277,0.7535847237631372,0.01550084914144928,1,0.01550084914144928,0.29639508114821433,0.31929793941759604,0.30379709027614676
10,650,0.0325,w006,0.6,-339.201179953845,-2595.3423264626763,2256.1411465088313,55609.980802842605,-85026.76959927702,0.2555930886899094,0.7444069113100906,0.014752063832355222,1,0.014752063832355222,0.29458439403412057,0.36425648130002736,0.34950441746767213
11,700,0.035,w006,0.6,-7583.022827856796,-3719.796275100147,-3863.2265527566487,49490.613103577125,-87779.57271179755,0.2768732938631825,0.7231267061368175,-0.015496984029543803,0,-0.015496984029543803,0.2916187950252593,0.34514800128036666,0.36064498530991046
12,750,0.0375,w006,0.6,-10989.497782467777,-10417.70847940215,-571.7893030656269,52782.05035326815,-93585.47292450344,0.26522508077242524,0.7347749192275748,0.02264688927540831,1,0.02264688927540831,0.2850317145442101,0.32392085883393584,0.30127396955852753
13,800,0.04,w006,0.6,6630.752377648139,1497.5568711058586,5133.195506542281,58487.035162876055,-80212.18804183087,0.24614747734829362,0.7538525226517063,0.1038697292022035,1,0.1038697292022035,0.2720841675682063,0.48417313231203196,0.38030340310982846
14,850,0.0425,w006,0.6,-8698.815573526575,-15096.289725078183,6397.474151551607,59751.31380788538,-96497.39597224515,0.24210852024210072,0.7578914797578993,0.11366422472239918,1,0.11366422472239918,0.2543442660483269,0.34856498668681807,0.2349007619644189
15,900,0.045,w006,0.6,-18228.480958560365,-3533.826831559243,-14694.654127001122,38659.18552933265,-90813.52740815366,0.31852006294956015,0.6814799370504399,-0.11170432631631505,0,-0.11170432631631505,0.23470854234983826,0.28256160839111405,0.3942659347074291
16,950,0.0475,w006,0.6,-10682.860336802172,-2684.3078984220047,-7998.552438380168,45355.287217953606,-87920.43164363547,0.2921767443080048,0.7078232556919952,-0.02079749937914599,0,-0.02079749937914599,0.21640100704672208,0.3739758687926367,0.3947733681717827
17,1000,0.05,w006,0.6,-10001.603472458111,-6876.078061250359,-3125.5254112077528,50228.31424512602,-90732.58429717392,0.27422158035257505,0.725778419647425,-0.10809181480373548,0,-0.10809181480373548,0.20322034171015735,0.13554738641439779,0.24363920121813326
18,1050,0.0525,w006,0.6,-8163.428643925057,4413.412913640408,-12576.841557565465,40776.99809876831,-82200.796127101,0.309982021572872,0.690017978427128,-0.09860418221201589,0,-0.09860418221201589,0.20005996258603587,0.2941340036123821,0.392738185824398
19,1100,0.055,w006,0.6,-1319.2287956000655,-9859.302862013283,8540.074066413217,61893.91372274699,-90748.86967300752,0.23541777893701926,0.7645822210629807,0.09022137757143539,1,0.09022137757143539,0.20786297322180997,0.2789826648072784,0.188761287235843
