gap_kj_mol,free_energy_kj_mol,probability,counts
-59875.0,,0.0,0
-59625.0,-3.0064699630157197,0.02482264353125956,1
-59375.0,-2.6349109987317956,0.021387259122934626,1
-59125.0,-2.269019660654795,0.01846924039421662,1
-58875.0,,0.0,0
-58625.0,,0.0,0
-58375.0,-2.934143771756153,0.024113217746597842,2
-58125.0,,0.0,0
-57875.0,,0.0,0
-57625.0,-1.9207651699594983,0.016062521605308838,2
-57375.0,-3.3230445344885187,0.028181719218552264,4
-57125.0,0.45597448452670086,0.006194334738597677,1
-56875.0,0.7715918848880996,0.005458104831455644,1
-56625.0,-1.6585956250074485,0.014459951737806554,3
-56375.0,-0.34257735572566617,0.008531633331407738,2
-56125.0,-1.7723215445737228,0.015134493750838227,4
-55875.0,0.25039319370176827,0.006726495472249426,2
-55625.0,-2.2015529329293386,0.017976380937941083,6
-55375.0,2.5506855517101386,0.0026747315277592647,1
-55125.0,-0.6295758549958794,0.009571986649821555,4
-54875.0,1.3716631589184036,0.0042910366393747205,2
-54625.0,-0.6468858954852159,0.009638644690361143,5
-54375.0,-0.8399442702822402,0.010414292322008757,6
-54125.0,-0.1287077382558195,0.007830597494391772,5
-53875.0,-0.7167376698761068,0.009912381488756493,7
-53625.0,2.6541350600852684,0.002566069348784678,2
-53375.0,-0.22977934718338844,0.008154412704704414,7
-53125.0,-1.538095738667911,0.013778005670253887,13
-52875.0,-1.307408301800228,0.012560903891617875,13
-52625.0,-1.8934889744221124,0.015887830944892028,18
-52375.0,-1.2181020433557563,0.01211913422205587,15
-52125.0,0.2717053459594645,0.00666926771922752,9
-51875.0,0.21959499318219144,0.006810063987191885,10
-51625.0,-1.0407497461479398,0.011287361134467244,18
-51375.0,-1.451231922670802,0.013306453498403172,23
-51125.0,-1.8333018923789712,0.015509054166408416,29
-50875.0,-1.1699158271993042,0.011887260874266241,24
-50625.0,-0.7662502511583487,0.010111107920945299,22
-50375.0,-1.1858347459468046,0.011963368205784277,28
-50125.0,0.09357687407975668,0.0071629590403472455,18
-49875.0,-0.11816867506783346,0.00779758150596015,21
-49625.0,-1.429231103186007,0.013189602657463858,38
-49375.0,-0.5912597435624534,0.009426072740451609,29
-49125.0,-0.5982414178197217,0.009452493352122983,31
-48875.0,-0.6736299472910261,0.009742545288460221,34
-48625.0,-0.5951991771765996,0.00944097156925924,35
-48375.0,-0.6538166162675143,0.009665463681386117,38
-48125.0,-0.08280981474857008,0.007687825530009493,32
-47875.0,-1.007345683032188,0.011137209004830192,49
-47625.0,-0.23895851724870987,0.008184476237353019,38
-47375.0,-0.8426009131598207,0.010425390170696304,51
-47125.0,0.4463981886149977,0.006218161813468031,32
-46875.0,0.14035729409360442,0.00702987223759333,38
-46625.0,-0.9618537802607143,0.01093592896634135,62
-46375.0,0.066154379690186,0.007242142316243274,43
-46125.0,-0.6531385148207214,0.009662836422358514,60
-45875.0,0.2860410917349814,0.0066310472876354035,43
-45625.0,-0.312178110753937,0.008428286827463936,57
-45375.0,-0.2966883075698217,0.00837610948161233,59
-45125.0,0.16506371958750599,0.006960585064769332,51
