frame,step,time_ps,window_id,lambda,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
0,250,0.0125,w004,0.4,-30976.79516436971,-30713.968314453843,-262.82684991586575,53091.01280641791,-113799.95344594304,0.26415588144488467,0.7358441185551153,-0.024148595384460764,0,-0.024148595384460764,0.21330426900983837,0.14146328145451348,0.16561187683897424
1,300,0.015,w004,0.4,-31573.150789857704,-30315.421110339852,-1257.7296795178518,52096.109976815926,-113665.93219760584,0.26761368417154785,0.7323863158284522,-0.05391372085551094,0,-0.05391372085551094,0.21188909914797677,0.12380847635843556,0.1777221972139465
2,350,0.0175,w004,0.4,-31277.080834711498,-30856.758353107718,-420.32248160378003,52933.51717472999,-113984.38974709928,0.2647003946937794,0.7352996053062206,-0.03048301850362123,0,-0.03048301850362123,0.20967517889012244,0.1316721172847084,0.16215513578832963
3,400,0.02,w004,0.4,-31687.634123630956,-30076.661050023322,-1610.9730736076344,51742.86658272614,-113521.92341152989,0.2688517425471948,0.7311482574528052,-0.05759164701207348,0,-0.05759164701207348,0.20775493826687344,0.11952617341696015,0.17711782042903362
4,450,0.0225,w004,0.4,-31176.696991127195,-30586.342536188877,-590.3544549383187,52763.48520139546,-113759.03152277376,0.26528945964562256,0.7347105403543774,-0.024500218257114598,0,-0.024500218257114598,0.2070022204361927,0.13933324396503147,0.16383346222214606
5,500,0.025,w004,0.4,-31632.994325522162,-30033.73476879604,-1599.2595567261233,51754.58009960766,-113475.84817183606,0.2688106016058977,0.7311893983941022,-0.05241059964646505,0,-0.05241059964646505,0.207900713454654,0.12864862424366003,0.18105922389012508
6,550,0.0275,w004,0.4,-31239.578966246463,-30739.66407430828,-499.91489193818416,52853.92476439559,-113888.3745762007,0.2649759811713954,0.7350240188286046,-0.027742457900330975,0,-0.027742457900330975,0.21034114492262967,0.13686706580218147,0.16460952370251244
7,600,0.03,w004,0.4,-31472.57895367395,-30181.730311793843,-1290.8486418801076,52062.99101445367,-113541.1064048067,0.2677295298822676,0.7322704701177324,-0.057266919739906635,0,-0.057266919739906635,0.21337142894494576,0.1185366839841843,0.17580360372409093
8,650,0.0325,w004,0.4,-30881.449887105933,-30766.29381890901,-115.15606819692402,53238.683588136846,-113813.30848063022,0.2636463142921927,0.7363536857078072,-0.0304531178609993,0,-0.0304531178609993,0.21576150994238888,0.13119392219928525,0.16164704006028455
9,700,0.035,w004,0.4,-31237.92654987654,-30193.50246484895,-1044.4240850275928,52309.41557130618,-113487.00954456878,0.2668687128773075,0.7331312871226925,-0.05342817699961362,0,-0.05342817699961362,0.2166852425482947,0.12257615384249136,0.17600433084210498
