frame,step,time_ps,window_id,lambda,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
0,150,0.0075,w003,0.3,-29633.737632614182,-29932.98838455457,299.250751940388,53653.09040827416,-112871.04172483193,0.2622213764455719,0.7377786235544281,-0.04243305615130544,0,-0.04243305615130544,0.2651379861391671,0.1282025659376543,0.17063562208895974
1,200,0.01,w003,0.3,-29472.8236845551,-29500.08882934827,27.265144793171203,53381.104801126945,-112509.58960640841,0.2631557585455257,0.7368442414544742,-0.0565309628613566,0,-0.0565309628613566,0.2812701671449674,0.12417153469181101,0.1807024975531676
2,250,0.0125,w003,0.3,-29358.150126242952,-29578.50533525669,220.3552090137382,53574.19486534751,-112537.25745045293,0.262492084568401,0.737507915431599,-0.0441608011322385,0,-0.0441608011322385,0.28131616939732074,0.13276775185936734,0.17692855299160584
3,300,0.015,w003,0.3,-29505.703033356433,-29280.268171501084,-225.43486185534857,53128.404794478425,-112356.37840360269,0.2640267634998338,0.7359732365001662,-0.047544855880911896,0,-0.047544855880911896,0.2659090755412128,0.12604112323255948,0.17358597911347137
4,350,0.0175,w003,0.3,-29535.34793621808,-28593.882924656937,-941.4650115611439,52412.37464477263,-111859.93192774992,0.2665098356525682,0.7334901643474319,-0.051754253724091426,0,-0.051754253724091426,0.23828059820731515,0.11894224341540466,0.17069649713949608
5,400,0.02,w003,0.3,-29347.66925681033,-27445.29538510248,-1902.3738717078522,51451.46578462592,-110969.05067015035,0.2698771409492159,0.7301228590507841,-0.050083642747665205,0,-0.050083642747665205,0.2039702231634631,0.1248788632694575,0.1749625060171227
6,450,0.0225,w003,0.3,-28933.792652050615,-24607.01437148545,-4326.778280565166,49027.06137576861,-108795.52455303134,0.278551694990912,0.7214483050090881,-0.050613167997008046,0,-0.050613167997008046,0.17548471928091655,0.12851915883698606,0.1791323268339941
7,500,0.025,w003,0.3,-28402.6765419055,-25707.64702697596,-2695.0295149295416,50658.81014140423,-109446.43301307957,0.2726850942889416,0.7273149057110584,-0.04176719862526454,0,-0.04176719862526454,0.1834404829884247,0.12894783128231913,0.17071502990758367
8,550,0.0275,w003,0.3,-28073.202501361346,-26690.75306844918,-1382.4494329121662,51971.39022342161,-110074.66808156033,0.2680501857389508,0.7319498142610492,-0.05745550319401409,0,-0.05745550319401409,0.21510178863820473,0.12099016237930553,0.17844566557331962
9,600,0.03,w003,0.3,-27470.785599638155,-27498.370833148714,27.585233510559192,53381.42488984433,-110507.78737719593,0.26315465702314683,0.7368453429768531,-0.038842628729517575,0,-0.038842628729517575,0.24370042494492378,0.13497778442124272,0.1738204131507603
10,650,0.0325,w003,0.3,-27587.234191935335,-27430.709560346528,-156.5246315888071,53197.31502474497,-110488.63384179212,0.2637889692173264,0.7362110307826736,-0.05827132103623717,0,-0.05827132103623717,0.26121273773834025,0.1287080420089669,0.18697936304520407
11,700,0.035,w003,0.3,-27976.42433733036,-28563.129927497183,586.7055901668209,53940.545246500595,-111425.94798351833,0.2612373381837432,0.7387626618162568,-0.0356780257909301,0,-0.0356780257909301,0.26423093218065036,0.13755718208481735,0.17323520787574745
12,750,0.0375,w003,0.3,-29202.228958895255,-28627.967781207233,-574.2611776880221,52779.57847864575,-111796.38784004797,0.2652336516938498,0.7347663483061502,-0.058549599432365346,0,-0.058549599432365346,0.25259720432067284,0.12415014341892405,0.1826997428512894
13,800,0.04,w003,0.3,-29958.063871407474,-29062.583951647655,-895.4799197598186,52458.359736573955,-112316.38115781726,0.2663496975474793,0.7336503024525207,-0.04131459005616672,0,-0.04131459005616672,0.22920862749533252,0.13582147794546617,0.1771360680016329
14,850,0.0425,w003,0.3,-30404.76988028866,-28496.096587057604,-1908.6732932310551,51445.16636310272,-112021.55201192241,0.26989934854846465,0.7301006514515354,-0.040644364795712734,0,-0.040644364795712734,0.1995357488874481,0.13547232316762656,0.1761166879633393
15,900,0.045,w003,0.3,-30540.632458446053,-26304.384360014432,-4236.248098431621,49117.59155790215,-110467.6920791665,0.27822317267221125,0.7217768273277887,-0.05755507503222247,0,-0.05755507503222247,0.17690715919763794,0.1171879684868785,0.17474304351910097
16,950,0.0475,w003,0.3,-30325.745832008222,-27657.645531727,-2668.1003002812213,50685.73935605255,-111389.08961297969,0.2725892494094308,0.7274107505905691,-0.0477542872392487,0,-0.0477542872392487,0.18630295402067798,0.12057444287033477,0.16832873010958346
17,1000,0.05,w003,0.3,-30136.049356855074,-28444.414423712937,-1691.634933142137,51662.20472319164,-111911.37429732675,0.2691352102965011,0.7308647897034989,-0.05343183553804029,0,-0.05343183553804029,0.2146739178161666,0.12827303392964942,0.1817048694676897
18,1050,0.0525,w003,0.3,-29355.81537715849,-29092.782883932872,-263.03249322561896,53090.807163108155,-112178.82233738486,0.26415659171785133,0.7358434082821487,-0.03351293167290417,0,-0.03351293167290417,0.2403291741791508,0.13754363057713384,0.171056562250038
19,1100,0.055,w003,0.3,-29123.85736447075,-28512.11587959749,-611.7414848732587,52742.098171460515,-111690.47941303818,0.26536364258471257,0.7346363574152874,-0.06425348973916341,0,-0.06425348973916341,0.25544242117002025,0.11661339462957217,0.18086688436873558
