frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,2100,0.21,u048,-18000.0,-39017.14263468495,-15165.624046772107,-23851.51858791284,-23851.51858791284,-39017.159405093815,0.9999992968839607,7.031160392800828e-07,-0.17102394478461347,0,0.10581904460620116,0.27684298939081464
1,2200,0.22,u048,-18000.0,-38975.66671691582,-16139.008057576459,-22836.65865933936,-22836.65865933936,-38975.68423259966,0.9999992330026367,7.669973632884464e-07,-0.17328737324030008,0,0.1046135762061773,0.27790094944647736
2,2300,0.23,u048,-18000.0,-38929.34635823991,-17496.923102376837,-21432.423255863076,-21432.423255863076,-38929.36502153556,0.9999991292042472,8.707957528386601e-07,-0.1612092619458727,0,0.10566401714452439,0.2668732790903971
3,2400,0.24,u048,-18000.0,-38962.664342560136,-18173.63157422733,-20789.032768332807,-20789.032768332807,-38962.68358345673,0.9999990744706022,9.255293977328272e-07,-0.16626617651698566,0,0.10801868838825461,0.2742848649052403
4,2500,0.25,u048,-18000.0,-38985.66598059388,-8206.560856269498,-30779.105124324386,-30779.105124324386,-38985.67897641782,0.9999995777715789,4.222284211707894e-07,-0.16295386211530233,0,0.11079201387375788,0.2737458759890602
5,2600,0.26,u048,-18000.0,-38994.00546105404,-18986.23040078886,-20007.77506026518,-20007.77506026518,-38994.025453262024,0.9999990007800482,9.99219951780539e-07,-0.1664067446153541,0,0.11240635694804596,0.27881310156340006
6,2700,0.27,u048,-18000.0,-38953.99335190171,-19943.798741069273,-19010.194610832434,-19010.194610832434,-38954.01439322009,0.9999988931585273,1.106841472753306e-06,-0.1623280581715159,0,0.11323403292384764,0.27556209109536356
7,2800,0.28,u048,-18000.0,-39010.63247578632,-11549.403627508756,-27461.228848277562,-27461.228848277562,-39010.647041769145,0.999999469580642,5.304193580468741e-07,-0.16186506783168342,0,0.11279379070425134,0.27465885853593475
8,2900,0.29,u048,-18000.0,-38829.62721812131,-17254.178421342047,-21575.448796779267,-21575.448796779267,-38829.645757696555,0.9999991407111133,8.592888867675619e-07,-0.16349913850136852,0,0.11081199979032966,0.2743111382916982
9,3000,0.3,u048,-18000.0,-38899.07282392713,-13334.011222157365,-25565.06160176976,-25565.06160176976,-38899.088470271396,0.9999993879801519,6.120198481895933e-07,-0.1549377142295057,0,0.10838837759343024,0.2633260918229359
10,3100,0.31,u048,-18000.0,-38805.53786188082,-12197.390162561991,-26608.147699318826,-26608.147699318826,-38805.55289486164,0.9999994350240384,5.649759616255245e-07,-0.15797968143811553,0,0.10665783229258335,0.2646375137306989
11,3200,0.32,u048,-18000.0,-38796.56658623993,-15834.970459437638,-22961.596126802295,-22961.596126802295,-38796.584006618476,0.9999992413266039,7.586733960507352e-07,-0.15894957666962228,0,0.10603807578169666,0.26498765245131894
