frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p022,0.064,162317.3742269694,-38984.34665216491,201301.72087913431,201301.72087913431,-38984.34863923186,9.871087558455116e-09,0.9999999901289125,0.08996507999647235,1,0.18938143608611752,0.09941635608964516
1,1200,0.12,p022,0.064,113930.33258497829,-39001.35032522897,152931.68291020725,152931.68291020725,-39001.35294077589,1.710271402277641e-08,0.999999982897286,0.0936820207053988,1,0.19550415633765114,0.10182213563225234
2,1300,0.13,p022,0.064,98399.59235920824,-38988.51697349906,137388.1093327073,137388.1093327073,-38988.51988495911,2.119149855595026e-08,0.9999999788085014,0.09005399927419441,1,0.1928199822291841,0.10276598295498968
3,1400,0.14,p022,0.064,130567.62042717144,-38937.17254634373,169504.79297351517,169504.79297351517,-38937.17490615898,1.3921819808082603e-08,0.9999999860781802,0.09028468598565695,1,0.19120201888246274,0.1009173328968058
4,1500,0.15,p022,0.064,163320.64731441086,-38966.0744802508,202286.72179466166,202286.72179466166,-38966.07645764206,9.775190434879732e-09,0.9999999902248096,0.09362150027002014,1,0.19302594351545374,0.0994044432454336
5,1600,0.16,p022,0.064,130791.3002175593,-38879.63946201638,169670.93967957568,169670.93967957568,-38879.641819520824,1.3894567829630944e-08,0.9999999861054322,0.09493995965647557,1,0.19588037336090705,0.10094041370443148
6,1700,0.17,p022,0.064,96685.70097171908,-38874.96144948978,135560.66242120886,135560.66242120886,-38874.96440019822,2.1766700275538398e-08,0.9999999782332998,0.09071627454735272,1,0.1936438038690968,0.10292752932174408
7,1800,0.18,p022,0.064,90814.54696651336,-38869.660558126256,129684.20752463961,129684.20752463961,-38869.66364254184,2.378404817537927e-08,0.9999999762159518,0.09191152153358019,1,0.1952213634421134,0.10330984190853322
8,1900,0.19,p022,0.064,120174.87736822173,-38826.85128234685,159001.72865056858,159001.72865056858,-38826.853798042735,1.582181419212958e-08,0.9999999841781858,0.09781194970265271,1,0.19928701539549493,0.10147506569284222
9,2000,0.2,p022,0.064,149897.08826450372,-38888.46560658267,188785.5538710864,188785.5538710864,-38888.46772538884,1.122334880587772e-08,0.9999999887766512,0.09932774873852229,1,0.19930297391509194,0.09997522517656965
10,2100,0.21,p022,0.064,126092.41300153753,-38913.64725458485,165006.06025612238,165006.06025612238,-38913.649678738206,1.4691298455549173e-08,0.9999999853087016,0.09576395248350086,1,0.19690794821688148,0.10114399573338062
11,2200,0.22,p022,0.064,101472.01366886034,-38743.097712992516,140215.11138185285,140215.11138185285,-38743.100565752015,2.034559154484583e-08,0.9999999796544085,0.08516362512065,1,0.18773540485028017,0.10257177972963018
12,2300,0.23,p022,0.064,88944.47826720434,-38859.43581391979,127803.91408112412,127803.91408112412,-38859.43894371431,2.448903380081191e-08,0.9999999755109662,0.09171695466053444,1,0.19513233009756958,0.10341537543703515
13,2400,0.24,p022,0.064,122806.04562572643,-38863.178872121964,161669.2244978484,161669.2244978484,-38863.18134630959,1.530401078086996e-08,0.9999999846959893,0.0936025131158066,1,0.194919456782239,0.10131694366643239
14,2500,0.25,p022,0.064,145278.25752094763,-38942.3388062763,184220.59632722393,184220.59632722393,-38942.34097758615,1.1786466025398568e-08,0.999999988213534,0.10087174349225755,1,0.20107421776939455,0.100202474277137
15,2600,0.26,p022,0.064,144366.95431198794,-38730.63614367164,183097.59045565958,183097.59045565958,-38730.63832829894,1.1931490961902824e-08,0.9999999880685091,0.0959653071073701,1,0.19622104591853698,0.10025573881116688
16,2700,0.27,p022,0.064,109352.68788507135,-38793.371834716265,148146.05971978762,148146.05971978762,-38793.37453475427,1.8225512821157253e-08,0.9999999817744871,0.09540407606733493,1,0.1975394786479136,0.10213540258057867
17,2800,0.28,p022,0.064,105368.60627391763,-38684.38141909745,144052.98769301508,144052.98769301508,-38684.38419585342,1.927593384909443e-08,0.9999999807240662,0.08978877922875488,1,0.1921486911804166,0.10235991195166173
18,2900,0.29,p022,0.064,121222.02750508368,-38768.645200354775,159990.67270543845,159990.67270543845,-38768.647700500485,1.5626821170400262e-08,0.9999999843731788,0.09488168790276752,1,0.1963129874243975,0.10143129952162999
19,3000,0.3,p022,0.064,124107.89603846121,-38670.912598512456,162778.80863697367,162778.80863697367,-38670.91505583475,1.5096081829035768e-08,0.9999999849039182,0.10117592433593603,1,0.202457530512941,0.10128160617700496
