frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,donor_h,h_acceptor
0,2200,0.22,u000,-32000.0,-37696.148162502446,-5252.3817375543,-32443.766424948146,-32443.766424948146,-37696.16049152253,0.9999996199883036,3.800116964436384e-07,0.1080388513378363,0.261131949981727
1,2400,0.24,u000,-32000.0,-37764.96823336257,-6580.1359931620245,-31184.832240200543,-31184.832240200543,-37764.98106010578,0.9999995886868152,4.113131848448859e-07,0.10899745086730546,0.2545853979427125
2,2600,0.26,u000,-32000.0,-37621.26609377636,-11187.88205876699,-26433.384035009367,-26433.384035009367,-37621.28122614724,0.9999994275287061,5.724712939247922e-07,0.11197688207379908,0.264842966618856
3,2800,0.28,u000,-32000.0,-37686.59327917342,-10877.041778031125,-26809.551501142298,-26809.551501142298,-37686.608199220755,0.9999994434807786,5.565192213730086e-07,0.11256671820716521,0.2820420931475845
4,3000,0.3,u000,-32000.0,-37472.98851952542,-4120.290086122084,-33352.69843340333,-33352.69843340333,-37473.00051255371,0.9999996404183098,3.5958169020133823e-07,0.10826691530922852,0.2681294092864377
5,3200,0.32,u000,-32000.0,-37543.231191783474,-5055.220681350067,-32488.010510433407,-32488.010510433407,-37543.24350401319,0.9999996210226423,3.7897735777336905e-07,0.10554040631229629,0.2815033669041233
6,3400,0.34,u000,-32000.0,-37399.464914584736,1175.568504536117,-38575.03341912085,-38575.03341912085,-37399.47528398321,0.9999997311890108,2.688109892456936e-07,0.10869639688438465,0.27024827599249585
7,3600,0.36,u000,-32000.0,-37456.61721791516,-1475.3216529610509,-35981.29556495411,-35981.29556495411,-37456.628334798814,0.9999996910373401,3.089626598451467e-07,0.1131014880058278,0.2649349774359532
8,3800,0.38,u000,-32000.0,-37353.565789797605,-7964.880732719641,-29388.685057077964,-29388.685057077964,-37353.57940047171,0.9999995368740904,4.6312590962216404e-07,0.11233908056215886,0.261837075203484
9,4000,0.4,u000,-32000.0,-37355.373022358195,-8739.599785885162,-28615.773236473033,-28615.773236473033,-37355.387000656156,0.9999995115182041,4.88481795901663e-07,0.1088212792678299,0.2635836903035103
10,4200,0.42,u000,-32000.0,-37230.56216667572,-5101.423565964069,-32129.138600711653,-32129.138600711653,-37230.57461642889,0.9999996125092654,3.874907345546852e-07,0.10740515664310427,0.2503288521598566
11,4400,0.44,u000,-32000.0,-37234.18803438658,-8729.181386729324,-28505.006647657254,-28505.006647657254,-37234.202067002254,0.9999995077144856,4.922855142974747e-07,0.10836422254968332,0.26018963493972735
12,4600,0.46,u000,-32000.0,-37070.126305317244,-8838.474276848632,-28231.652028468612,-28231.652028468612,-37070.14047380441,0.999999498135181,5.018648190913133e-07,0.10836985429025128,0.26414631204551536
