frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
20,3100,0.31,p000,0.004,63797.78906848558,-38979.064446854754,102776.85351534034,102776.85351534034,-38979.0683387815,3.78677330603594e-08,0.9999999621322669,0.07293061330208658,1,0.07293061330208658,0.34698344327129965,0.17831693387720848,0.1053863205751219
21,3200,0.32,p000,0.004,64718.62716207266,-38989.868558924354,103708.49572099702,103708.49572099702,-38989.87241588884,3.7190436286138606e-08,0.9999999628095637,0.06749224448416256,1,0.06749224448416256,0.3432709927518926,0.17276476658474946,0.1052725221005869
22,3300,0.33,p000,0.004,72350.42395632082,-38885.38877069854,111235.81272701937,111235.81272701937,-38885.39236666262,3.2327393151287964e-08,0.9999999676726068,0.07233206520792981,1,0.07233206520792981,0.34105632312141515,0.1769565049307043,0.10462443972277449
23,3400,0.34,p000,0.004,87142.11499126095,-38789.70776905259,125931.82276031355,125931.82276031355,-38789.71094537436,2.5222549326908705e-08,0.9999999747774506,0.07009544438877802,1,0.07009544438877802,0.3406049353364173,0.17359293525483055,0.10349749086605253
24,3500,0.35000000000000003,p000,0.004,85412.15840809883,-38920.77263922148,124332.93104732031,124332.93104732031,-38920.775856389984,2.587543224130684e-08,0.9999999741245678,0.06832272846545502,1,0.06832272846545502,0.3397352610647599,0.17192816410625708,0.10360543564080206
25,3600,0.36,p000,0.004,72370.53057707744,-39055.7846805313,111426.31525760875,111426.31525760875,-39055.78827034746,3.2216949108487825e-08,0.9999999677830509,0.0656967256975062,1,0.0656967256975062,0.3432383395857485,0.1703072249756574,0.10461049927815119
26,3700,0.37,p000,0.004,67929.00737077437,-38698.57089694822,106627.5782677226,106627.5782677226,-38698.57464832279,3.518202668084669e-08,0.9999999648179734,0.0661132318100583,1,0.0661132318100583,0.3497305658140967,0.17116139306395567,0.10504816125389736
27,3800,0.38,p000,0.004,73578.90548759609,-38786.13713136315,112365.04261895924,112365.04261895924,-38786.14069118904,3.168089979244115e-08,0.9999999683191002,0.0667001600368258,1,0.0667001600368258,0.3558454417490027,0.17128609944295964,0.10458593940613384
28,3900,0.39,p000,0.004,94354.02779666948,-38708.63037389619,133062.65817056567,133062.65817056567,-38708.633379998704,2.259163028872635e-08,0.9999999774083697,0.06627399585567553,1,0.06627399585567553,0.3572373711044067,0.1693143630852941,0.10304036722961857
29,4000,0.4,p000,0.004,83717.7374828248,-38736.05351977781,122453.79100260261,122453.79100260261,-38736.05678631603,2.6675679221099813e-08,0.9999999733243208,0.06801024491588915,1,0.06801024491588915,0.3537328249737687,0.17179660213844838,0.10378635722255923
30,4100,0.41000000000000003,p000,0.004,64398.796760136465,-38683.452127686614,103082.24888782308,103082.24888782308,-38683.45600808299,3.764368866621126e-08,0.9999999623563114,0.07139494853161422,1,0.07139494853161422,0.3514299445260916,0.176779258376932,0.10538430984531778
31,4200,0.42,p000,0.004,59077.4737015297,-38584.16661537226,97661.64031690196,97661.64031690196,-38584.17071114601,4.193840480448685e-08,0.9999999580615953,0.07343844719777542,1,0.07343844719777542,0.3538605308642471,0.17933173528681876,0.10589328808904333
32,4300,0.43,p000,0.004,71785.57799352825,-38595.55356053574,110381.13155406399,110381.13155406399,-38595.55718434337,3.282995325593063e-08,0.9999999671700468,0.07176300779665788,1,0.07176300779665788,0.3464144136103016,0.17648830093040638,0.1047252931337485
33,4400,0.44,p000,0.004,81489.9695205974,-38623.0893455582,120113.0588661556,120113.0588661556,-38623.09267575387,2.7725507278919537e-08,0.9999999722744928,0.06684399741923432,1,0.06684399741923432,0.3483061175274253,0.17078592508016519,0.10394192766093087
34,4500,0.45,p000,0.004,73722.55125688747,-38619.041603459074,112341.59286034654,112341.59286034654,-38619.04516402802,3.169412710057884e-08,0.9999999683058729,0.06801714444430149,1,0.06801714444430149,0.35150965815163654,0.17258349567219206,0.10456635122789057
35,4600,0.46,p000,0.004,63894.164022474404,-38581.897463707195,102476.0614861816,102476.0614861816,-38581.90136705768,3.809036114299502e-08,0.9999999619096389,0.06839703540293401,1,0.06839703540293401,0.355590836533554,0.17384031963451946,0.10544328423158544
36,4700,0.47000000000000003,p000,0.004,72855.1913808712,-38481.14661197283,111336.33799284403,111336.33799284403,-38481.15020469012,3.2269042882226984e-08,0.9999999677309571,0.06710060356135208,1,0.06710060356135208,0.35764280747288313,0.1717784854079942,0.10467788184664212
37,4800,0.48,p000,0.004,104650.14214471387,-38575.529204987746,143225.67134970162,143225.67134970162,-38575.531997783124,1.9499264647393488e-08,0.9999999805007354,0.0617923576541647,1,0.0617923576541647,0.3526707761225311,0.16415405833066438,0.10236170067649968
38,4900,0.49,p000,0.004,73925.9802885447,-38501.46373019664,112427.44401874134,112427.44401874134,-38501.4672880467,3.164574147174193e-08,0.9999999683542585,0.07186916076238918,1,0.07186916076238918,0.34659743025632067,0.17642733400849694,0.10455817324610776
39,5000,0.5,p000,0.004,61729.54502997795,-38397.90819219645,100127.4532221744,100127.4532221744,-38397.91218710465,3.989822722205716e-08,0.9999999601017728,0.07120159816736561,1,0.07120159816736561,0.34330354422834,0.17682047232759568,0.10561887416023007
