frame,step,time_ps,window_id,lambda,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
0,250,0.0125,w004,0.4,-31436.655531180026,-30587.923610061804,-848.7319211182221,52505.10773521555,-113829.2733042663,0.26618699693851,0.73381300306149,-0.03589778100596644,0,-0.03589778100596644,0.20748179329357963,0.13144049635158592,0.16733827735755236
1,300,0.015,w004,0.4,-31534.59885179999,-30346.036376604083,-1188.5624751959076,52165.27718113786,-113678.04573645079,0.2673719004037052,0.7326280995962948,-0.04585853016406785,0,-0.04585853016406785,0.21014575679367828,0.12761628627379656,0.17347481643786442
2,350,0.0175,w004,0.4,-31335.091902641194,-30485.95518499534,-849.1367176458552,52504.70293868792,-113727.41263105697,0.2661884053748233,0.7338115946251766,-0.0354359071246563,0,-0.0354359071246563,0.21281241371453335,0.13402109864282655,0.16945700576748285
3,400,0.02,w004,0.4,-31407.81814541003,-30241.918373597917,-1165.8997718121136,52187.939884521664,-113567.86926057943,0.2672927249740653,0.7327072750259347,-0.04472051198363072,0,-0.04472051198363072,0.21443190077076293,0.13014837301200846,0.17486888499563918
4,450,0.0225,w004,0.4,-31261.980108441898,-30475.135642715362,-786.8444657265354,52566.99519060724,-113700.01836237697,0.26597175146455754,0.7340282485354425,-0.03428476941496614,0,-0.03428476941496614,0.21440766330173314,0.13453725564489633,0.16882202505986246
5,500,0.025,w004,0.4,-31530.89602324116,-30377.122564823687,-1153.7734584174723,52200.0661979163,-113699.8324332707,0.2672503691203425,0.7327496308796575,-0.04674606783855523,0,-0.04674606783855523,0.21277728089005948,0.12674032691380957,0.1734863947523648
6,550,0.0275,w004,0.4,-31474.509047582553,-30630.045713257306,-844.4633343252463,52509.376322008524,-113870.25919686008,0.2661721453854191,0.7338278546145809,-0.03846881648097222,0,-0.03846881648097222,0.21010019742526445,0.1294977342110729,0.16796655069204514
7,600,0.03,w004,0.4,-31600.150500053674,-30504.84708239576,-1095.303417657913,52258.536238675864,-113811.93677961521,0.26704622958719026,0.7329537704128097,-0.043960249316723515,0,-0.043960249316723515,0.20766569745003455,0.1269506379810097,0.1709108872977332
8,650,0.0325,w004,0.4,-31549.33418173253,-30463.54716437533,-1085.787017357201,52268.05263897657,-113768.09570080314,0.2670130185469529,0.7329869814530471,-0.040481030606471735,0,-0.040481030606471735,0.20688836848946535,0.13066022192014223,0.17114125252661397
9,700,0.035,w004,0.4,-31538.001269879962,-30376.609646496472,-1161.3916233834898,52192.44803295028,-113701.3555736956,0.26727697776991943,0.7327230222300806,-0.04032112544398836,0,-0.04032112544398836,0.20813012082955634,0.13294120584524968,0.17326233128923804
10,750,0.0375,w004,0.4,-31339.196618974314,-30380.040583829832,-959.1560351444823,52394.683621189295,-113650.80496385321,0.26657146721690816,0.7334285327830918,-0.03540809350769675,0,-0.03540809350769675,0.21076077547091515,0.13525726796130036,0.1706653614689971
11,800,0.04,w004,0.4,-31296.113047763156,-30165.922409513936,-1130.1906382492198,52223.64901808456,-113482.33073168146,0.2671680152863285,0.7328319847136715,-0.045166823312869475,0,-0.045166823312869475,0.21362538038292908,0.1279284009827395,0.17309522429560897
12,850,0.0425,w004,0.4,-31070.217400280213,-30266.509872737908,-803.7075275423049,52550.13212879147,-113495.87818483828,0.26603038493765957,0.7339696150623405,-0.040754120401310295,0,-0.040754120401310295,0.21530218280574548,0.12727900539297032,0.16803312579428062
13,900,0.045,w004,0.4,-31049.53022019939,-30278.425841017663,-771.1043791817283,52582.73527715205,-113499.1225729375,0.2659170337702482,0.7340829662297518,-0.042097121175050406,0,-0.042097121175050406,0.21498204988000538,0.12595234443474376,0.16804946560979417
14,950,0.0475,w004,0.4,-31126.508476501025,-30148.017043373347,-978.4914331276777,52375.34822320609,-113423.9363401487,0.26663884297791296,0.733361157022087,-0.04682625808134666,0,-0.04682625808134666,0.21272655169859114,0.12513684862202792,0.17196310670337459
15,1000,0.05,w004,0.4,-30982.823445718728,-30267.380605876693,-715.442839842035,52638.39681649174,-113473.28136977192,0.2657236224083661,0.7342763775916339,-0.03532375455725298,0,-0.03532375455725298,0.20927106843018817,0.13307045944214027,0.16839421399939325
16,1050,0.0525,w004,0.4,-31143.71613984754,-29932.88995180674,-1210.826188040799,52143.013468292964,-113270.85286892144,0.267449703655942,0.732550296344058,-0.04499007158166321,0,-0.04499007158166321,0.20603385667015803,0.12961895200345677,0.17460902358511998
17,1100,0.055,w004,0.4,-31020.50494021184,-30034.255699449033,-986.2492407628051,52367.590415570965,-113312.24363394958,0.266665880256856,0.733334119743144,-0.035370184573173896,0,-0.035370184573173896,0.20453339194867165,0.13386109784905637,0.16923128242223026
18,1150,0.0575,w004,0.4,-31156.9042382225,-29832.85157827683,-1324.0526599456716,52029.786996388095,-113201.11929631,0.2678457210089095,0.7321542789910904,-0.046641008398428774,0,-0.046641008398428774,0.20590652700319864,0.12671039839972723,0.173351406798156
19,1200,0.06,w004,0.4,-30946.08892715813,-30154.561248244147,-791.5276789139825,52562.3119774198,-113380.68960844645,0.26598803392569637,0.7340119660743036,-0.035895767065034334,0,-0.035895767065034334,0.20958021323053472,0.1305442896017965,0.16644005666683084
20,1250,0.0625,w004,0.4,-31143.06328249971,-29975.12599446181,-1167.9372880378978,52185.90236829587,-113301.62150195842,0.26729984241752447,0.7327001575824755,-0.050923773532160446,0,-0.050923773532160446,0.2135581098760755,0.12244565597500655,0.173369429507167
21,1300,0.065,w004,0.4,-30902.630513473505,-30469.17128350858,-433.45922996492664,52920.38042636885,-113600.28027861015,0.2647458613529611,0.7352541386470389,-0.03357377018993951,0,-0.03357377018993951,0.21610051670186683,0.13152349321721385,0.16509726340715336
22,1350,0.0675,w004,0.4,-31178.239183618727,-30145.355942535487,-1032.8832410832401,52320.95641525053,-113435.78336435171,0.26682846282757194,0.7331715371724281,-0.050456809751381754,0,-0.050456809751381754,0.21616948812308662,0.12436534852509132,0.17482215827647307
23,1400,0.07,w004,0.4,-30950.147541026166,-30456.958144058415,-493.18939696775124,52860.650259366026,-113603.88662966684,0.26495268368995883,0.7350473163100412,-0.031823877268260525,0,-0.031823877268260525,0.21352256385575397,0.1347803488524256,0.16660422612068612
24,1450,0.0725,w004,0.4,-31208.322286857583,-29918.40404804078,-1289.9182388168047,52063.92141751698,-113277.53104619318,0.26772627480508127,0.7322737251949187,-0.04933407846821192,0,-0.04933407846821192,0.209099828261705,0.12678483756598483,0.17611891603419674
25,1500,0.075,w004,0.4,-30954.21844048122,-30039.637709209564,-914.580731271657,52439.25892506212,-113298.52304587603,0.26641620289302576,0.7335837971069743,-0.03174503722513547,0,-0.03174503722513547,0.2048312039027243,0.1353095036676841,0.16705454089281957
26,1550,0.0775,w004,0.4,-31146.154104169604,-29525.418916265342,-1620.7351879042617,51733.10446842952,-112973.30600658772,0.2688860342135321,0.7311139657864679,-0.049531815109256444,0,-0.049531815109256444,0.20326316066422834,0.12574554545495462,0.17527736056421106
27,1600,0.08,w004,0.4,-30908.097396910867,-29924.76491536423,-983.3324815466367,52370.50717478713,-113201.97506452644,0.2666557145479555,0.7333442854520444,-0.03395446368703528,0,-0.03395446368703528,0.2055046750253867,0.13276841293588726,0.16672287662292254
28,1650,0.0825,w004,0.4,-31109.783619911635,-29824.738730288384,-1285.044889623252,52068.794766710525,-113182.56104635895,0.26770922568304534,0.7322907743169547,-0.048366752953041575,0,-0.048366752953041575,0.2102040529078156,0.12573392324455052,0.1741006761975921
29,1700,0.085,w004,0.4,-30942.580827137743,-30304.00917356256,-638.5716535751817,52715.26800275859,-113489.49370705604,0.26545673367374034,0.7345432663262597,-0.03449799853626698,0,-0.03449799853626698,0.21490612699650327,0.13334524799660927,0.16784324653287624
30,1750,0.08750000000000001,w004,0.4,-31131.040221194457,-30139.087679185846,-991.9525420086102,52361.88711432516,-113418.59654621975,0.2666857589007872,0.7333142410992128,-0.04712254945096586,0,-0.04712254945096586,0.21739871962712942,0.12789206185309,0.17501461130405585
31,1800,0.09,w004,0.4,-31037.058494638823,-30503.694571826956,-533.3639228118664,52820.475733521904,-113661.27020170444,0.2650918796295347,0.7349081203704653,-0.03384678329313581,0,-0.03384678329313581,0.21674615347963572,0.13358163314186236,0.16742841643499817
32,1850,0.0925,w004,0.4,-31333.024613028683,-30181.882516800844,-1151.142096227839,52202.69756010594,-113503.88916482285,0.2672411789116258,0.7327588210883742,-0.04820164893086637,0,-0.04820164893086637,0.2132419328623434,0.12587818331531014,0.1740798322461765
33,1900,0.095,w004,0.4,-31224.999021923282,-30335.994190763475,-889.0048311598075,52464.834825173966,-113588.06683202267,0.2663271561365201,0.7336728438634799,-0.03502554584300788,0,-0.03502554584300788,0.20831148519533088,0.13181980643041497,0.16684535227342284
34,1950,0.0975,w004,0.4,-31412.615869706256,-29880.29375319991,-1532.3221165063478,51821.51753982742,-113304.42152847533,0.26857561433821636,0.7314243856617837,-0.04799122786976931,0,-0.04799122786976931,0.20440102313242364,0.12607281922696656,0.17406404709673587
35,2000,0.1,w004,0.4,-31227.88171985092,-30171.416731629753,-1056.464988221167,52297.37466811261,-113468.1374045408,0.26691071311646664,0.7330892868835334,-0.03505717575439582,0,-0.03505717575439582,0.2036837900759138,0.13193460271278207,0.1669917784671779
36,2050,0.10250000000000001,w004,0.4,-31414.786045213506,-30089.502618744733,-1325.2834264687735,52028.556229865004,-113458.0999949756,0.26785002876346903,0.7321499712365309,-0.04819510117720127,0,-0.04819510117720127,0.20644002525612246,0.12568577031255546,0.17388087148975673
37,2100,0.105,w004,0.4,-31178.554310481122,-30550.62432227216,-627.9299882089617,52725.909668124805,-113733.28415052083,0.2654198071580931,0.7345801928419069,-0.03553064041413437,0,-0.03553064041413437,0.21100842463619227,0.13175383053687253,0.1672844709510069
38,2150,0.1075,w004,0.4,-31283.79120458423,-30396.544002910872,-887.2472016733591,52466.592454660415,-113648.14854508438,0.2663210377010392,0.7336789622989608,-0.04778166770424172,0,-0.04778166770424172,0.21498640005323455,0.12602379453852097,0.1738054622427627
39,2200,0.11,w004,0.4,-31099.758697111145,-30667.244045542026,-432.51465156911945,52921.32500476466,-113798.10296896673,0.2647425918901798,0.7352574081098202,-0.03669400899381872,0,-0.03669400899381872,0.21654204963953477,0.13048125626850385,0.16717526526232257
40,2250,0.1125,w004,0.4,-31335.961447912923,-30445.896090457376,-890.0653574555472,52463.77429887823,-113698.25118062655,0.26633084797029793,0.7336691520297021,-0.04698252589996013,0,-0.04698252589996013,0.21522063358919188,0.12462903490116076,0.1716115608011209
41,2300,0.115,w004,0.4,-31301.681580027816,-30413.949000177287,-887.7325798505299,52466.10707648324,-113665.68280918067,0.26632272732418794,0.7336772726758121,-0.040962364544554264,0,-0.040962364544554264,0.2117226321036479,0.12744089571189313,0.1684032602564474
42,2350,0.11750000000000001,w004,0.4,-31378.294286558434,-30194.12975742942,-1184.1645291290151,52169.675127204755,-113524.9632638694,0.26735653379650426,0.7326434662034957,-0.04243293209073612,0,-0.04243293209073612,0.20765583076909075,0.12747749653240328,0.1699104286231394
