frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p024,0.088,146532.30393901773,-39074.2081474516,185606.51208646933,185606.51208646933,-39074.21030254838,1.1611105132924848e-08,0.9999999883888948,0.10715548950400389,1,0.20732269635225414,0.10016720684825026
1,1200,0.12,p024,0.088,181749.34177120394,-39031.11148172707,220780.453252931,220780.453252931,-39031.113293481656,8.20613660357239e-09,0.9999999917938633,0.1104743198299667,1,0.20915759524998412,0.09868327542001742
2,1300,0.13,p024,0.088,167950.92473698637,-38966.835612008465,206917.76034899484,206917.76034899484,-38966.837545143615,9.342528695110985e-09,0.9999999906574712,0.10853343303084396,1,0.2077579576621805,0.09922452463133653
3,1400,0.14,p024,0.088,115064.36486593189,-38879.61073972241,153943.9756056543,153943.9756056543,-38879.61333807022,1.6878528130703785e-08,0.9999999831214719,0.1066532195326908,1,0.2084507890565313,0.1017975695238405
4,1500,0.15,p024,0.088,105856.6622588094,-38860.41802310516,144717.08028191456,144717.08028191456,-38860.420787118856,1.9099428927304984e-08,0.9999999809005711,0.10917419492566618,1,0.21152168380831007,0.10234748888264389
5,1600,0.16,p024,0.088,132340.79512007607,-38887.2363383027,171228.03145837877,171228.03145837877,-38887.23867436877,1.3643011553821083e-08,0.9999999863569884,0.11308050028436746,1,0.2139469623321957,0.10086646204782825
6,1700,0.17,p024,0.088,181984.92750687603,-38854.66582344868,220839.59333032471,220839.59333032471,-38854.66763471808,8.201742007774016e-09,0.999999991798258,0.1118401076220718,1,0.21050833770480806,0.09866823008273626
7,1800,0.18,p024,0.088,137227.30167822362,-38820.34101500522,176047.64269322885,176047.64269322885,-38820.343287117415,1.2906234359011393e-08,0.9999999870937657,0.11554846458352931,1,0.21618297130326286,0.10063450671973355
8,1900,0.19,p024,0.088,103802.66203258312,-38807.39572844864,142610.05776103176,142610.05776103176,-38807.39853329984,1.9667975303949703e-08,0.9999999803320248,0.11160613579534008,1,0.21410947279114356,0.10250333699580348
9,2000,0.2,p024,0.088,116575.36065407007,-38855.34221886235,155430.70287293242,155430.70287293242,-38855.34479235642,1.6557179127740795e-08,0.9999999834428208,0.10130637537322913,1,0.20301079971952077,0.10170442434629164
10,2100,0.21,p024,0.088,143399.5570916543,-38763.816146164725,182163.37323781903,182163.37323781903,-38763.81834199579,1.2054185094534375e-08,0.9999999879458149,0.10978913641135062,1,0.21011486947532662,0.100325733063976
11,2200,0.22,p024,0.088,175337.9431843599,-38824.04544802022,214161.98863238012,214161.98863238012,-38824.047315765274,8.721178945680919e-09,0.9999999912788211,0.11416494270410538,1,0.2130983257605188,0.09893338305641342
12,2300,0.23,p024,0.088,154964.92739529445,-38692.79773868882,193657.72513398327,193657.72513398327,-38692.799804188646,1.0665723637615088e-08,0.9999999893342764,0.11674442220711075,1,0.21654212018369226,0.09979769797658151
13,2400,0.24,p024,0.088,129331.91241538516,-38724.72419614901,168056.63661153417,168056.63661153417,-38724.726576298955,1.4162784223170632e-08,0.9999999858372157,0.1016727810628027,1,0.20266929822967006,0.10099651716686736
14,2500,0.25,p024,0.088,95313.13885090398,-38785.85427626895,134098.99312717293,134098.99312717293,-38785.8572591399,2.2243797304088986e-08,0.9999999777562028,0.11103055967032631,1,0.21407218906951767,0.10304162939919136
15,2600,0.26,p024,0.088,120958.41646938087,-38720.04239287009,159678.45886225096,159678.45886225096,-38720.044897904256,1.5687990129187313e-08,0.9999999843120099,0.11730674848239137,1,0.21880247232377598,0.10149572384138461
16,2700,0.27,p024,0.088,190220.59572662928,-38694.66257644954,228915.25830307882,228915.25830307882,-38694.66432382104,7.633267795625898e-09,0.9999999923667322,0.11696660516277527,1,0.21535087039882475,0.09838426523604948
17,2800,0.28,p024,0.088,206127.56686185926,-38709.68892220777,244837.25578406703,244837.25578406703,-38709.69055594606,6.672751906577901e-09,0.9999999933272481,0.10901439609662454,1,0.20682561596414542,0.09781121986752088
18,2900,0.29,p024,0.088,115266.31706418158,-38613.489954074175,153879.80701825576,153879.80701825576,-38613.49255350552,1.689260797910208e-08,0.999999983107392,0.10964784621166476,1,0.21148833222701735,0.10184048601535259
19,3000,0.3,p024,0.088,81369.62156625677,-38540.61286955586,119910.23443581263,119910.23443581263,-38540.61620538445,2.7819380243876424e-08,0.9999999721806198,0.1103191978096895,1,0.2144251914863973,0.1041059936767078
