frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p028,0.136,-38691.86872101569,-819.1388941425539,-37872.72982687314,-37872.72982687314,-38691.879282701906,0.9999997211270386,2.7887296139006423e-07,-0.06486975503380352,0,0.12606658834566478,0.1909363433794683
1,1200,0.12,p028,0.136,-38639.250369360816,-11047.068553782243,-27592.181815578573,-27592.181815578573,-38639.264866213314,0.9999994746034453,5.253965547069583e-07,-0.06289993565032659,0,0.12417237585055185,0.18707231150087844
2,1300,0.13,p028,0.136,-38664.800512083166,-22679.284897307836,-15985.51561477533,-15985.51561477533,-38664.825534696356,0.9999984346745232,1.5653254768488445e-06,-0.06659363446676508,0,0.12615423168604845,0.19274786615281353
3,1400,0.14,p028,0.136,-38584.10557570419,-16281.837554169673,-22302.268021534517,-22302.268021534517,-38584.123511085374,0.9999991958059009,8.041940991465601e-07,-0.06790546119095535,0,0.12322901942054103,0.19113448061149638
4,1500,0.15,p028,0.136,-38566.93304772524,-10447.067933048354,-28119.865114676883,-28119.865114676883,-38566.94727253734,0.9999994941370574,5.058629426457628e-07,-0.06368897618596009,0,0.12634121047373933,0.19003018665969942
5,1600,0.16,p028,0.136,-38632.409338412195,-16503.31179997421,-22129.097538437985,-22129.097538437985,-38632.42741414586,0.9999991831702988,8.168297012112191e-07,-0.06278760343535514,0,0.12642085721346308,0.18920846064881822
6,1700,0.17,p028,0.136,-38585.99747826808,-17751.080186884094,-20834.917291383987,-20834.917291383987,-38586.01667679072,0.9999990785426698,9.214573302718243e-07,-0.06722533506141663,0,0.1236548639300462,0.19088019899146283
7,1800,0.18,p028,0.136,-38533.33225070764,-7983.63774887973,-30549.694501827908,-30549.694501827908,-38533.345344122645,0.9999995714063921,4.2859360793734425e-07,-0.06617895351840859,0,0.12316289883748262,0.1893418523558912
8,1900,0.19,p028,0.136,-38586.43487611317,-11384.821144062793,-27201.613732050377,-27201.613732050377,-38586.44958111515,0.9999994594075843,5.405924157764197e-07,-0.0624603741233484,0,0.12400134845317909,0.1864617225765275
9,2000,0.2,p028,0.136,-38637.17464062749,-18565.974561488925,-20071.200079138565,-20071.200079138565,-38637.1945696602,0.9999990070851243,9.929148755971617e-07,-0.06545851963447255,0,0.1272512798595272,0.19270979949399974
10,2100,0.21,p028,0.136,-38538.558413498715,-16017.79378358749,-22520.764629911224,-22520.764629911224,-38538.57617487099,0.9999992113347592,7.886652407806949e-07,-0.06805714725929135,0,0.12161544742899183,0.18967259468828318
11,2200,0.22,p028,0.136,-38521.878716890904,-13855.323186032998,-24666.555530857906,-24666.555530857906,-38521.89493316952,0.9999993425812017,6.574187983443558e-07,-0.06417052926300812,0,0.12727681002580868,0.1914473392888168
12,2300,0.23,p028,0.136,-38475.93500459494,-13915.128123692906,-24560.806880902033,-24560.806880902033,-38475.951290694036,0.9999993369078802,6.630921197681161e-07,-0.06440644584241828,0,0.12310136594819876,0.18750781179061704
13,2400,0.24,p028,0.136,-38444.66032272193,-17213.47462910533,-21231.1856936166,-21231.1856936166,-38444.67916291535,0.999999112618567,8.873814330567775e-07,-0.06641595047136495,0,0.12530251511620596,0.1917184655875709
14,2500,0.25,p028,0.136,-38445.95905808383,-19065.006051150645,-19380.95300693318,-19380.95300693318,-38445.97969688182,0.9999989351011774,1.0648988225669953e-06,-0.06413611593460691,0,0.1274726510388149,0.1916087669734218
15,2600,0.26,p028,0.136,-38375.317837383016,-13427.40324367609,-24947.914593706926,-24947.914593706926,-38375.333870776965,0.999999357326109,6.426738909381946e-07,-0.06561753257770157,0,0.12124126346448157,0.18685879604218314
16,2700,0.27,p028,0.136,-38423.91149573712,-11628.648821185692,-26795.262674551428,-26795.262674551428,-38423.926423740704,0.9999994428870831,5.57112916854674e-07,-0.06585920631652328,0,0.12803762863565446,0.19389683495217774
17,2800,0.28,p028,0.136,-38398.49740858757,-21437.628285177634,-16960.86912340994,-16960.86912340994,-38398.520992251884,0.9999986095288778,1.3904711222978428e-06,-0.0652569810613443,0,0.12423421082576554,0.18949119188710983
18,2900,0.29,p028,0.136,-38357.35039498264,-21025.884003110463,-17331.466391872178,-17331.466391872178,-38357.37347436082,0.9999986683575299,1.3316424700704488e-06,-0.06290127251740762,0,0.12483799248072036,0.18773926499812799
19,3000,0.3,p028,0.136,-38342.7931011467,-3379.8213325189718,-34962.97176862773,-34962.97176862773,-38342.80454181804,0.9999996727777052,3.2722229476034315e-07,-0.06568303748666204,0,0.12732303676558085,0.1930060742522429
