frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p032,0.184,170918.86153671713,-38978.926949444634,209897.78848616176,209897.78848616176,-38978.92885513406,9.079130391942414e-09,0.9999999909208697,0.19754099340382417,1,0.2968194839368437,0.09927849053301954
1,1200,0.12,p032,0.184,137359.8533993554,-38968.26210028643,176328.11549964183,176328.11549964183,-38968.26436878453,1.2865208898205083e-08,0.9999999871347911,0.19826492446521532,1,0.2991006338257888,0.10083570936057346
2,1300,0.13,p032,0.184,123382.30495195996,-38886.00509370922,162268.31004566918,162268.31004566918,-38886.00755876227,1.5191216173882083e-08,0.9999999848087838,0.19539872439120942,1,0.29697951160041836,0.10158078720920893
3,1400,0.14,p032,0.184,128544.59560683157,-38900.61843823377,167445.21404506534,167445.21404506534,-38900.620827074774,1.426640322543804e-08,0.9999999857335968,0.19396472863161807,1,0.29525658582987124,0.10129185719825319
4,1500,0.15,p032,0.184,152906.9541534951,-38895.198302806675,191802.1524563018,191802.1524563018,-38895.200388288984,1.0873091038643423e-08,0.9999999891269089,0.19935784177022997,1,0.29944141870414553,0.10008357693391558
5,1600,0.16,p032,0.184,194868.53629524607,-38803.60139171113,233672.1376869572,233672.1376869572,-38803.60310351127,7.325649253875355e-09,0.9999999926743508,0.20127093794538636,1,0.29962844675167855,0.09835750880629217
6,1700,0.17,p032,0.184,239675.0703744867,-38862.43836521715,278537.50873970386,278537.50873970386,-38862.43980128944,5.155758986408188e-09,0.9999999948442411,0.19463615841612256,1,0.2914794303793862,0.09684327196326362
7,1800,0.18,p032,0.184,219676.3359494337,-38883.71499598291,258560.05094541662,258560.05094541662,-38883.7165430123,5.983249784513589e-09,0.9999999940167502,0.19720337741440053,1,0.29467480363809495,0.09747142622369444
8,1900,0.19,p032,0.184,176822.83153290275,-38787.977911521535,215610.8094444243,215610.8094444243,-38787.979766716075,8.604366885656134e-09,0.9999999913956331,0.19374867960544007,1,0.2927690099861122,0.09902033038067216
9,2000,0.2,p032,0.184,136916.9020544561,-38827.52602931086,175744.42808376695,175744.42808376695,-38827.52830534316,1.295080742647059e-08,0.9999999870491926,0.1912839774528733,1,0.292104689223377,0.10082071177050371
10,2100,0.21,p032,0.184,127410.02908697116,-38764.239938805054,166174.26902577622,166174.26902577622,-38764.24234591656,1.4485464272517845e-08,0.9999999855145357,0.1931334424771347,1,0.2944719233127373,0.10133848083560258
11,2200,0.22,p032,0.184,144766.02443918216,-38870.06559172433,183636.0900309065,183636.0900309065,-38870.067769945366,1.1861617132957747e-08,0.9999999881383829,0.18525222052222737,1,0.28568515407851086,0.1004329335562835
12,2300,0.23,p032,0.184,161988.611541056,-38724.58214822173,200713.19368927772,200713.19368927772,-38724.584141115105,9.929059963109665e-09,0.99999999007094,0.1886820697645193,1,0.28833747671967624,0.09965540695515696
13,2400,0.24,p032,0.184,168625.01589462857,-38709.756177566655,207334.77207219522,207334.77207219522,-38709.75810681369,9.304985282287959e-09,0.9999999906950148,0.19403885800639425,1,0.29342060277682136,0.09938174477042712
14,2500,0.25,p032,0.184,186717.85436261605,-38819.73242226639,225537.58678488244,225537.58678488244,-38819.73419580668,7.863612871972236e-09,0.9999999921363871,0.1897905960457303,1,0.2884287290913916,0.09863813304566134
15,2600,0.26,p032,0.184,168118.3548590972,-38745.18520000536,206863.54005910255,206863.54005910255,-38745.18713364721,9.347426888073329e-09,0.9999999906525732,0.1960828070240725,1,0.2954882961761169,0.0994054891520444
16,2700,0.27,p032,0.184,155866.1797421898,-38710.70689488674,194576.88663707653,194576.88663707653,-38710.70895062934,1.0565193997447153e-08,0.999999989434806,0.19624290532179892,1,0.29618459015209286,0.09994168483029395
17,2800,0.28,p032,0.184,151401.53262863195,-38665.462648839835,190066.99527747178,190066.99527747178,-38665.464753360895,1.1072522121402528e-08,0.9999999889274779,0.1877724089974545,1,0.28788713289262463,0.10011472389517012
18,2900,0.29,p032,0.184,143352.39889980145,-38609.57904310431,181961.97794290577,181961.97794290577,-38609.581241365726,1.2080882960674444e-08,0.999999987919117,0.1950362017371775,1,0.29554099273724843,0.10050479100007091
19,3000,0.3,p032,0.184,156807.14455262906,-38717.96760201175,195525.1121546408,195525.1121546408,-38717.96964778475,1.0462967825475289e-08,0.9999999895370322,0.19108980758830219,1,0.2909464342701709,0.09985662668186875
