frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,donor_h,h_acceptor
0,30000,3.0,u035,-25000.0,-34536.17457764418,-12119.548639017186,-22416.625938626996,-22416.625938626996,-34536.19242152857,0.9999992039901087,7.960098913906144e-07,0.10803476152966619,0.2775340803332849
1,40000,4.0,u035,-25000.0,-33661.55644783474,-3058.8241102530737,-30602.732337581663,-30602.732337581663,-33661.569518557466,0.9999995728907007,4.271092993168857e-07,0.10793531850451876,0.24947061580631963
2,50000,5.0,u035,-25000.0,-33434.919688487484,3668.5957781117468,-37103.51546659923,-37103.51546659923,-33434.93046913398,0.9999997094442376,2.905557624499622e-07,0.10859126457694036,0.32854496405747496
3,60000,6.0,u035,-25000.0,-33476.13832994021,-2283.1480826536135,-31192.990247286594,-31192.990247286594,-33476.15115332881,0.999999588901931,4.1109806903083523e-07,0.11270099521580249,0.26238330261856324
4,70000,7.0,u035,-25000.0,-33062.51279589342,-3666.499887903017,-29396.0129079904,-29396.0129079904,-33062.52640317465,0.9999995371049577,4.6289504224139577e-07,0.10767185282349243,0.28290002691545507
5,80000,8.0,u035,-25000.0,-33151.85181538804,-3264.0376752746815,-29887.81414011336,-29887.81414011336,-33151.86519876292,0.9999995522133928,4.4778660723832076e-07,0.11032439766633696,0.3156467261095024
6,90000,9.0,u035,-25000.0,-33125.1396039417,-5325.84633176963,-27799.29327217207,-27799.29327217207,-33125.15399278925,0.9999994824029332,5.175970668180874e-07,0.11156685551085838,0.2562397002640783
7,100000,10.0,u035,-25000.0,-33521.85631987426,-5411.213314292807,-28110.643005581456,-28110.643005581456,-33521.87054935302,0.9999994938050919,5.061949081008876e-07,0.10843897089477547,0.25812100070499905
8,110000,11.0,u035,-25000.0,-33611.52026677903,-8342.413378921192,-25269.106887857837,-25269.106887857837,-33611.536096374875,0.9999993735601308,6.264398692001905e-07,0.11334846871432445,0.2476913865862709
9,120000,12.0,u035,-25000.0,-33680.370816770126,3256.0027310376463,-36936.37354780777,-36936.37354780777,-33680.38164620042,0.9999997068086847,2.931913153370047e-07,0.11071574294752035,0.26876387128097784
10,130000,13.0,u035,-25000.0,-33567.398741175275,-4337.946933470637,-29229.451807704638,-29229.451807704638,-33567.41242599617,0.9999995318144121,4.681855878541086e-07,0.10338800466008409,0.28427082172434837
11,140000,14.0,u035,-25000.0,-33638.10294705347,-13416.882574254938,-20221.220372798532,-20221.220372798532,-33638.1227282339,0.9999990217632089,9.782367910715628e-07,0.10895772644876688,0.27765034374085684
12,150000,15.0,u035,-25000.0,-33022.819296031,-5866.3206320704485,-27156.49866396055,-27156.49866396055,-33022.83402546236,0.9999994576099237,5.423900762968614e-07,0.11486705434125986,0.28524854618339907
13,160000,16.0,u035,-25000.0,-33039.06252466462,-3507.116145576234,-29531.94637908839,-29531.94637908839,-33039.076069312556,0.9999995413564912,4.5864350883828564e-07,0.10305221522071735,0.246058402872383
14,170000,17.0,u035,-25000.0,-33027.1687490154,-10647.70684627042,-22379.46190274498,-22379.46190274498,-33027.18662253185,0.9999992013441619,7.986558381856135e-07,0.11319353477117763,0.23907242177825794
15,180000,18.0,u035,-25000.0,-33333.36538456543,-5232.665585109964,-28100.69979945547,-28100.69979945547,-33333.379619079176,0.9999994934468031,5.065531968884152e-07,0.10549200705431316,0.2728252847702309
16,190000,19.0,u035,-25000.0,-33205.990391075204,-4609.1780500928,-28596.812340982404,-28596.812340982404,-33206.00437864136,0.9999995108702222,4.891297778475412e-07,0.10900618957070989,0.2577197955277157
17,200000,20.0,u035,-25000.0,-33130.507687243575,-8102.630646809266,-25027.87704043431,-25027.87704043431,-33130.52366941194,0.999999361426144,6.385738560155119e-07,0.10951033642854964,0.31732934383490036
18,210000,21.0,u035,-25000.0,-33263.485627203045,-2467.08771181418,-30796.397915388865,-30796.397915388865,-33263.49861572957,0.9999995782456244,4.21754375590222e-07,0.10813243191590258,0.25462188628277227
19,220000,22.0,u035,-25000.0,-33071.5598762664,-7310.352890790673,-25761.20698547573,-25761.20698547573,-33071.57540347982,0.9999993972644716,6.027355284321523e-07,0.11298422321928582,0.26612563714146703
20,230000,23.0,u035,-25000.0,-33117.16727685422,-6570.854227925709,-26546.31304892851,-26546.31304892851,-33117.182344851506,0.9999994323889667,5.676110332863971e-07,0.10988741283254469,0.2847151331081997
21,240000,24.0,u035,-25000.0,-33342.54161792155,-7706.511591334536,-25636.030026587017,-25636.030026587017,-33342.55722095198,0.9999993913639742,6.086360258561463e-07,0.10702567395610169,0.24819554747344452
22,250000,25.0,u035,-25000.0,-33355.38020030904,-3149.0548791696783,-30206.32532113936,-30206.32532113936,-33355.39344256278,0.9999995616069814,4.3839301849812884e-07,0.10810705672493988,0.25695531324955406
23,260000,26.0,u035,-25000.0,-33307.0357033819,-5650.028726397257,-27657.006976984645,-27657.006976984645,-33307.050166255314,0.9999994770635052,5.229364947734183e-07,0.10454277946636102,0.25901550845753357
24,270000,27.0,u035,-25000.0,-33265.2243265399,4655.878654807893,-37921.102981347794,-37921.102981347794,-33265.234874753354,0.9999997218380596,2.781619404257363e-07,0.10863415237906929,0.3264969865726293
25,280000,28.0,u035,-25000.0,-33067.537472787866,-5540.375234663108,-27527.162238124758,-27527.162238124758,-33067.55200388211,0.9999994721185286,5.278814714237967e-07,0.10600900886340231,0.31767345690104537
26,290000,29.0,u035,-25000.0,-32960.28977067949,-8131.826224717224,-24828.463545962266,-24828.463545962266,-32960.30588121084,0.9999993511273697,6.488726302933401e-07,0.107855652127407,0.3299426906510527
27,300000,30.0,u035,-25000.0,-33101.124965835654,-4924.177482278348,-28176.947483557306,-28176.947483557306,-33101.139161830404,0.9999994961845866,5.038154133329975e-07,0.1091413115142639,0.29196226297457994
28,310000,31.0,u035,-25000.0,-32881.20785579627,-4521.7236305845145,-28359.484225211752,-28359.484225211752,-32881.22196041812,0.9999995026493531,4.973506469441169e-07,0.11349131656738191,0.32991263970484525
29,320000,32.0,u035,-25000.0,-33178.00124394256,-4060.9115152744052,-29117.089728668157,-29117.089728668157,-33178.014981572764,0.9999995281940136,4.7180598639062765e-07,0.1091763115349761,0.32878647650981313
30,330000,33.0,u035,-25000.0,-33343.11274179691,-5286.5181973761355,-28056.594544420775,-28056.594544420775,-33343.12699868743,0.99999949185294,5.081470599854754e-07,0.11132920688931938,0.32448443275584393
31,340000,34.0,u035,-25000.0,-33151.66577170402,-4118.8190994573815,-29032.84667224664,-29032.84667224664,-33151.679549195935,0.9999995254520169,4.745479831869126e-07,0.11172050898006787,0.26701769801558917
32,350000,35.0,u035,-25000.0,-33384.59347615938,-4808.594422829774,-28575.999053329608,-28575.999053329608,-33384.60747391335,0.9999995101574497,4.898425502442016e-07,0.10961377066175461,0.3196036543933989
33,360000,36.0,u035,-25000.0,-33597.71658775685,-8437.140579509345,-25160.576008247503,-25160.576008247503,-33597.732485634035,0.9999993681441518,6.318558481988035e-07,0.11367497387202889,0.30397856519823685
34,370000,37.0,u035,-25000.0,-33507.953998331184,218.4684352291806,-33726.422433560365,-33726.422433560365,-33507.96585846429,0.9999996483432303,3.5165676970372317e-07,0.11342435992417858,0.26581732395854313
35,380000,38.0,u035,-25000.0,-33250.38812043899,-6001.578212346707,-27248.809908092284,-27248.809908092284,-33250.40279997127,0.9999994612786206,5.387213793950352e-07,0.10112253335225506,0.2415362963874406
36,390000,39.0,u035,-25000.0,-33193.8367856009,481.48389663329,-33675.32068223419,-33675.32068223419,-33193.84866373155,0.9999996472751548,3.527248452206422e-07,0.1108575563301307,0.3140387583132893
37,400000,40.0,u035,-25000.0,-33630.94377459484,-6298.247072881903,-27332.696701712935,-27332.696701712935,-33630.9584090742,0.9999994645803211,5.35419678926452e-07,0.11073744440826945,0.24677386173657956
38,410000,41.0,u035,-25000.0,-33164.871376037685,-324.44176894103293,-32840.42960709665,-32840.42960709665,-33164.883556141795,0.9999996291127973,3.70887202782999e-07,0.1103208457867822,0.30565745181250475
39,420000,42.0,u035,-25000.0,-33123.4284459858,-3295.771179530624,-29827.65726645518,-29827.65726645518,-33123.44185635245,0.999999550405368,4.4959463191274196e-07,0.10456043890732021,0.33019861012281
40,430000,43.0,u035,-25000.0,-33080.88608932149,-2655.5744049938803,-30425.311684327608,-30425.311684327608,-33080.899236264115,0.9999995678949356,4.321050644517932e-07,0.11114685311384594,0.280785683225328
41,440000,44.0,u035,-25000.0,-33506.721104090364,-5967.174255982827,-27539.546848107537,-27539.546848107537,-33506.73562864994,0.9999994725932007,5.274067993998877e-07,0.10388633250852593,0.27110495527483913
42,450000,45.0,u035,-25000.0,-33063.110618848645,-2326.181504448876,-30736.92911439977,-30736.92911439977,-33063.123632504925,0.9999995766120546,4.233879453141576e-07,0.11316032479411219,0.2959769723305016
43,460000,46.0,u035,-25000.0,-33187.143604762736,-4019.023693564901,-29168.119911197835,-29168.119911197835,-33187.15731835872,0.9999995298434343,4.701565656795026e-07,0.1042768379960162,0.31952700028332365
44,470000,47.0,u035,-25000.0,-33111.75974134481,-1518.743055671628,-31593.01668567318,-31593.01668567318,-33111.772402365554,0.9999995992465447,4.0075345525414363e-07,0.10788634433800004,0.2989008433848747
45,480000,48.0,u035,-25000.0,-33047.06187182132,-10880.76206139088,-22166.299810430442,-22166.299810430442,-33047.07991721806,0.9999991859098039,8.140901960884683e-07,0.11306886061329131,0.30392273521610463
46,490000,49.0,u035,-25000.0,-33053.522751058714,-4906.7065891631355,-28146.81616189558,-28146.81616189558,-33053.536962250335,0.9999994951053366,5.048946634111928e-07,0.11165443397597145,0.33086197321450656
47,500000,50.0,u035,-25000.0,-33290.14748341011,-5545.615741407208,-27744.531742002902,-27744.531742002902,-33290.161900658015,0.999999480357677,5.196423228936986e-07,0.11325527542140411,0.32984762628485254
48,510000,51.0,u035,-25000.0,-33210.249865007616,-3310.8720196906943,-29899.37784531692,-29899.37784531692,-33210.26324320642,0.9999995525596919,4.4744030808230306e-07,0.11222838798447933,0.32953215275768644
49,520000,52.0,u035,-25000.0,-33062.55630085958,182.64736952420208,-33245.20367038378,-33245.20367038378,-33062.56833266601,0.9999996380892161,3.619107838970237e-07,0.10858319056301165,0.25359268029098825
50,530000,53.0,u035,-25000.0,-33076.72239679095,-4076.4137208078464,-29000.308675983106,-29000.308675983106,-33076.73618974103,0.9999995243865467,4.7561345328794857e-07,0.10949239201788183,0.2535946452852276
51,540000,54.0,u035,-25000.0,-33042.639630795835,-4884.8636440168775,-28157.775986778957,-28157.775986778957,-33042.653836456055,0.9999994954982989,5.045017010818498e-07,0.11352048763351769,0.25436196624322094
52,550000,55.0,u035,-25000.0,-33246.942275251524,-9929.49891433012,-23317.443360921403,-23317.443360921403,-33246.95942977827,0.9999992643060718,7.356939282776587e-07,0.10818557391513671,0.27834438965285263
53,560000,56.0,u035,-25000.0,-33332.911166770995,-4945.140492941631,-28387.770673829364,-28387.770673829364,-33332.92525733859,0.9999995036400087,4.963599912755079e-07,0.11173607625060825,0.2901803227443059
54,570000,57.0,u035,-25000.0,-33473.591369817295,-1104.4159684310143,-32369.17540138628,-32369.17540138628,-33473.60372724816,0.9999996182349016,3.817650984228038e-07,0.10692545593493327,0.25752080409714273
55,580000,58.0,u035,-25000.0,-33615.114007794095,-3945.495665183611,-29669.618342610484,-29669.618342610484,-33615.12748959267,0.9999995456029745,4.5439702545113647e-07,0.1077367506475541,0.24158215908323577
56,590000,59.0,u035,-25000.0,-33352.97274970662,-4203.867583151761,-29149.10516655486,-29149.10516655486,-33352.98647224834,0.9999995292298436,4.7077015641328046e-07,0.10692235514601335,0.2880790567226466
57,600000,60.0,u035,-25000.0,-33269.45626699517,-8919.087000573258,-24350.369266421912,-24350.369266421912,-33269.4726938397,0.9999993253974022,6.746025977832915e-07,0.1175877770000362,0.34173859834662496
58,610000,61.0,u035,-25000.0,-33351.15494742198,-1034.014735896897,-32317.140211525082,-32317.140211525082,-33351.16732475005,0.9999996170045211,3.8299547894249386e-07,0.11250416703967793,0.28557100385972034
59,620000,62.0,u035,-25000.0,-33490.505930853105,-10356.665590277262,-23133.840340575844,-23133.840340575844,-33490.52322152751,0.9999992525820054,7.474179946620474e-07,0.1111061486788418,0.24624725728425817
60,630000,63.0,u035,-25000.0,-33292.06056746046,-5270.981383085076,-28021.079184375383,-28021.079184375383,-33292.07484242088,0.9999994905640222,5.094359778468061e-07,0.10715981869756264,0.3200072191713904
61,640000,64.0,u035,-25000.0,-33274.12178732685,-12578.65631963595,-20695.465467690898,-20695.465467690898,-33274.141115214254,0.999999066082793,9.339172070133017e-07,0.10905463388936805,0.2909110177900156
62,650000,65.0,u035,-25000.0,-33018.66077483364,-2948.876222901512,-30069.784551932127,-30069.784551932127,-33018.674077217715,0.9999995576166407,4.423833592781534e-07,0.11565582570870594,0.2728616024694333
63,660000,66.0,u035,-25000.0,-33263.87067034244,-8611.022285541898,-24652.84838480054,-24652.84838480054,-33263.886895637406,0.9999993418499415,6.581500584523781e-07,0.11088787880223157,0.2530977643390539
