frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
0,1100,0.11,p001,0.016,101207.78740509044,-39370.05069621283,140577.83810130326,140577.83810130326,-39370.05354161149,2.024073342266064e-08,0.9999999797592666,0.07062995551701427,1,0.07062995551701427,0.35200512614269447,0.17316756956478588,0.1025376140477716
1,1200,0.12,p001,0.016,95749.65281797425,-39261.71255432349,135011.36537229773,135011.36537229773,-39261.71551703695,2.1944177253097052e-08,0.9999999780558227,0.07199600711805917,1,0.07199600711805917,0.3497862964497819,0.17489143733677298,0.10289543021871381
2,1300,0.13,p001,0.016,81965.59155175547,-39196.85951986196,121162.45107161743,121162.45107161743,-39196.862821214694,2.7247323952650504e-08,0.999999972752676,0.07499166460529838,1,0.07499166460529838,0.34616804043093236,0.1788700715806305,0.10387840697533213
3,1400,0.14,p001,0.016,81020.11452007378,-39295.5731636032,120315.68768367698,120315.68768367698,-39295.576488190345,2.7632198473792613e-08,0.9999999723678015,0.0691193199726947,1,0.0691193199726947,0.34825172328181236,0.17304923950123863,0.10392991952854393
4,1500,0.15,p001,0.016,85077.1631642443,-39235.829961289855,124312.99312553415,124312.99312553415,-39235.833178974346,2.5883732990283903e-08,0.9999999741162671,0.06511155635722074,1,0.06511155635722074,0.34720426668994026,0.16873288594328392,0.10362132958606318
5,1600,0.16,p001,0.016,92929.72463954831,-39116.196384780604,132045.9210243289,132045.9210243289,-39116.19941402973,2.294087514398413e-08,0.9999999770591248,0.06814303921845168,1,0.06814303921845168,0.34620797892791655,0.17123139373144994,0.10308835451299826
6,1700,0.17,p001,0.016,106360.83150538887,-39191.54903844584,145552.3805438347,145552.3805438347,-39191.55178659734,1.888084127932288e-08,0.9999999811191587,0.07311704320292049,1,0.07311704320292049,0.3490863668704133,0.17535330199387766,0.10223625879095717
7,1800,0.18,p001,0.016,85150.77468152557,-39166.5431880017,124317.31786952727,124317.31786952727,-39166.54640557425,2.588193215302681e-08,0.9999999741180678,0.06921281800466951,1,0.06921281800466951,0.34970681083026955,0.17285347926768738,0.10364066126301787
8,1900,0.19,p001,0.016,61397.14135194736,-39056.307525488985,100453.44887743634,100453.44887743634,-39056.31150743275,3.963968875364543e-08,0.9999999603603112,0.07108608868639313,1,0.07108608868639313,0.3486969081061831,0.1767002185127731,0.10561412982637997
9,2000,0.2,p001,0.016,79895.7291697892,-39162.106200927956,119057.83537071716,119057.83537071716,-39162.10956063954,2.8219154013520154e-08,0.999999971780846,0.06886157077654947,1,0.06886157077654947,0.349311896186184,0.1728838294121278,0.10402225863557832
10,2100,0.21,p001,0.016,101017.70951828148,-39126.83697796226,140144.54649624374,140144.54649624374,-39126.83983215818,2.0366085373701992e-08,0.9999999796339146,0.0760680086433998,1,0.0760680086433998,0.35522088322884865,0.17864811388069174,0.10258010523729194
11,2200,0.22,p001,0.016,84107.85984895114,-39066.4874796494,123174.34732860053,123174.34732860053,-39066.49072707874,2.636449258908158e-08,0.9999999736355074,0.08154584632491031,1,0.08154584632491031,0.3569814554987092,0.18531953720116082,0.1037736908762505
12,2300,0.23,p001,0.016,59067.35804048364,-39073.81068825131,98141.16872873495,98141.16872873495,-39073.81476401267,4.1529574945631254e-08,0.9999999584704251,0.07803476668152563,1,0.07803476668152563,0.35640388623522073,0.1839067155964401,0.10587194891491446
13,2400,0.24,p001,0.016,62636.72610939629,-39073.77686823788,101710.50297763417,101710.50297763417,-39073.780800968256,3.866591902212946e-08,0.999999961334081,0.07334843125148158,1,0.07334843125148158,0.35928253291771883,0.1788682143645279,0.10551978311304633
14,2500,0.25,p001,0.016,79186.76090320505,-39017.81276449456,118204.57366769962,118204.57366769962,-39017.81614845828,2.862802528369457e-08,0.9999999713719747,0.08084513899252752,1,0.08084513899252752,0.3573777538745637,0.1849960332645606,0.10415089427203308
15,2600,0.26,p001,0.016,88106.5968840736,-39123.45507867023,127230.05196274383,127230.05196274383,-39123.45822258147,2.471044402430067e-08,0.999999975289556,0.08633785874882562,1,0.08633785874882562,0.36050704798148997,0.18983285820225276,0.10349499945342715
16,2700,0.27,p001,0.016,82133.07657007346,-38964.14252671684,121097.2190967903,121097.2190967903,-38964.14582984793,2.727668674262773e-08,0.9999999727233133,0.07757186491435122,1,0.07757186491435122,0.36265769862750397,0.18150435819857788,0.10393249328422666
17,2800,0.28,p001,0.016,66479.54975977991,-38922.57461932799,105402.1243791079,105402.1243791079,-38922.57841431778,3.600486742083575e-08,0.9999999639951326,0.07252993636389435,1,0.07252993636389435,0.3563481811191576,0.17771705468359725,0.1051871183197029
18,2900,0.29,p001,0.016,65067.24488355967,-38944.69221496026,104011.93709851993,104011.93709851993,-38944.696060672555,3.697375622335741e-08,0.9999999630262437,0.07065183745785293,1,0.07065183745785293,0.3493228029975973,0.1759249529078337,0.10527311544998076
19,3000,0.3,p001,0.016,84463.62941640397,-38947.71910992035,123411.34852632432,123411.34852632432,-38947.72235111327,2.6263328178899314e-08,0.9999999737366718,0.08173496747565517,1,0.08173496747565517,0.34337955398093795,0.1854386168382844,0.10370364936262921
20,3100,0.31,p001,0.016,114274.02695592123,-38844.96261778538,153118.9895737066,153118.9895737066,-38844.96523013277,1.7060896972953543e-08,0.9999999829391031,0.08237621269092095,1,0.08237621269092095,0.3420276639753303,0.18415898209695133,0.10178276940603039
21,3200,0.32,p001,0.016,83359.06723847144,-38910.32242461521,122269.38966308665,122269.38966308665,-38910.32569607989,2.675620214276364e-08,0.9999999732437979,0.07725008270588926,1,0.07725008270588926,0.34760202849690747,0.1810527230759069,0.10380264037001763
22,3300,0.33,p001,0.016,58529.02525933625,-38856.371520467044,97385.3967798033,97385.3967798033,-38856.37562785888,4.217666738082215e-08,0.9999999578233326,0.06820121204144922,1,0.06820121204144922,0.35279088173237616,0.1740912218824345,0.10589000984098529
23,3400,0.34,p001,0.016,62971.825798950944,-38867.39188656665,101839.2176855176,101839.2176855176,-38867.39581432644,3.856824093428912e-08,0.9999999614317591,0.06996971520911309,1,0.06996971520911309,0.3596252153920588,0.17548807701598756,0.10551836180687447
24,3500,0.35000000000000003,p001,0.016,99141.47203593518,-38797.954970573745,137939.42700650892,137939.42700650892,-38797.95787039724,2.1022440288565036e-08,0.9999999789775598,0.07667018991263258,1,0.07667018991263258,0.36489436724052915,0.17943028199360853,0.10276009208097595
25,3600,0.36,p001,0.016,118355.55786585747,-38836.004500617564,157191.56236647503,157191.56236647503,-38836.007045283375,1.618830991478859e-08,0.9999999838116901,0.0766978919306042,1,0.0766978919306042,0.3665289078551731,0.17829480095739464,0.10159690902679044
26,3700,0.37,p001,0.016,89791.40120741204,-38857.500228602235,128648.90143601428,128648.90143601428,-38857.50333783975,2.4168394174850505e-08,0.9999999758316058,0.07255489744858545,1,0.07255489744858545,0.36058910948839795,0.17592723658468012,0.10337233913609467
27,3800,0.38,p001,0.016,75960.95102706706,-38752.24818674155,114713.1992138086,114713.1992138086,-38752.251673698505,3.039717111352758e-08,0.9999999696028289,0.06511170914926243,1,0.06511170914926243,0.35121319890675695,0.16948230024523764,0.10437059109597521
