frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p048,0.376,204368.5925342375,-38057.21554996626,242425.80808420377,242425.80808420377,-38057.21719995559,6.806161911843134e-09,0.9999999931938381,0.3741999157941629,1,0.47277256110229465,0.09857264530813174
1,1200,0.12,p048,0.376,226565.33310627282,-38014.82501917775,264580.1581254506,264580.1581254506,-38014.82653100691,5.7140684406320474e-09,0.9999999942859316,0.3787144172138641,1,0.4765049230037778,0.09779050578991363
2,1300,0.13,p048,0.376,214303.87270701883,-38025.06697228391,252328.93967930274,252328.93967930274,-38025.06855751625,6.282403930413238e-09,0.9999999937175961,0.380573750047563,1,0.47880062050916783,0.09822687046160486
3,1400,0.14,p048,0.376,199679.7069159205,-37976.892701102595,237656.5996170231,237656.5996170231,-37976.89438420333,7.0820701525420304e-09,0.9999999929179298,0.382792374522929,1,0.48158369875756374,0.0987913242346347
4,1500,0.15,p048,0.376,180843.39334305728,-37962.56309823721,218805.9564412945,218805.9564412945,-37962.56492634099,8.354908487273605e-09,0.9999999916450915,0.3855397525107966,1,0.4851243853410864,0.09958463283028977
5,1600,0.16,p048,0.376,195188.8001542155,-37942.09500524233,233130.89515945784,233130.89515945784,-37942.09672101663,7.359703513287741e-09,0.9999999926402965,0.3833669445912936,1,0.4823438973657963,0.09897695277450272
6,1700,0.17,p048,0.376,202182.39263630586,-37940.25679552273,240122.64943182858,240122.64943182858,-37940.25846133809,6.937351970659478e-09,0.999999993062648,0.3773897344681192,1,0.4760671061316059,0.09867737166348675
7,1800,0.18,p048,0.376,203054.76790286225,-37940.01128009692,240994.77918295917,240994.77918295917,-37940.012939883905,6.8872320069246484e-09,0.999999993112768,0.3780136775846452,1,0.476664450606885,0.09865077302223979
8,1900,0.19,p048,0.376,195241.780614053,-37889.12390994016,233130.90452399314,233130.90452399314,-37889.12562571438,7.359702902665077e-09,0.9999999926402972,0.37868717191273493,1,0.47763909626428974,0.09895192435155482
9,2000,0.2,p048,0.376,188858.26951217945,-37964.118630914454,226822.3881430939,226822.3881430939,-37964.12039440879,7.774780652614055e-09,0.9999999922252194,0.3756068686262551,1,0.4747919363353073,0.09918506770905222
10,2100,0.21,p048,0.376,201012.84479478138,-37961.973617858515,238974.8184126399,238974.8184126399,-37961.97529167503,7.004154256584627e-09,0.9999999929958457,0.370780352799818,1,0.46944902158193236,0.0986686687821143
11,2200,0.22,p048,0.376,192134.17187543286,-37893.108848234726,230027.2807236676,230027.2807236676,-37893.110587158895,7.559643078192124e-09,0.9999999924403569,0.37825475264934755,1,0.4773141655341217,0.09905941288477417
12,2300,0.23,p048,0.376,220749.65910501048,-37887.47949702936,258637.13860203983,258637.13860203983,-37887.481043597654,5.979683692647342e-09,0.9999999940203164,0.3817700720175065,1,0.4797593982350775,0.097989326217571
13,2400,0.24,p048,0.376,234392.1796298979,-37982.7292303814,272374.9088602793,272374.9088602793,-37982.73069894544,5.391700808043964e-09,0.9999999946082991,0.37493862578166937,1,0.47243601220561765,0.09749738642394827
14,2500,0.25,p048,0.376,237387.95306389334,-37979.55605314099,275367.5091170343,275367.5091170343,-37979.55750574518,5.275147318961615e-09,0.9999999947248527,0.37509766019116947,1,0.4725080835620851,0.09741042337091566
15,2600,0.26,p048,0.376,221705.5183063226,-37939.89401653022,259645.41232285282,259645.41232285282,-37939.895557092765,5.9333323809696026e-09,0.9999999940666676,0.38061726154581366,1,0.4785973172030493,0.09798005565723569
16,2700,0.27,p048,0.376,194617.509691308,-37953.27831533071,232570.7880066387,232570.7880066387,-37953.280035237156,7.395195400494714e-09,0.9999999926048047,0.38082477664876796,1,0.4798308626983766,0.09900608604960866
17,2800,0.28,p048,0.376,172775.5072263188,-37976.72353959581,210752.2307659146,210752.2307659146,-37976.7254375591,9.005661494310147e-09,0.9999999909943385,0.3770950928810885,1,0.47699641831106715,0.09990132542997866
18,2900,0.29,p048,0.376,179220.1769339715,-37804.939783720794,217025.1167176923,217025.1167176923,-37804.94162682543,8.492586633934707e-09,0.9999999915074134,0.38023909030043723,1,0.47986086123366534,0.09962177093322808
19,3000,0.3,p048,0.376,192053.7060851033,-37734.15599924317,229787.86208434647,229787.86208434647,-37734.15773997914,7.575404248338913e-09,0.9999999924245957,0.38518739612195757,1,0.48428900990025897,0.0991016137783014
