frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,donor_h,h_acceptor
0,220,0.022,u010,-20500.0,-40182.533732395845,-9497.343245460142,-30685.190486935702,-30685.190486935702,-40182.54676799457,0.999999575183095,4.248169049869688e-07,0.10845507303030553,0.314642474370343
1,240,0.024,u010,-20500.0,-40244.28956489958,-11737.97462458719,-28506.314940312386,-28506.314940312386,-40244.30359687123,0.9999995077596713,4.922403286644617e-07,0.11278693829037065,0.31801793984922694
2,260,0.026000000000000002,u010,-20500.0,-40257.062514061254,-14468.351814654307,-25788.710699406947,-25788.710699406947,-40257.078024714894,0.9999993985494211,6.014505789520008e-07,0.1135584663273115,0.3181622739966903
3,280,0.028,u010,-20500.0,-40224.68740488988,-16860.52416141366,-23364.16324347622,-23364.16324347622,-40224.70452511382,0.9999992672453675,7.327546324709111e-07,0.10995562625370978,0.31452014490173313
4,300,0.03,u010,-20500.0,-40147.86389111342,-18836.431397617598,-21311.43249349582,-21311.43249349582,-40147.88266036545,0.9999991192887208,8.807112792941219e-07,0.10602090036038754,0.3098773374169891
5,320,0.032,u010,-20500.0,-40075.04201457568,-20377.757719120422,-19697.284295455258,-19697.284295455258,-40075.0623219227,0.999998969030205,1.0309697949795193e-06,0.10593790935893674,0.3070417828521942
6,340,0.034,u010,-20500.0,-39993.1345053019,-21091.560111841132,-18901.57439346077,-18901.57439346077,-39993.15566753653,0.9999988804008173,1.1195991826973284e-06,0.11000198195001083,0.3067089268655902
7,360,0.036000000000000004,u010,-20500.0,-39906.145893178844,-20841.308713871695,-19064.83717930715,-19064.83717930715,-39906.166874189905,0.9999988994941479,1.1005058521140754e-06,0.11372449384102093,0.30643684604306193
8,380,0.038,u010,-20500.0,-39838.60950001354,-19857.376677963453,-19981.232822050086,-19981.232822050086,-39838.62951877829,0.9999989981236487,1.0018763513253148e-06,0.11293267655361451,0.3036980136698868
9,400,0.04,u010,-20500.0,-39757.184662396,-18385.704244478882,-21371.48041791712,-21371.48041791712,-39757.20337891174,0.9999991242308631,8.757691368765919e-07,0.10856339224859266,0.2992682396314469
10,420,0.042,u010,-20500.0,-39681.41498655987,-16648.66683524163,-23032.748151318236,-23032.748151318236,-39681.43235312402,0.9999992460066922,7.539933077893579e-07,0.1055576728431119,0.2967061851087739
11,440,0.044,u010,-20500.0,-39624.614690714385,-14742.961843653244,-24881.65284706114,-24881.65284706114,-39624.63076680644,0.9999993538985783,6.461014216974093e-07,0.1071093440760389,0.29825993835758324
12,460,0.046,u010,-20500.0,-39577.27870494521,-13038.012330107656,-26539.266374837553,-26539.266374837553,-39577.29377694333,0.9999994320875044,5.679124955859649e-07,0.11113519744961226,0.3023464437480358
13,480,0.048,u010,-20500.0,-39576.159079784,-12130.74952971116,-27445.409550072844,-27445.409550072844,-39576.17365416253,0.9999994689690084,5.310309915684819e-07,0.11319017971036445,0.3057028424486241
14,500,0.05,u010,-20500.0,-39599.718612651726,-12490.811523532575,-27108.90708911915,-27108.90708911915,-39599.733367941604,0.9999994557038481,5.442961519275258e-07,0.11123908139141592,0.30662813145773943
15,520,0.052000000000000005,u010,-20500.0,-39627.170247133006,-13962.856244789784,-25664.31400234322,-25664.31400234322,-39627.185832967756,0.9999993927047566,6.07295243482131e-07,0.10732648423138688,0.3060004897763963
16,540,0.054,u010,-20500.0,-39672.756507902945,-15843.721797229897,-23829.034710673048,-23829.034710673048,-39672.7732941355,0.9999992955564877,7.044435123004789e-07,0.1059392812581139,0.306849959180016
17,560,0.056,u010,-20500.0,-39703.517192823056,-17430.807838882894,-22272.70935394016,-22272.70935394016,-39703.5351520067,0.9999991936699576,8.063300424021591e-07,0.10844312414520625,0.3101589301507407
18,580,0.058,u010,-20500.0,-39718.661621548934,-18096.026633181325,-21622.63498836761,-21622.63498836761,-39718.68012066609,0.9999991444573935,8.555426065370852e-07,0.1121270327451199,0.31445827917021324
19,600,0.06,u010,-20500.0,-39733.326788106344,-18059.81352222122,-21673.513265885125,-21673.513265885125,-39733.34524379714,0.9999991484694177,8.515305822132113e-07,0.11276152211854543,0.3164828753543717
20,620,0.062,u010,-20500.0,-39710.91381157294,-17631.02398850985,-22079.889823063088,-22079.889823063088,-39710.9319275905,0.9999991795254424,8.204745576834149e-07,0.110161261048305,0.3159755821280707
21,640,0.064,u010,-20500.0,-39680.66169742877,-16828.489141201848,-22852.17255622692,-22852.17255622692,-39680.679201221574,0.9999992340436801,7.659563199258201e-07,0.10737766092703346,0.3149085230903092
22,660,0.066,u010,-20500.0,-39654.752869285905,-15490.997297179763,-24163.755572106144,-24163.755572106144,-39654.76942299275,0.9999993149374437,6.850625563492585e-07,0.10762912798369252,0.31581301522669275
23,680,0.068,u010,-20500.0,-39614.55315011629,-13675.115004122406,-25939.438145993885,-25939.438145993885,-39614.56857064159,0.9999994055188521,5.944811479197121e-07,0.11049954500633606,0.3183998335663263
24,700,0.07,u010,-20500.0,-39593.20059132419,-11966.212776942353,-27626.987814381835,-27626.987814381835,-39593.215069912774,0.9999994759264562,5.240735437839206e-07,0.11212238528033916,0.32005175309242545
25,720,0.07200000000000001,u010,-20500.0,-39569.09211264783,-11213.32044303577,-28355.77166961206,-28355.77166961206,-39569.106219116366,0.9999995025191107,4.974808892610483e-07,0.11091205002664499,0.3192988730512921
26,740,0.074,u010,-20500.0,-39526.18016320494,-11957.346996532782,-27568.833166672157,-27568.833166672157,-39526.19467233513,0.9999994737131301,5.262868698618917e-07,0.10825343631892541,0.31685030963726973
27,760,0.076,u010,-20500.0,-39497.480911421284,-13694.259807927534,-25803.22110349375,-25803.22110349375,-39497.496413352535,0.9999993992256795,6.00774320569375e-07,0.10723847061762633,0.3149029047673182
28,780,0.078,u010,-20500.0,-39456.695634189804,-15429.45295999571,-24027.242674194094,-24027.242674194094,-39456.71228194786,0.999999307130859,6.928691408947252e-07,0.1086298984674226,0.3141193438505411
29,800,0.08,u010,-20500.0,-39419.84819063212,-16750.500081468002,-22669.348109164115,-22669.348109164115,-39419.86583558982,0.9999992216392746,7.783607254840952e-07,0.11095174547484284,0.31364929715900064
30,820,0.082,u010,-20500.0,-39403.08954185952,-17691.525223803364,-21711.564318056153,-21711.564318056153,-39403.10796520547,0.9999991514515298,8.485484701004076e-07,0.11151619145742786,0.31190717065992074
31,840,0.084,u010,-20500.0,-39372.75924120399,-18416.326905552083,-20956.432335651905,-20956.432335651905,-39372.778328404966,0.9999990891977271,9.108022729353848e-07,0.10989086218509418,0.3085681855302149
32,860,0.08600000000000001,u010,-20500.0,-39357.200858202064,-18655.430496179113,-20701.77036202295,-20701.77036202295,-39357.22018020302,0.999999066651569,9.333484309315132e-07,0.10806957495543974,0.3055364478799804
33,880,0.088,u010,-20500.0,-39354.306976895445,-17918.71740122863,-21435.589575666814,-21435.589575666814,-39354.32563743428,0.9999991294614836,8.705385164398116e-07,0.10808667543509869,0.30423373134398707
34,900,0.09,u010,-20500.0,-39334.39508539425,-16493.380466449613,-22841.01461894464,-22841.01461894464,-39334.412597737726,0.9999992332951528,7.667048471104998e-07,0.109618313151495,0.3046137158852159
35,920,0.092,u010,-20500.0,-39328.25818432914,-14938.595437105094,-24389.662747224047,-24389.662747224047,-39328.27458470889,0.9999993275693124,6.724306876315644e-07,0.110984071171274,0.30569499102555864
36,940,0.094,u010,-20500.0,-39312.87003240286,-13824.064019387048,-25488.806013015812,-25488.806013015812,-39312.88572555669,0.9999993843126862,6.156873138540853e-07,0.1111068477294625,0.30641596526778053
37,960,0.096,u010,-20500.0,-39281.44095189807,-13391.666317815389,-25889.774634082678,-25889.774634082678,-39281.45640200403,0.999999403235921,5.96764079041634e-07,0.10957204448799412,0.3060783444577914
38,980,0.098,u010,-20500.0,-39277.627291114404,-13656.02653818941,-25621.600752924995,-25621.600752924995,-39277.642902931955,0.9999993906782534,6.09321746669611e-07,0.10812299951994736,0.3056720380527831
39,1000,0.1,u010,-20500.0,-39263.03636084714,-14192.900893539527,-25070.135467307613,-25070.135467307613,-39263.05231607586,0.9999993635770963,6.364229037658653e-07,0.10792525478544464,0.30623695702484677
40,1020,0.10200000000000001,u010,-20500.0,-39242.15185117402,-14755.019923135158,-24487.131928038863,-24487.131928038863,-39242.16818627338,0.9999993329117669,6.670882330417349e-07,0.10923286846988015,0.3080667695617767
41,1040,0.10400000000000001,u010,-20500.0,-39242.682644855275,-15426.13586197635,-23816.546782878926,-23816.546782878926,-39242.69943988948,0.9999992948175622,7.051824377768412e-07,0.11078798891871239,0.3102615837836596
42,1060,0.106,u010,-20500.0,-39223.36474343217,-16004.003897454211,-23219.360845977957,-23219.360845977957,-39223.38197042243,0.9999992580775665,7.419224334892505e-07,0.1108477260812461,0.31123826269815696
