frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,2100,0.21,u039,-22500.0,-38977.68583156407,-12207.20934588855,-26770.47648567552,-26770.47648567552,-38977.700773389144,0.9999994418549704,5.581450296388013e-07,-0.1465464213726635,0,0.10989059663498973,0.25643701800765323
1,2200,0.22,u039,-22500.0,-38907.656757223274,-14246.056604281446,-24661.600152941828,-24661.600152941828,-38907.6729767603,0.9999993423169788,6.576830211546536e-07,-0.14284469604250669,0,0.11140217041251735,0.25424686645502403
2,2300,0.23,u039,-22500.0,-38923.23101527116,-10207.836726863141,-28715.394288408017,-28715.394288408017,-38923.24494507487,0.9999995149016567,4.850983433279943e-07,-0.15813304775106207,0,0.11147706616567112,0.2696101139167332
3,2400,0.24,u039,-22500.0,-38801.61062299358,-11917.999135994149,-26883.611486999434,-26883.611486999434,-38801.62550193865,0.9999994465427903,5.534572097287693e-07,-0.14491312755972785,0,0.11096519096915682,0.25587831852888465
4,2500,0.25,u039,-22500.0,-38850.550571423024,-7647.286320800689,-31203.264250622335,-31203.264250622335,-38850.56339058939,0.9999995891726028,4.10827397157032e-07,-0.15477705331064637,0,0.1096677380132314,0.26444479132387777
5,2600,0.26,u039,-22500.0,-38880.51428295806,-14369.457719965663,-24511.056562992395,-24511.056562992395,-38880.530602113155,0.9999993342133855,6.657866145620694e-07,-0.15529905562436874,0,0.10880332928028795,0.2641023849046567
6,2700,0.27,u039,-22500.0,-38807.23602522761,-16323.436624417925,-22483.799400809687,-22483.799400809687,-38807.253815801014,0.9999992087393715,7.912606284632417e-07,-0.16109258401162457,0,0.10803720017503769,0.2691297841866623
7,2800,0.28,u039,-22500.0,-38939.91558469157,-9123.980498397344,-29815.935086294223,-29815.935086294223,-38939.929000330514,0.9999995500517815,4.4994821851718214e-07,-0.1559649954122298,0,0.10795106258474009,0.2639160579969699
8,2900,0.29,u039,-22500.0,-38776.932001972455,-12893.73399747911,-25883.198004493344,-25883.198004493344,-38776.947456004105,0.9999994029326209,5.970673791488856e-07,-0.15980669564322258,0,0.10897057751070904,0.26877727315393163
9,3000,0.3,u039,-22500.0,-38724.3040766973,-12291.156101118162,-26433.147975579137,-26433.147975579137,-38724.31920920333,0.9999994275184813,5.724815187457821e-07,-0.15604215405456903,0,0.10979477101132032,0.26583692506588935
10,3100,0.31,u039,-22500.0,-38728.504909240524,-13242.829925438098,-25485.674983802426,-25485.674983802426,-38728.52060432233,0.9999993841613973,6.158386026688945e-07,-0.1515134594755072,0,0.11080071556044314,0.26231417503595034
11,3200,0.32,u039,-22500.0,-38720.578281425755,-12124.673369818367,-26595.904911607387,-26595.904911607387,-38720.59332132664,0.9999994345037733,5.654962267342967e-07,-0.16050267144308616,0,0.11142388032629168,0.27192655176937786
12,3300,0.33,u039,-22500.0,-38537.26998126213,-13247.197632565047,-25290.072348697082,-25290.072348697082,-38537.28579773526,0.9999993745983352,6.254016647888605e-07,-0.1660317361042582,0,0.11066105323641172,0.27669278934066993
13,3400,0.34,u039,-22500.0,-38601.409501204325,-13963.486616394686,-24637.92288480964,-24637.92288480964,-38601.425736328456,0.9999993410522952,6.58947704790247e-07,-0.17227219055896525,0,0.10884565240793719,0.28111784296690245
14,3500,0.35000000000000003,u039,-22500.0,-38588.846936092654,-11685.926948033157,-26902.919988059497,-26902.919988059497,-38588.86180435897,0.9999994473369477,5.526630523222664e-07,-0.15897754477627055,0,0.1076218745867574,0.26659941936302795
15,3600,0.36,u039,-22500.0,-38410.13237530639,-15398.669538367278,-23011.462836939114,-23011.462836939114,-38410.14975793437,0.9999992446111816,7.553888183853275e-07,-0.17234018287626007,0,0.10810800468644281,0.2804481875627029
16,3700,0.37,u039,-22500.0,-38550.47762247617,-5258.102228340751,-33292.37539413542,-33292.37539413542,-38550.48963723483,0.999999639114066,3.608859339698789e-07,-0.1780136733771003,0,0.10900314482795645,0.28701681820505676
17,3800,0.38,u039,-22500.0,-38517.27671893535,-14644.850887087377,-23872.42583184797,-23872.42583184797,-38517.293474656864,0.9999992981149834,7.018850165518842e-07,-0.1814462589356106,0,0.10954874175696253,0.2909950006925731
18,3900,0.39,u039,-22500.0,-38380.91872526138,-17096.063352770696,-21284.85537249068,-21284.85537249068,-38380.93751794941,0.9999991170879707,8.829120292097592e-07,-0.18904215544062644,0,0.11018981608141296,0.2992319715220394
19,4000,0.4,u039,-22500.0,-38377.557117505174,-8330.097726921376,-30047.459390583797,-30047.459390583797,-38377.570429772866,0.9999995569590188,4.4304098129055447e-07,-0.19269919741572605,0,0.11051804438104895,0.303217241796775
20,4100,0.41000000000000003,u039,-22500.0,-38350.86699949816,-14742.377402829734,-23608.489596668427,-23608.489596668427,-38350.88394254364,0.9999992823335397,7.176664602037697e-07,-0.1957393693084814,0,0.1104782321719584,0.3062176014804398
21,4200,0.42,u039,-22500.0,-38487.926196631044,-7718.782865697052,-30769.143330933992,-30769.143330933992,-38487.9391966625,0.9999995774981343,4.2250186571557435e-07,-0.19011873815366817,0,0.11019596052646999,0.30031469868013816
22,4300,0.43,u039,-22500.0,-38370.13662633987,-13590.04425106541,-24780.092375274457,-24780.092375274457,-38370.15276831922,0.9999993485916809,6.514083191189179e-07,-0.1876793372607949,0,0.11067204524213718,0.2983513825029321
23,4400,0.44,u039,-22500.0,-38372.44819713826,-13722.289842034224,-24650.15835510404,-24650.15835510404,-38372.46442420386,0.9999993417062883,6.582937116528242e-07,-0.20572214276269069,0,0.11133136189819905,0.3170535046608897
24,4500,0.45,u039,-22500.0,-38285.760102420405,-8508.595858768153,-29777.164243652252,-29777.164243652252,-38285.77353552694,0.9999995488793256,4.511206743718077e-07,-0.2052083796831547,0,0.1103541780722274,0.3155625577553821
25,4600,0.46,u039,-22500.0,-38275.74477068681,-12155.294746961445,-26120.450023725367,-26120.450023725367,-38275.76008434968,0.9999994137296679,5.862703320036466e-07,-0.19525710496357732,0,0.10903852693571167,0.304295631899289
26,4700,0.47000000000000003,u039,-22500.0,-38267.90791141402,-9846.206275068602,-28421.701636345417,-28421.701636345417,-38267.921985159745,0.9999995048244483,4.951755516735545e-07,-0.19891771117609067,0,0.10742097843060269,0.30633868960669336
27,4800,0.48,u039,-22500.0,-38239.61798543835,-14009.929552594025,-24229.688432844327,-24229.688432844327,-38239.63449409997,0.9999993186606931,6.813393068627605e-07,-0.20069447564588172,0,0.10664552961297578,0.3073400052588575
28,4900,0.49,u039,-22500.0,-38130.624387052114,-11056.939236219885,-27073.68515083223,-27073.68515083223,-38130.63916153809,0.9999994542867079,5.457132921660168e-07,-0.2082183573558902,0,0.1067662958240089,0.3149846531798991
29,5000,0.5,u039,-22500.0,-38145.37178395127,-6569.512706052483,-31575.859077898785,-31575.859077898785,-38145.38445185172,0.9999995988109063,4.0118909377939715e-07,-0.18851485341399873,0,0.10931411855528686,0.2978289719692856
30,5100,0.51,u039,-22500.0,-38201.31802029404,-12907.390495655825,-25293.927524638217,-25293.927524638217,-38201.33383435651,0.9999993747889615,6.252110384408205e-07,-0.1695342200708863,0,0.11077755116887983,0.28031177123976614
31,5200,0.52,u039,-22500.0,-38128.062036025425,-9537.960769614176,-28590.10126641125,-28590.10126641125,-38128.076026874936,0.9999995106405646,4.893594354737907e-07,-0.18284332927192679,0,0.11264959845929731,0.2954929277312241
32,5300,0.53,u039,-22500.0,-38166.43889770942,-11940.023086617992,-26226.41581109143,-26226.41581109143,-38166.45414949869,0.999999418457648,5.815423519961449e-07,-0.17843117262713687,0,0.11305403089058612,0.291485203517723
33,5400,0.54,u039,-22500.0,-38065.006504901336,-10492.662010814849,-27572.344494086487,-27572.344494086487,-38065.02101218379,0.9999994738471663,5.261528338018628e-07,-0.17747108338966378,0,0.11174173343767924,0.289212816827343
34,5500,0.55,u039,-22500.0,-38065.55154711587,-3763.567808770371,-34301.9837383455,-34301.9837383455,-38065.56320824507,0.9999996600452803,3.399547197080466e-07,-0.17722019735072067,0,0.11016218027433314,0.2873823776250538
35,5600,0.56,u039,-22500.0,-38139.138011618634,-13149.114148171939,-24990.023863446695,-24990.023863446695,-38139.15401799566,0.9999993594901466,6.40509853322424e-07,-0.17459234255364714,0,0.1078150634544856,0.28240740600813274
36,5700,0.5700000000000001,u039,-22500.0,-38043.57816356304,-10235.78238812412,-27807.79577543892,-27807.79577543892,-38043.59254801107,0.999999482719405,5.172805950803827e-07,-0.17462291740672814,0,0.10577083334850874,0.28039375075523687
37,5800,0.58,u039,-22500.0,-38090.25941110734,-5898.687725426367,-32191.571685680974,-32191.571685680974,-38090.27183671518,0.9999996140108234,3.859891766766488e-07,-0.1541089280796638,0,0.10627407359660677,0.2603830016762706
38,5900,0.59,u039,-22500.0,-38107.82032952382,-9750.088995444588,-28357.73133407923,-28357.73133407923,-38107.83443501753,0.9999995025878652,4.974121347589566e-07,-0.1660596003275179,0,0.1087550107963606,0.2748146111238785
39,6000,0.6,u039,-22500.0,-38133.83090657584,-8660.706040331017,-29473.12486624482,-29473.12486624482,-38133.84447825572,0.999999539523975,4.604760249771189e-07,-0.17603927458862972,0,0.1103870095901594,0.2864262841787891
