frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p026,0.112,-38596.88341828072,-15298.790041351022,-23298.093376929697,-23298.093376929697,-38596.88341828072,1.0,0.0,-0.07482444968895588,0,0.12237477393042212,0.197199223619378
1,1200,0.12,p026,0.112,-38478.168367375445,-8501.387537592935,-29976.78082978251,-29976.78082978251,-38478.168367375445,1.0,0.0,-0.0653288112733267,0,0.12413492157318369,0.18946373284651039
2,1300,0.13,p026,0.112,-38525.23737767761,-13543.50665448248,-24981.730723195127,-24981.730723195127,-38525.23737767761,1.0,0.0,-0.06465125345285283,0,0.1273833188460888,0.19203457229894164
3,1400,0.14,p026,0.112,-38494.52316611321,-20013.83473080487,-18480.688435308344,-18480.688435308344,-38494.52316611321,1.0,0.0,-0.07287407328228454,0,0.12115049369296813,0.19402456697525267
4,1500,0.15,p026,0.112,-38428.422293482145,-22636.643708412856,-15791.778585069289,-15791.778585069289,-38428.422293482145,1.0,0.0,-0.07170532529839851,0,0.1193515272809085,0.19105685257930702
5,1600,0.16,p026,0.112,-38523.64449682998,-16847.629267372977,-21676.015229457,-21676.015229457,-38523.64449682998,1.0,0.0,-0.06673338057901038,0,0.12847701093508815,0.19521039151409852
6,1700,0.17,p026,0.112,-38426.12802367454,-3843.7699396886746,-34582.35808398586,-34582.35808398586,-38426.12802367454,1.0,0.0,-0.0710542014668405,0,0.11706876783523854,0.18812296930207903
7,1800,0.18,p026,0.112,-38412.8096740747,-8637.916874199087,-29774.89279987561,-29774.89279987561,-38412.8096740747,1.0,0.0,-0.0735875656004988,0,0.12347441125833976,0.19706197685883856
8,1900,0.19,p026,0.112,-38382.34447901166,-16038.767956721276,-22343.576522290386,-22343.576522290386,-38382.34447901166,1.0,0.0,-0.06610425703986869,0,0.12606638974775095,0.19217064678761964
9,2000,0.2,p026,0.112,-38322.610170933534,-20542.128910067928,-17780.481260865607,-17780.481260865607,-38322.610170933534,1.0,0.0,-0.06400911585894109,0,0.12123783452673514,0.18524695038567623
10,2100,0.21,p026,0.112,-38441.6274564839,-12327.300116467202,-26114.327340016695,-26114.327340016695,-38441.6274564839,1.0,0.0,-0.07269078646029487,0,0.1225751132317644,0.19526589969205926
11,2200,0.22,p026,0.112,-38386.75744845631,-13528.402549297112,-24858.354899159196,-24858.354899159196,-38386.75744845631,1.0,0.0,-0.0728522430098807,0,0.1230069209600352,0.1958591639699159
12,2300,0.23,p026,0.112,-38504.64075464741,-17587.586895541375,-20917.053859106032,-20917.053859106032,-38504.64075464741,1.0,0.0,-0.064864703066283,0,0.12079575327194905,0.18566045633823205
13,2400,0.24,p026,0.112,-38404.184115178505,-12289.371189728612,-26114.812925449893,-26114.812925449893,-38404.184115178505,1.0,0.0,-0.06655720331942444,0,0.12611791424362648,0.19267511756305092
14,2500,0.25,p026,0.112,-38448.92598560359,-10700.099286473443,-27748.82669913015,-27748.82669913015,-38448.92598560359,1.0,0.0,-0.0733881258452474,0,0.12257152883109845,0.19595965467634585
15,2600,0.26,p026,0.112,-38421.82614322245,-14338.89023923318,-24082.935903989273,-24082.935903989273,-38421.82614322245,1.0,0.0,-0.07012480247045601,0,0.1189575743988716,0.1890823768693276
16,2700,0.27,p026,0.112,-38382.73392904745,-11931.225211816607,-26451.50871723084,-26451.50871723084,-38382.73392904745,1.0,0.0,-0.06506781706920084,0,0.1283220497278061,0.19338986679700693
17,2800,0.28,p026,0.112,-38334.904869727296,-13536.180996239389,-24798.723873487907,-24798.723873487907,-38334.904869727296,1.0,0.0,-0.07190945193636541,0,0.11974197170729314,0.19165142364365856
18,2900,0.29,p026,0.112,-38324.701666125446,-21537.783928173012,-16786.917737952434,-16786.917737952434,-38324.701666125446,1.0,0.0,-0.07113887372567987,0,0.122163292938537,0.19330216666421687
19,3000,0.3,p026,0.112,-38211.630127168115,-15989.1072515696,-22222.522875598515,-22222.522875598515,-38211.630127168115,1.0,0.0,-0.0640859889650527,0,0.12477488967220078,0.18886087863725348
